cds_id	na_feature_id	locus_tag	seq_id	id_full	id_short	genome_name	accession	annotation	feature_type	gene	product	figfam_id	anno_type	ortho_id
DEN1|SEQ00003	43458867	VBIBifDen165269_0003	SEQ00003	Bifidobacterium dentium ATCC 27679	DEN1	Bifidobacterium dentium ATCC 27679	NZ_GL405225	PATRIC	CDS		hypothetical protein	FIG00638284	figfam	clust_4698
DEN1|SEQ00013	43458887	VBIBifDen165269_0013	SEQ00013	Bifidobacterium dentium ATCC 27679	DEN1	Bifidobacterium dentium ATCC 27679	NZ_GL405225	PATRIC	CDS		hypothetical protein	FIG00638284	figfam	clust_4699
DEN1|SEQ00014	43458889	VBIBifDen165269_0014	SEQ00014	Bifidobacterium dentium ATCC 27679	DEN1	Bifidobacterium dentium ATCC 27679	NZ_GL405225	PATRIC	CDS		response regulator receiver	FIG01043469	figfam	clust_4333
DEN1|SEQ00015	43458891	VBIBifDen165269_0015	SEQ00015	Bifidobacterium dentium ATCC 27679	DEN1	Bifidobacterium dentium ATCC 27679	NZ_GL405225	PATRIC	CDS		hypothetical protein	FIG00638284	figfam	clust_4700
DEN1|SEQ00016	43458893	VBIBifDen165269_0016	SEQ00016	Bifidobacterium dentium ATCC 27679	DEN1	Bifidobacterium dentium ATCC 27679	NZ_GL405225	PATRIC	CDS		hypothetical protein	FIG00638284	figfam	clust_4701
DEN1|SEQ00018	43458897	VBIBifDen165269_0018	SEQ00018	Bifidobacterium dentium ATCC 27679	DEN1	Bifidobacterium dentium ATCC 27679	NZ_GL405225	PATRIC	CDS		hypothetical protein	FIG00638284	figfam	clust_4702
DEN1|SEQ00019	43458899	VBIBifDen165269_0019	SEQ00019	Bifidobacterium dentium ATCC 27679	DEN1	Bifidobacterium dentium ATCC 27679	NZ_GL405225	PATRIC	CDS		hypothetical protein	FIG00638284	figfam	clust_4703
DEN1|SEQ00063	43461371	VBIBifDen165269_0063	SEQ00063	Bifidobacterium dentium ATCC 27679	DEN1	Bifidobacterium dentium ATCC 27679	NZ_GL405225	PATRIC	CDS		hypothetical protein	FIG00638284	figfam	clust_4704
DEN1|SEQ00066	43461383	VBIBifDen165269_0066	SEQ00066	Bifidobacterium dentium ATCC 27679	DEN1	Bifidobacterium dentium ATCC 27679	NZ_GL405225	PATRIC	CDS		hypothetical protein	FIG00638284	figfam	clust_4705
DEN1|SEQ00080	43461413	VBIBifDen165269_0080	SEQ00080	Bifidobacterium dentium ATCC 27679	DEN1	Bifidobacterium dentium ATCC 27679	NZ_GL405225	PATRIC	CDS		hypothetical protein	FIG00638284	figfam	clust_4706
DEN1|SEQ00081	43461415	VBIBifDen165269_0081	SEQ00081	Bifidobacterium dentium ATCC 27679	DEN1	Bifidobacterium dentium ATCC 27679	NZ_GL405225	PATRIC	CDS		hypothetical protein	FIG00638284	figfam	clust_4707
DEN1|SEQ00091	43461435	VBIBifDen165269_0091	SEQ00091	Bifidobacterium dentium ATCC 27679	DEN1	Bifidobacterium dentium ATCC 27679	NZ_GL405225	PATRIC	CDS		hypothetical protein	FIG00638284	figfam	clust_4708
DEN1|SEQ00096	43461445	VBIBifDen165269_0096	SEQ00096	Bifidobacterium dentium ATCC 27679	DEN1	Bifidobacterium dentium ATCC 27679	NZ_GL405225	PATRIC	CDS		hypothetical protein	FIG00638284	figfam	clust_4709
DEN1|SEQ00136	43461527	VBIBifDen165269_0137	SEQ00136	Bifidobacterium dentium ATCC 27679	DEN1	Bifidobacterium dentium ATCC 27679	NZ_GL405225	PATRIC	CDS		FIG01254019: hypothetical protein	FIG01254018	figfam	clust_4710
DEN1|SEQ00153	43461561	VBIBifDen165269_0154	SEQ00153	Bifidobacterium dentium ATCC 27679	DEN1	Bifidobacterium dentium ATCC 27679	NZ_GL405225	PATRIC	CDS		Beta-lactamase class C and other penicillin binding proteins	FIG00000681	figfam	clust_4711
DEN1|SEQ00169	43461593	VBIBifDen165269_0170	SEQ00169	Bifidobacterium dentium ATCC 27679	DEN1	Bifidobacterium dentium ATCC 27679	NZ_GL405225	PATRIC	CDS		hypothetical protein	FIG00638284	figfam	clust_4712
DEN1|SEQ00171	43461597	VBIBifDen165269_0172	SEQ00171	Bifidobacterium dentium ATCC 27679	DEN1	Bifidobacterium dentium ATCC 27679	NZ_GL405225	PATRIC	CDS		hypothetical protein	FIG00638284	figfam	clust_4713
DEN1|SEQ00172	43461599	VBIBifDen165269_0173	SEQ00172	Bifidobacterium dentium ATCC 27679	DEN1	Bifidobacterium dentium ATCC 27679	NZ_GL405225	PATRIC	CDS		Sortase A, LPXTG specific	FIG00007328	figfam	clust_4714
DEN1|SEQ00174	43461603	VBIBifDen165269_0175	SEQ00174	Bifidobacterium dentium ATCC 27679	DEN1	Bifidobacterium dentium ATCC 27679	NZ_GL405225	PATRIC	CDS		hypothetical protein	FIG00638284	figfam	clust_3996
DEN1|SEQ00176	43461613	VBIBifDen165269_0177	SEQ00176	Bifidobacterium dentium ATCC 27679	DEN1	Bifidobacterium dentium ATCC 27679	NZ_GL405225	PATRIC	CDS		hypothetical protein	FIG00638284	figfam	clust_4715
DEN1|SEQ00178	43461617	VBIBifDen165269_0179	SEQ00178	Bifidobacterium dentium ATCC 27679	DEN1	Bifidobacterium dentium ATCC 27679	NZ_GL405225	PATRIC	CDS		hypothetical protein	FIG00638284	figfam	clust_4716
DEN1|SEQ00196	43461659	VBIBifDen165269_0197	SEQ00196	Bifidobacterium dentium ATCC 27679	DEN1	Bifidobacterium dentium ATCC 27679	NZ_GL405225	PATRIC	CDS		hypothetical protein	FIG00638284	figfam	clust_4717
DEN1|SEQ00197	43461661	VBIBifDen165269_0198	SEQ00197	Bifidobacterium dentium ATCC 27679	DEN1	Bifidobacterium dentium ATCC 27679	NZ_GL405225	PATRIC	CDS		hypothetical protein	FIG00638284	figfam	clust_4718
DEN1|SEQ00198	43461663	VBIBifDen165269_0199	SEQ00198	Bifidobacterium dentium ATCC 27679	DEN1	Bifidobacterium dentium ATCC 27679	NZ_GL405225	PATRIC	CDS		two-component response regulator	FIG00627566	figfam	clust_4719
DEN1|SEQ00200	43461667	VBIBifDen165269_0201	SEQ00200	Bifidobacterium dentium ATCC 27679	DEN1	Bifidobacterium dentium ATCC 27679	NZ_GL405225	PATRIC	CDS		hypothetical protein	FIG00638284	figfam	clust_4720
DEN1|SEQ00204	43461675	VBIBifDen165269_0205	SEQ00204	Bifidobacterium dentium ATCC 27679	DEN1	Bifidobacterium dentium ATCC 27679	NZ_GL405225	PATRIC	CDS		FIG01255854: hypothetical protein	FIG01255853	figfam	clust_4721
DEN1|SEQ00210	43461687	VBIBifDen165269_0211	SEQ00210	Bifidobacterium dentium ATCC 27679	DEN1	Bifidobacterium dentium ATCC 27679	NZ_GL405225	PATRIC	CDS		Amino acid permease in hypothetical Actinobacterial gene cluster	FIG00146372	figfam	clust_4722
DEN1|SEQ00211	43461689	VBIBifDen165269_0212	SEQ00211	Bifidobacterium dentium ATCC 27679	DEN1	Bifidobacterium dentium ATCC 27679	NZ_GL405225	PATRIC	CDS		Homoserine kinase (EC 2.7.1.39)	FIG00000582	figfam	clust_4723
DEN1|SEQ00212	43461691	VBIBifDen165269_0213	SEQ00212	Bifidobacterium dentium ATCC 27679	DEN1	Bifidobacterium dentium ATCC 27679	NZ_GL405225	PATRIC	CDS		hypothetical protein	FIG00638284	figfam	clust_4724
