cds_id	ortho_id	locus_tag	genome_name	accession	annotation	feature_type	na_feature_id	start_max	end_min	strand	na_length	gene	product	id_short
GV01|SEQ00637	clust_0039	VBIGarVag247323_0637	Gardnerella vaginalis 00703Bmash	ADET01000006	PATRIC	CDS	85495427	52151	52732	+	582		FIG00672054: hypothetical protein	GV01
GV02|SEQ00120	clust_0039	VBIGarVag242669_0120	Gardnerella vaginalis 00703C2mash	ADEU01000003	PATRIC	CDS	85497002	86915	87496	+	582		FIG00672054: hypothetical protein	GV02
GV03|SEQ00163	clust_0039	VBIGarVag247424_0163	Gardnerella vaginalis 00703Dmash	ADEV01000004	PATRIC	CDS	85499702	102074	102700	-	627		FIG00672054: hypothetical protein	GV03
GV04|SEQ00231	clust_0039	VBIGarVag246433_0231	Gardnerella vaginalis 0288E	ADEN01000003	PATRIC	CDS	85480318	105102	105725	+	624		FIG00672054: hypothetical protein	GV04
GV05|SEQ00265	clust_0039	VBIGarVag174900_0265	Gardnerella vaginalis 101	AEJD01000005	PATRIC	CDS	52546248	102030	102656	-	627		FIG00672054: hypothetical protein	GV05
GV06|SEQ00145	clust_0039	VBIGarVag244004_0145	Gardnerella vaginalis 1400E	ADER01000003	PATRIC	CDS	85489001	54699	55322	-	624		FIG00672054: hypothetical protein	GV06
GV07|SEQ00084	clust_0039	VBIGarVag249177_0084	Gardnerella vaginalis 1500E	ADES01000001	PATRIC	CDS	85491749	91896	92522	+	627		FIG00672054: hypothetical protein	GV07
GV08|SEQ01010	clust_0039	VBIGarVag251521_1010	Gardnerella vaginalis 284V	ADEL01000011	PATRIC	CDS	85476463	105647	106270	-	624		FIG00672054: hypothetical protein	GV08
GV09|SEQ00090	clust_0039	VBIGarVag169280_0090	Gardnerella vaginalis 315-A	AFDI01000003	PATRIC	CDS	55259327	54413	55036	+	624		FIG00672054: hypothetical protein	GV09
GV10|SEQ00056	clust_0039	VBIGarVag136958_0056	Gardnerella vaginalis 409-05	NC_013721	PATRIC	CDS	32146122	72664	73389	-	726		FIG00672054: hypothetical protein	GV10
GV11|SEQ00910	clust_0039	VBIGarVag171052_0910	Gardnerella vaginalis 41V	AEJE01000052	PATRIC	CDS	52550187	19176	19799	-	624		FIG00672054: hypothetical protein	GV11
GV12|SEQ00588	clust_0039	VBIGarVag144721_0588	Gardnerella vaginalis 5-1	NZ_ADAN01000005	PATRIC	CDS	37853869	101077	101703	-	627		FIG00672054: hypothetical protein	GV12
GV13|SEQ00104	clust_0039	VBIGarVag244533_0104	Gardnerella vaginalis 55152	ADEQ01000002	PATRIC	CDS	85486144	109653	110276	-	624		FIG00672054: hypothetical protein	GV13
GV14|SEQ00592	clust_0039	VBIGarVag244375_0592	Gardnerella vaginalis 6119V5	ADEW01000005	PATRIC	CDS	85503048	98133	98759	+	627		FIG00672054: hypothetical protein	GV14
GV15|SEQ00813	clust_0039	VBIGarVag249709_0813	Gardnerella vaginalis 6420B	ADEP01000007	PATRIC	CDS	85485189	34497	35123	+	627		FIG00672054: hypothetical protein	GV15
GV16|SEQ00178	clust_0039	VBIGarVag246379_0178	Gardnerella vaginalis 75712	ADEM01000003	PATRIC	CDS	85477470	114211	114834	-	624		FIG00672054: hypothetical protein	GV16
GV17|SEQ00546	clust_0039	VBIGarVag146634_0546	Gardnerella vaginalis AMD	NZ_ADAM01000002	PATRIC	CDS	37851131	556264	556890	+	627		FIG00672054: hypothetical protein	GV17
GV18|SEQ00329	clust_0039	VBIGarVag4823_0329	Gardnerella vaginalis ATCC 14018 = JCM 11026	NZ_ADNB01000085	PATRIC	CDS	42069372	5892	6515	-	624		FIG00672054: hypothetical protein	GV18
GV19|SEQ00106	clust_0039	VBIGarVag39333_0106	Gardnerella vaginalis ATCC 14019	NC_014644	PATRIC	CDS	42627050	121901	122248	+	348		FIG00672054: hypothetical protein	GV19
GV19|SEQ00107	clust_0039	VBIGarVag39333_0107	Gardnerella vaginalis ATCC 14019	NC_014644	PATRIC	CDS	42627052	122199	122483	+	285		FIG00672054: hypothetical protein	GV19
GV20|SEQ01363	clust_0039	VBIGarVag188338_1363	Gardnerella vaginalis HMP9231	CP002725	PATRIC	CDS	54191606	1709339	1709962	+	624		FIG00672054: hypothetical protein	GV20
GV21|SEQ00375	clust_0039	VBIGarVag274454_0375	Gardnerella vaginalis JCP7275	ATJS01000016	PATRIC	CDS	183967409	16153	16776	-	624		FIG00672054: hypothetical protein	GV21
GV22|SEQ00141	clust_0039	VBIGarVag276801_0141	Gardnerella vaginalis JCP7276	ATJR01000002	PATRIC	CDS	183969672	1050	1673	+	624		FIG00672054: hypothetical protein	GV22
GV23|SEQ00053	clust_0039	VBIGarVag276017_0053	Gardnerella vaginalis JCP7659	ATJQ01000007	PATRIC	CDS	183972401	12739	13320	+	582		FIG00672054: hypothetical protein	GV23
GV24|SEQ00039	clust_0039	VBIGarVag268944_0040	Gardnerella vaginalis JCP7672	ATJP01000003	PATRIC	CDS	183975172	25829	26452	+	624		FIG00672054: hypothetical protein	GV24
GV25|SEQ00144	clust_0039	VBIGarVag270495_0144	Gardnerella vaginalis JCP7719	ATJO01000011	PATRIC	CDS	183978165	17376	17957	+	582		FIG00672054: hypothetical protein	GV25
GV26|SEQ00220	clust_0039	VBIGarVag272749_0220	Gardnerella vaginalis JCP8017A	ATJN01000009	PATRIC	CDS	183981192	45481	46062	-	582		FIG00672054: hypothetical protein	GV26
