cds_id	ortho_id	locus_tag	genome_name	accession	annotation	feature_type	na_feature_id	start_max	end_min	strand	na_length	gene	product	id_short
GV01|SEQ01174	clust_0837	VBIGarVag247323_1174	Gardnerella vaginalis 00703Bmash	ADET01000013	PATRIC	CDS	85496550	185414	186115	+	702		Two-component response regulator	GV01
GV02|SEQ00278	clust_0837	VBIGarVag242669_0278	Gardnerella vaginalis 00703C2mash	ADEU01000006	PATRIC	CDS	85497331	78391	79071	-	681		Two-component response regulator	GV02
GV03|SEQ00724	clust_0837	VBIGarVag247424_0724	Gardnerella vaginalis 00703Dmash	ADEV01000008	PATRIC	CDS	85500872	95615	96316	-	702		Two-component response regulator	GV03
GV04|SEQ00108	clust_0837	VBIGarVag246433_0108	Gardnerella vaginalis 0288E	ADEN01000001	PATRIC	CDS	85480064	115555	116256	+	702		Two-component response regulator	GV04
GV05|SEQ00717	clust_0837	VBIGarVag174900_0717	Gardnerella vaginalis 101	AEJD01000006	PATRIC	CDS	52547193	334222	334923	+	702		Two-component response regulator	GV05
GV06|SEQ00022	clust_0837	VBIGarVag244004_0022	Gardnerella vaginalis 1400E	ADER01000001	PATRIC	CDS	85488749	25002	25703	+	702		Two-component response regulator	GV06
GV07|SEQ01192	clust_0837	VBIGarVag249177_1192	Gardnerella vaginalis 1500E	ADES01000027	PATRIC	CDS	85494085	98793	99494	+	702		Two-component response regulator	GV07
GV08|SEQ01119	clust_0837	VBIGarVag251521_1119	Gardnerella vaginalis 284V	ADEL01000011	PATRIC	CDS	85476687	227165	227866	-	702		Two-component response regulator	GV08
GV09|SEQ01150	clust_0837	VBIGarVag169280_1150	Gardnerella vaginalis 315-A	AFDI01000013	PATRIC	CDS	55261529	11223	11924	-	702		Two-component response regulator	GV09
GV10|SEQ00143	clust_0837	VBIGarVag136958_0143	Gardnerella vaginalis 409-05	NC_013721	PATRIC	CDS	32146302	177083	177784	-	702		Two-component response regulator	GV10
GV11|SEQ01042	clust_0837	VBIGarVag171052_1042	Gardnerella vaginalis 41V	AEJE01000059	PATRIC	CDS	52550467	20528	21229	+	702		Two-component response regulator	GV11
GV13|SEQ00943	clust_0837	VBIGarVag244533_0943	Gardnerella vaginalis 55152	ADEQ01000013	PATRIC	CDS	85487895	11495	12196	+	702		Two-component response regulator	GV13
GV14|SEQ00207	clust_0837	VBIGarVag244375_0207	Gardnerella vaginalis 6119V5	ADEW01000002	PATRIC	CDS	85502248	207878	208579	+	702		Two-component response regulator	GV14
GV16|SEQ00270	clust_0837	VBIGarVag246379_0270	Gardnerella vaginalis 75712	ADEM01000003	PATRIC	CDS	85477660	224147	224848	-	702		Two-component response regulator	GV16
GV17|SEQ00456	clust_0837	VBIGarVag146634_0456	Gardnerella vaginalis AMD	NZ_ADAM01000002	PATRIC	CDS	37850945	453519	454361	+	843		Two-component response regulator	GV17
GV18|SEQ00684	clust_0837	VBIGarVag4823_0684	Gardnerella vaginalis ATCC 14018 = JCM 11026	NZ_ADNB01000121	PATRIC	CDS	42070140	7214	7915	-	702		Two-component response regulator	GV18
GV19|SEQ01340	clust_0837	VBIGarVag39333_1343	Gardnerella vaginalis ATCC 14019	NC_014644	PATRIC	CDS	42629617	1661808	1662509	+	702		Two-component response regulator	GV19
GV20|SEQ00152	clust_0837	VBIGarVag188338_0152	Gardnerella vaginalis HMP9231	CP002725	PATRIC	CDS	54189090	178324	179025	-	702		Two-component response regulator	GV20
GV21|SEQ00970	clust_0837	VBIGarVag274454_0971	Gardnerella vaginalis JCP7275	ATJS01000087	PATRIC	CDS	183968724	2326	3027	-	702		Two-component response regulator	GV21
GV22|SEQ00738	clust_0837	VBIGarVag276801_0739	Gardnerella vaginalis JCP7276	ATJR01000030	PATRIC	CDS	183970926	7995	8696	+	702		Two-component response regulator	GV22
