cds_id	ortho_id	locus_tag	genome_name	accession	annotation	feature_type	na_feature_id	start_max	end_min	strand	na_length	gene	product	id_short
GV01|SEQ00668	clust_0325	VBIGarVag247323_0668	Gardnerella vaginalis 00703Bmash	ADET01000006	PATRIC	CDS	85495489	91972	92772	-	801		FIG215594: Membrane spanning protein	GV01
GV02|SEQ00153	clust_0325	VBIGarVag242669_0153	Gardnerella vaginalis 00703C2mash	ADEU01000003	PATRIC	CDS	85497068	126728	127528	-	801		FIG215594: Membrane spanning protein	GV02
GV03|SEQ00131	clust_0325	VBIGarVag247424_0131	Gardnerella vaginalis 00703Dmash	ADEV01000004	PATRIC	CDS	85499638	61807	62559	+	753		FIG215594: Membrane spanning protein	GV03
GV04|SEQ00262	clust_0325	VBIGarVag246433_0262	Gardnerella vaginalis 0288E	ADEN01000003	PATRIC	CDS	85480380	144364	145161	-	798		FIG00672337: hypothetical protein	GV04
GV05|SEQ00233	clust_0325	VBIGarVag174900_0233	Gardnerella vaginalis 101	AEJD01000005	PATRIC	CDS	52546184	61890	62642	+	753		FIG215594: Membrane spanning protein	GV05
GV06|SEQ00114	clust_0325	VBIGarVag244004_0114	Gardnerella vaginalis 1400E	ADER01000003	PATRIC	CDS	85488939	15215	16012	+	798		FIG215594: Membrane spanning protein	GV06
GV07|SEQ00116	clust_0325	VBIGarVag249177_0116	Gardnerella vaginalis 1500E	ADES01000001	PATRIC	CDS	85491813	131757	132509	-	753		FIG215594: Membrane spanning protein	GV07
GV08|SEQ00979	clust_0325	VBIGarVag251521_0979	Gardnerella vaginalis 284V	ADEL01000011	PATRIC	CDS	85476401	66211	67008	+	798		FIG00672337: hypothetical protein	GV08
GV09|SEQ00122	clust_0325	VBIGarVag169280_0122	Gardnerella vaginalis 315-A	AFDI01000003	PATRIC	CDS	55259391	93678	94475	-	798		FIG00672337: hypothetical protein	GV09
GV10|SEQ00024	clust_0325	VBIGarVag136958_0024	Gardnerella vaginalis 409-05	NC_013721	PATRIC	CDS	32146058	32115	32870	+	756		FIG00672337: hypothetical protein	GV10
GV11|SEQ00473	clust_0325	VBIGarVag171052_0473	Gardnerella vaginalis 41V	AEJE01000029	PATRIC	CDS	52549269	67016	67813	+	798		FIG215594: Membrane spanning protein	GV11
GV12|SEQ00555	clust_0325	VBIGarVag144721_0555	Gardnerella vaginalis 5-1	NZ_ADAN01000005	PATRIC	CDS	37853803	60534	61289	+	756		FIG00672337: hypothetical protein	GV12
GV13|SEQ00073	clust_0325	VBIGarVag244533_0073	Gardnerella vaginalis 55152	ADEQ01000002	PATRIC	CDS	85486082	70146	70943	+	798		FIG00672337: hypothetical protein	GV13
GV14|SEQ00625	clust_0325	VBIGarVag244375_0625	Gardnerella vaginalis 6119V5	ADEW01000005	PATRIC	CDS	85503114	138208	138960	-	753		FIG215594: Membrane spanning protein	GV14
GV15|SEQ01064	clust_0325	VBIGarVag249709_1064	Gardnerella vaginalis 6420B	ADEP01000013	PATRIC	CDS	85485720	30211	30966	-	756		FIG00672337: hypothetical protein	GV15
GV16|SEQ00147	clust_0325	VBIGarVag246379_0147	Gardnerella vaginalis 75712	ADEM01000003	PATRIC	CDS	85477408	74775	75572	+	798		FIG00672337: hypothetical protein	GV16
GV17|SEQ00613	clust_0325	VBIGarVag146634_0613	Gardnerella vaginalis AMD	NZ_ADAM01000005	PATRIC	CDS	37851278	30141	30896	-	756		FIG00672337: hypothetical protein	GV17
GV18|SEQ00930	clust_0325	VBIGarVag4823_0930	Gardnerella vaginalis ATCC 14018 = JCM 11026	NZ_ADNB01000134	PATRIC	CDS	42070664	12833	13630	-	798		FIG00672337: hypothetical protein	GV18
GV19|SEQ00140	clust_0325	VBIGarVag39333_0140	Gardnerella vaginalis ATCC 14019	NC_014644	PATRIC	CDS	42627119	161122	161919	-	798		FIG00672337: hypothetical protein	GV19
