cds_id	ortho_id	locus_tag	genome_name	accession	annotation	feature_type	na_feature_id	start_max	end_min	strand	na_length	gene	product	id_short
GV04|SEQ00678	clust_1176	VBIGarVag246433_0678	Gardnerella vaginalis 0288E	ADEN01000006	PATRIC	CDS	85481251	106848	107747	+	900		Translation initiation factor 2	GV04
GV06|SEQ00233	clust_1176	VBIGarVag244004_0233	Gardnerella vaginalis 1400E	ADER01000004	PATRIC	CDS	85489184	46	1044	-	999		Translation initiation factor 2	GV06
GV08|SEQ00124	clust_1176	VBIGarVag251521_0124	Gardnerella vaginalis 284V	ADEL01000001	PATRIC	CDS	85474617	146817	147740	+	924		Translation initiation factor 2	GV08
GV09|SEQ00952	clust_1176	VBIGarVag169280_0952	Gardnerella vaginalis 315-A	AFDI01000008	PATRIC	CDS	55261114	366214	367212	+	999		Translation initiation factor 2	GV09
GV11|SEQ00757	clust_1176	VBIGarVag171052_0757	Gardnerella vaginalis 41V	AEJE01000047	PATRIC	CDS	52549869	34154	35155	+	1002		Translation initiation factor 2	GV11
GV16|SEQ00899	clust_1176	VBIGarVag246379_0899	Gardnerella vaginalis 75712	ADEM01000003	PATRIC	CDS	85478963	1016361	1017284	+	924		Translation initiation factor 2	GV16
GV18|SEQ00499	clust_1176	VBIGarVag4823_0499	Gardnerella vaginalis ATCC 14018 = JCM 11026	NZ_ADNB01000103	PATRIC	CDS	42069742	7740	8663	-	924		Translation initiation factor 2	GV18
GV19|SEQ00719	clust_1176	VBIGarVag39333_0720	Gardnerella vaginalis ATCC 14019	NC_014644	PATRIC	CDS	42628334	897638	898561	-	924		Translation initiation factor 2	GV19
GV20|SEQ00822	clust_1176	VBIGarVag188338_0822	Gardnerella vaginalis HMP9231	CP002725	PATRIC	CDS	54190476	999500	1000498	+	999		Translation initiation factor 2	GV20
GV21|SEQ00275	clust_1176	VBIGarVag274454_0275	Gardnerella vaginalis JCP7275	ATJS01000011	PATRIC	CDS	183967200	53015	54007	+	993		Translation initiation factor 2	GV21
GV22|SEQ00092	clust_1176	VBIGarVag276801_0092	Gardnerella vaginalis JCP7276	ATJR01000001	PATRIC	CDS	183969571	119634	120557	-	924		Translation initiation factor 2	GV22
GV24|SEQ00980	clust_1176	VBIGarVag268944_0981	Gardnerella vaginalis JCP7672	ATJP01000086	PATRIC	CDS	183977189	55091	56089	+	999		Translation initiation factor 2	GV24
GV30|SEQ00249	clust_1176	VBIGarVag267667_0250	Gardnerella vaginalis JCP8108	ATJJ01000009	PATRIC	CDS	183992554	7569	8567	+	999		Translation initiation factor 2	GV30
