cds_id	ortho_id	locus_tag	genome_name	accession	annotation	feature_type	na_feature_id	start_max	end_min	strand	na_length	gene	product	id_short
GV01|SEQ00441	clust_0201	VBIGarVag247323_0441	Gardnerella vaginalis 00703Bmash	ADET01000005	PATRIC	CDS	85495023	177322	178032	+	711		RecX-like protein	GV01
GV02|SEQ00925	clust_0201	VBIGarVag242669_0925	Gardnerella vaginalis 00703C2mash	ADEU01000016	PATRIC	CDS	85498697	163276	163986	-	711		RecX-like protein	GV02
GV03|SEQ01036	clust_0201	VBIGarVag247424_1036	Gardnerella vaginalis 00703Dmash	ADEV01000009	PATRIC	CDS	85501524	408008	408712	-	705		RecX-like protein	GV03
GV04|SEQ00965	clust_0201	VBIGarVag246433_0965	Gardnerella vaginalis 0288E	ADEN01000007	PATRIC	CDS	85481838	335931	336656	+	726		RecX-like protein	GV04
GV05|SEQ01149	clust_0201	VBIGarVag174900_1149	Gardnerella vaginalis 101	AEJD01000033	PATRIC	CDS	52548138	14955	15659	-	705		RecX-like protein	GV05
GV06|SEQ01287	clust_0201	VBIGarVag244004_1287	Gardnerella vaginalis 1400E	ADER01000028	PATRIC	CDS	85491405	152405	153130	-	726		RecX-like protein	GV06
GV07|SEQ00252	clust_0201	VBIGarVag249177_0252	Gardnerella vaginalis 1500E	ADES01000005	PATRIC	CDS	85492115	41759	42463	+	705		RecX-like protein	GV07
GV08|SEQ00907	clust_0201	VBIGarVag251521_0907	Gardnerella vaginalis 284V	ADEL01000010	PATRIC	CDS	85476246	88310	89035	+	726		RecX-like protein	GV08
GV09|SEQ00822	clust_0201	VBIGarVag169280_0822	Gardnerella vaginalis 315-A	AFDI01000008	PATRIC	CDS	55260847	205888	206613	+	726	recX	RecX-like protein	GV09
GV10|SEQ00887	clust_0201	VBIGarVag136958_0887	Gardnerella vaginalis 409-05	NC_013721	PATRIC	CDS	32147852	1150543	1151211	-	669	recX	RecX-like protein	GV10
GV11|SEQ00134	clust_0201	VBIGarVag171052_0134	Gardnerella vaginalis 41V	AEJE01000007	PATRIC	CDS	52548539	16835	17257	-	423		RecX-like protein	GV11
GV12|SEQ00297	clust_0201	VBIGarVag144721_0297	Gardnerella vaginalis 5-1	NZ_ADAN01000003	PATRIC	CDS	37853263	270648	271316	-	669		RecX-like protein	GV12
GV13|SEQ00299	clust_0201	VBIGarVag244533_0299	Gardnerella vaginalis 55152	ADEQ01000003	PATRIC	CDS	85486546	116200	116925	-	726		RecX-like protein	GV13
GV14|SEQ01135	clust_0201	VBIGarVag244375_1135	Gardnerella vaginalis 6119V5	ADEW01000011	PATRIC	CDS	85504187	232959	233663	-	705		RecX-like protein	GV14
GV15|SEQ00868	clust_0201	VBIGarVag249709_0868	Gardnerella vaginalis 6420B	ADEP01000010	PATRIC	CDS	85485308	10885	11553	-	669		RecX-like protein	GV15
GV16|SEQ00757	clust_0201	VBIGarVag246379_0757	Gardnerella vaginalis 75712	ADEM01000003	PATRIC	CDS	85478671	851586	852311	+	726		RecX-like protein	GV16
GV17|SEQ00705	clust_0201	VBIGarVag146634_0705	Gardnerella vaginalis AMD	NZ_ADAM01000007	PATRIC	CDS	37851476	1529	2197	+	669		RecX-like protein	GV17
GV18|SEQ01075	clust_0201	VBIGarVag4823_1075	Gardnerella vaginalis ATCC 14018 = JCM 11026	NZ_ADNB01000141	PATRIC	CDS	42070975	30	452	+	423		RecX-like protein	GV18
GV19|SEQ00854	clust_0201	VBIGarVag39333_0855	Gardnerella vaginalis ATCC 14019	NC_014644	PATRIC	CDS	42628611	1058205	1058930	-	726		RecX-like protein	GV19
GV20|SEQ00693	clust_0201	VBIGarVag188338_0693	Gardnerella vaginalis HMP9231	CP002725	PATRIC	CDS	54190210	842431	843156	+	726	recX	RecX-like protein	GV20
GV21|SEQ00056	clust_0201	VBIGarVag274454_0056	Gardnerella vaginalis JCP7275	ATJS01000003	PATRIC	CDS	183966746	69963	70688	+	726		RecX-like protein	GV21
GV22|SEQ00443	clust_0201	VBIGarVag276801_0444	Gardnerella vaginalis JCP7276	ATJR01000013	PATRIC	CDS	183970313	78689	79414	+	726		RecX-like protein	GV22
GV23|SEQ00641	clust_0201	VBIGarVag276017_0641	Gardnerella vaginalis JCP7659	ATJQ01000044	PATRIC	CDS	183973645	88252	88962	+	711		RecX-like protein	GV23
GV24|SEQ00419	clust_0201	VBIGarVag268944_0420	Gardnerella vaginalis JCP7672	ATJP01000020	PATRIC	CDS	183975966	90974	91699	-	726		RecX-like protein	GV24
GV25|SEQ01079	clust_0201	VBIGarVag270495_1079	Gardnerella vaginalis JCP7719	ATJO01000121	PATRIC	CDS	183980207	96366	97076	-	711		RecX-like protein	GV25
GV26|SEQ00526	clust_0201	VBIGarVag272749_0526	Gardnerella vaginalis JCP8017A	ATJN01000029	PATRIC	CDS	183981842	75282	75992	+	711		RecX-like protein	GV26
GV27|SEQ00411	clust_0201	VBIGarVag276930_0411	Gardnerella vaginalis JCP8017B	ATJM01000013	PATRIC	CDS	183984567	97574	98284	-	711		RecX-like protein	GV27
GV28|SEQ00801	clust_0201	VBIGarVag271349_0801	Gardnerella vaginalis JCP8066	ATJL01000065	PATRIC	CDS	183988361	93566	94276	-	711		RecX-like protein	GV28
GV29|SEQ00121	clust_0201	VBIGarVag265473_0121	Gardnerella vaginalis JCP8070	ATJK01000006	PATRIC	CDS	183989605	96876	97586	-	711		RecX-like protein	GV29
GV30|SEQ00095	clust_0201	VBIGarVag267667_0095	Gardnerella vaginalis JCP8108	ATJJ01000002	PATRIC	CDS	183992231	90905	91630	-	726		RecX-like protein	GV30
GV31|SEQ00293	clust_0201	VBIGarVag264983_0293	Gardnerella vaginalis JCP8151A	ATJI01000011	PATRIC	CDS	183995631	97578	98288	-	711		RecX-like protein	GV31
GV32|SEQ01069	clust_0201	VBIGarVag277040_1069	Gardnerella vaginalis JCP8151B	ATJH01000141	PATRIC	CDS	184000180	53779	54489	+	711		RecX-like protein	GV32
GV33|SEQ00914	clust_0201	VBIGarVag265557_0914	Gardnerella vaginalis JCP8481A	ATJG01000102	PATRIC	CDS	184002656	6197	7168	+	972		RecX-like protein	GV33
GV34|SEQ01100	clust_0201	VBIGarVag270440_1100	Gardnerella vaginalis JCP8481B	ATJF01000125	PATRIC	CDS	184005899	6197	7168	+	972		RecX-like protein	GV34
GV35|SEQ00028	clust_0201	VBIGarVag272169_0028	Gardnerella vaginalis JCP8522	ATJE01000003	PATRIC	CDS	184006329	25297	26007	+	711		RecX-like protein	GV35
