cds_id	ortho_id	locus_tag	genome_name	accession	annotation	feature_type	na_feature_id	start_max	end_min	strand	na_length	gene	product	id_short
GV01|SEQ00150	clust_0600	VBIGarVag247323_0150	Gardnerella vaginalis 00703Bmash	ADET01000002	PATRIC	CDS	85494407	11108	12910	+	1803		Lipid A export ATP-binding/permease protein MsbA	GV01
GV02|SEQ00423	clust_0600	VBIGarVag242669_0423	Gardnerella vaginalis 00703C2mash	ADEU01000008	PATRIC	CDS	85497635	3593	5395	+	1803		Lipid A export ATP-binding/permease protein MsbA	GV02
GV03|SEQ00691	clust_0600	VBIGarVag247424_0691	Gardnerella vaginalis 00703Dmash	ADEV01000008	PATRIC	CDS	85500806	63331	65097	-	1767		Lipid A export ATP-binding/permease protein MsbA	GV03
GV04|SEQ00823	clust_0600	VBIGarVag246433_0823	Gardnerella vaginalis 0288E	ADEN01000007	PATRIC	CDS	85481545	154231	156015	+	1785		Lipid A export ATP-binding/permease protein MsbA	GV04
GV05|SEQ00746	clust_0600	VBIGarVag174900_0746	Gardnerella vaginalis 101	AEJD01000006	PATRIC	CDS	52547251	365380	367146	+	1767		Lipid A export ATP-binding/permease protein MsbA	GV05
GV06|SEQ00043	clust_0600	VBIGarVag244004_0043	Gardnerella vaginalis 1400E	ADER01000001	PATRIC	CDS	85488791	44865	46631	+	1767		Lipid A export ATP-binding/permease protein MsbA	GV06
GV07|SEQ00666	clust_0600	VBIGarVag249177_0666	Gardnerella vaginalis 1500E	ADES01000012	PATRIC	CDS	85492984	48029	49795	-	1767		Lipid A export ATP-binding/permease protein MsbA	GV07
GV08|SEQ00716	clust_0600	VBIGarVag251521_0716	Gardnerella vaginalis 284V	ADEL01000009	PATRIC	CDS	85475858	69018	70784	-	1767		Lipid A export ATP-binding/permease protein MsbA	GV08
GV09|SEQ00681	clust_0600	VBIGarVag169280_0681	Gardnerella vaginalis 315-A	AFDI01000008	PATRIC	CDS	55260557	21997	23634	+	1638		Lipid A export ATP-binding/permease protein MsbA	GV09
GV10|SEQ00483	clust_0600	VBIGarVag136958_0483	Gardnerella vaginalis 409-05	NC_013721	PATRIC	CDS	32147018	596460	598073	+	1614		Lipid A export ATP-binding/permease protein MsbA	GV10
GV11|SEQ00299	clust_0600	VBIGarVag171052_0299	Gardnerella vaginalis 41V	AEJE01000022	PATRIC	CDS	52548898	13598	15364	+	1767		Lipid A export ATP-binding/permease protein MsbA	GV11
GV12|SEQ01063	clust_0600	VBIGarVag144721_1063	Gardnerella vaginalis 5-1	NZ_ADAN01000007	PATRIC	CDS	37854863	48102	49715	+	1614		Lipid A export ATP-binding/permease protein MsbA	GV12
GV13|SEQ00964	clust_0600	VBIGarVag244533_0964	Gardnerella vaginalis 55152	ADEQ01000013	PATRIC	CDS	85487937	31151	32917	+	1767		Lipid A export ATP-binding/permease protein MsbA	GV13
GV14|SEQ00489	clust_0600	VBIGarVag244375_0489	Gardnerella vaginalis 6119V5	ADEW01000004	PATRIC	CDS	85502835	125244	127046	+	1803		Lipid A export ATP-binding/permease protein MsbA	GV14
GV15|SEQ01150	clust_0600	VBIGarVag249709_1150	Gardnerella vaginalis 6420B	ADEP01000014	PATRIC	CDS	85485901	53710	55476	-	1767		Lipid A export ATP-binding/permease protein MsbA	GV15
GV16|SEQ00617	clust_0600	VBIGarVag246379_0617	Gardnerella vaginalis 75712	ADEM01000003	PATRIC	CDS	85478382	668597	670381	+	1785		Lipid A export ATP-binding/permease protein MsbA	GV16
GV17|SEQ01065	clust_0600	VBIGarVag146634_1065	Gardnerella vaginalis AMD	NZ_ADAM01000009	PATRIC	CDS	37852224	243598	245211	-	1614		Lipid A export ATP-binding/permease protein MsbA	GV17
GV18|SEQ00449	clust_0600	VBIGarVag4823_0449	Gardnerella vaginalis ATCC 14018 = JCM 11026	NZ_ADNB01000098	PATRIC	CDS	42069631	10764	12572	-	1809		Lipid A export ATP-binding/permease protein MsbA	GV18
GV19|SEQ01015	clust_0600	VBIGarVag39333_1016	Gardnerella vaginalis ATCC 14019	NC_014644	PATRIC	CDS	42628941	1248777	1250219	-	1443	mdlB	Lipid A export ATP-binding/permease protein MsbA	GV19
GV20|SEQ00547	clust_0600	VBIGarVag188338_0547	Gardnerella vaginalis HMP9231	CP002725	PATRIC	CDS	54189908	653423	655225	+	1803		Lipid A export ATP-binding/permease protein MsbA	GV20
GV21|SEQ00327	clust_0600	VBIGarVag274454_0327	Gardnerella vaginalis JCP7275	ATJS01000012	PATRIC	CDS	183967309	7579	9363	-	1785		Lipid A export ATP-binding/permease protein MsbA	GV21
GV22|SEQ00310	clust_0600	VBIGarVag276801_0311	Gardnerella vaginalis JCP7276	ATJR01000009	PATRIC	CDS	183970037	23061	24863	+	1803		Lipid A export ATP-binding/permease protein MsbA	GV22
GV23|SEQ00513	clust_0600	VBIGarVag276017_0513	Gardnerella vaginalis JCP7659	ATJQ01000039	PATRIC	CDS	183973381	11143	12945	+	1803		Lipid A export ATP-binding/permease protein MsbA	GV23
GV24|SEQ00913	clust_0600	VBIGarVag268944_0914	Gardnerella vaginalis JCP7672	ATJP01000082	PATRIC	CDS	183977049	5902	7686	-	1785		Lipid A export ATP-binding/permease protein MsbA	GV24
GV25|SEQ00831	clust_0600	VBIGarVag270495_0831	Gardnerella vaginalis JCP7719	ATJO01000068	PATRIC	CDS	183979637	15642	17444	-	1803		Lipid A export ATP-binding/permease protein MsbA	GV25
GV26|SEQ00271	clust_0600	VBIGarVag272749_0271	Gardnerella vaginalis JCP8017A	ATJN01000013	PATRIC	CDS	183981306	11731	13533	+	1803		Lipid A export ATP-binding/permease protein MsbA	GV26
GV27|SEQ00823	clust_0600	VBIGarVag276930_0823	Gardnerella vaginalis JCP8017B	ATJM01000041	PATRIC	CDS	183985443	13473	15275	+	1803		Lipid A export ATP-binding/permease protein MsbA	GV27
