cds_id	ortho_id	locus_tag	genome_name	accession	annotation	feature_type	na_feature_id	start_max	end_min	strand	na_length	gene	product	id_short
GV01|SEQ00640	clust_0350	VBIGarVag247323_0640	Gardnerella vaginalis 00703Bmash	ADET01000006	PATRIC	CDS	85495433	55050	57365	+	2316		FIG00672429: hypothetical protein	GV01
GV02|SEQ00123	clust_0350	VBIGarVag242669_0123	Gardnerella vaginalis 00703C2mash	ADEU01000003	PATRIC	CDS	85497008	89814	92141	+	2328		FIG00672429: hypothetical protein	GV02
GV03|SEQ00160	clust_0350	VBIGarVag247424_0160	Gardnerella vaginalis 00703Dmash	ADEV01000004	PATRIC	CDS	85499696	97359	99725	-	2367		FIG00672429: hypothetical protein	GV03
GV04|SEQ00234	clust_0350	VBIGarVag246433_0234	Gardnerella vaginalis 0288E	ADEN01000003	PATRIC	CDS	85480324	108065	110488	+	2424		FIG00672429: hypothetical protein	GV04
GV05|SEQ00262	clust_0350	VBIGarVag174900_0262	Gardnerella vaginalis 101	AEJD01000005	PATRIC	CDS	52546242	97315	99681	-	2367		FIG00672429: hypothetical protein	GV05
GV06|SEQ00142	clust_0350	VBIGarVag244004_0142	Gardnerella vaginalis 1400E	ADER01000003	PATRIC	CDS	85488995	49922	52345	-	2424		FIG00672429: hypothetical protein	GV06
GV07|SEQ00087	clust_0350	VBIGarVag249177_0087	Gardnerella vaginalis 1500E	ADES01000001	PATRIC	CDS	85491755	94871	97237	+	2367		FIG00672429: hypothetical protein	GV07
GV08|SEQ01007	clust_0350	VBIGarVag251521_1007	Gardnerella vaginalis 284V	ADEL01000011	PATRIC	CDS	85476457	100884	103307	-	2424		FIG00672429: hypothetical protein	GV08
GV09|SEQ00093	clust_0350	VBIGarVag169280_0093	Gardnerella vaginalis 315-A	AFDI01000003	PATRIC	CDS	55259333	57376	59799	+	2424		FIG00672429: hypothetical protein	GV09
GV10|SEQ00053	clust_0350	VBIGarVag136958_0053	Gardnerella vaginalis 409-05	NC_013721	PATRIC	CDS	32146116	68521	70335	-	1815		FIG00672429: hypothetical protein	GV10
GV11|SEQ00907	clust_0350	VBIGarVag171052_0907	Gardnerella vaginalis 41V	AEJE01000052	PATRIC	CDS	52550181	14402	16822	-	2421		FIG00672429: hypothetical protein	GV11
GV12|SEQ00585	clust_0350	VBIGarVag144721_0585	Gardnerella vaginalis 5-1	NZ_ADAN01000005	PATRIC	CDS	37853863	96355	98748	-	2394		FIG00672429: hypothetical protein	GV12
GV13|SEQ00101	clust_0350	VBIGarVag244533_0101	Gardnerella vaginalis 55152	ADEQ01000002	PATRIC	CDS	85486138	104850	107273	-	2424		FIG00672429: hypothetical protein	GV13
GV14|SEQ00595	clust_0350	VBIGarVag244375_0595	Gardnerella vaginalis 6119V5	ADEW01000005	PATRIC	CDS	85503054	101108	103474	+	2367		FIG00672429: hypothetical protein	GV14
GV15|SEQ00816	clust_0350	VBIGarVag249709_0816	Gardnerella vaginalis 6420B	ADEP01000007	PATRIC	CDS	85485195	37424	39847	+	2424		FIG00672429: hypothetical protein	GV15
GV16|SEQ00175	clust_0350	VBIGarVag246379_0175	Gardnerella vaginalis 75712	ADEM01000003	PATRIC	CDS	85477464	109448	111871	-	2424		FIG00672429: hypothetical protein	GV16
GV17|SEQ00549	clust_0350	VBIGarVag146634_0549	Gardnerella vaginalis AMD	NZ_ADAM01000002	PATRIC	CDS	37851137	559191	561614	+	2424		FIG00672429: hypothetical protein	GV17
GV18|SEQ00326	clust_0350	VBIGarVag4823_0326	Gardnerella vaginalis ATCC 14018 = JCM 11026	NZ_ADNB01000085	PATRIC	CDS	42069366	1129	3552	-	2424		FIG00672429: hypothetical protein	GV18
GV19|SEQ00110	clust_0350	VBIGarVag39333_0110	Gardnerella vaginalis ATCC 14019	NC_014644	PATRIC	CDS	42627058	124823	127246	+	2424		FIG00672429: hypothetical protein	GV19
GV20|SEQ01366	clust_0350	VBIGarVag188338_1366	Gardnerella vaginalis HMP9231	CP002725	PATRIC	CDS	54191612	1712302	1714725	+	2424		FIG00672429: hypothetical protein	GV20
GV21|SEQ00372	clust_0350	VBIGarVag274454_0372	Gardnerella vaginalis JCP7275	ATJS01000016	PATRIC	CDS	183967403	11390	13813	-	2424		FIG00672429: hypothetical protein	GV21
GV22|SEQ00144	clust_0350	VBIGarVag276801_0144	Gardnerella vaginalis JCP7276	ATJR01000002	PATRIC	CDS	183969678	4013	6436	+	2424		FIG00672429: hypothetical protein	GV22
GV23|SEQ00056	clust_0350	VBIGarVag276017_0056	Gardnerella vaginalis JCP7659	ATJQ01000007	PATRIC	CDS	183972407	15609	17942	+	2334		FIG00672429: hypothetical protein	GV23
GV24|SEQ00042	clust_0350	VBIGarVag268944_0043	Gardnerella vaginalis JCP7672	ATJP01000003	PATRIC	CDS	183975178	28792	31215	+	2424		FIG00672429: hypothetical protein	GV24
GV25|SEQ00147	clust_0350	VBIGarVag270495_0147	Gardnerella vaginalis JCP7719	ATJO01000011	PATRIC	CDS	183978171	20276	22591	+	2316		FIG00672429: hypothetical protein	GV25
GV26|SEQ00217	clust_0350	VBIGarVag272749_0217	Gardnerella vaginalis JCP8017A	ATJN01000009	PATRIC	CDS	183981186	40859	43192	-	2334		FIG00672429: hypothetical protein	GV26
GV27|SEQ00309	clust_0350	VBIGarVag276930_0309	Gardnerella vaginalis JCP8017B	ATJM01000011	PATRIC	CDS	183984353	69175	71478	-	2304		FIG00672429: hypothetical protein	GV27
GV28|SEQ00374	clust_0350	VBIGarVag271349_0374	Gardnerella vaginalis JCP8066	ATJL01000020	PATRIC	CDS	183987426	20239	22566	+	2328		FIG00672429: hypothetical protein	GV28
GV29|SEQ00423	clust_0350	VBIGarVag265473_0423	Gardnerella vaginalis JCP8070	ATJK01000020	PATRIC	CDS	183990250	11705	14044	-	2340		FIG00672429: hypothetical protein	GV29
GV30|SEQ00177	clust_0350	VBIGarVag267667_0177	Gardnerella vaginalis JCP8108	ATJJ01000005	PATRIC	CDS	183992404	1999	4422	+	2424		FIG00672429: hypothetical protein	GV30
GV31|SEQ00372	clust_0350	VBIGarVag264983_0372	Gardnerella vaginalis JCP8151A	ATJI01000013	PATRIC	CDS	183995797	44521	46836	+	2316		FIG00672429: hypothetical protein	GV31
GV32|SEQ00052	clust_0350	VBIGarVag277040_0052	Gardnerella vaginalis JCP8151B	ATJH01000004	PATRIC	CDS	183997936	29794	32109	+	2316		FIG00672429: hypothetical protein	GV32
GV33|SEQ00197	clust_0350	VBIGarVag265557_0197	Gardnerella vaginalis JCP8481A	ATJG01000017	PATRIC	CDS	184001085	9566	11989	-	2424		FIG00672429: hypothetical protein	GV33
GV34|SEQ01005	clust_0350	VBIGarVag270440_1005	Gardnerella vaginalis JCP8481B	ATJF01000116	PATRIC	CDS	184005692	13442	15895	+	2454		FIG00672429: hypothetical protein	GV34
GV35|SEQ00257	clust_0350	VBIGarVag272169_0257	Gardnerella vaginalis JCP8522	ATJE01000008	PATRIC	CDS	184006806	20303	22618	+	2316		FIG00672429: hypothetical protein	GV35
