cds_id	ortho_id	locus_tag	genome_name	accession	annotation	feature_type	na_feature_id	start_max	end_min	strand	na_length	gene	product	id_short
GV01|SEQ00594	clust_0387	VBIGarVag247323_0594	Gardnerella vaginalis 00703Bmash	ADET01000006	PATRIC	CDS	85495337	5458	6492	+	1035		FIG00672087: hypothetical protein	GV01
GV02|SEQ00078	clust_0387	VBIGarVag242669_0078	Gardnerella vaginalis 00703C2mash	ADEU01000003	PATRIC	CDS	85496914	41487	42521	+	1035		FIG00672087: hypothetical protein	GV02
GV03|SEQ00216	clust_0387	VBIGarVag247424_0216	Gardnerella vaginalis 00703Dmash	ADEV01000004	PATRIC	CDS	85499813	167328	168461	+	1134		FIG00672087: hypothetical protein	GV03
GV04|SEQ00166	clust_0387	VBIGarVag246433_0166	Gardnerella vaginalis 0288E	ADEN01000003	PATRIC	CDS	85480184	29067	30125	-	1059		FIG00672087: hypothetical protein	GV04
GV05|SEQ00317	clust_0387	VBIGarVag174900_0317	Gardnerella vaginalis 101	AEJD01000005	PATRIC	CDS	52546357	165690	166808	+	1119		FIG00672087: hypothetical protein	GV05
GV06|SEQ00204	clust_0387	VBIGarVag244004_0204	Gardnerella vaginalis 1400E	ADER01000003	PATRIC	CDS	85489123	128296	129354	+	1059		FIG00672087: hypothetical protein	GV06
GV07|SEQ00030	clust_0387	VBIGarVag249177_0030	Gardnerella vaginalis 1500E	ADES01000001	PATRIC	CDS	85491637	30087	31220	-	1134		FIG00672087: hypothetical protein	GV07
GV08|SEQ01077	clust_0387	VBIGarVag251521_1077	Gardnerella vaginalis 284V	ADEL01000011	PATRIC	CDS	85476601	185647	186705	+	1059		FIG00672087: hypothetical protein	GV08
GV09|SEQ00029	clust_0387	VBIGarVag169280_0029	Gardnerella vaginalis 315-A	AFDI01000002	PATRIC	CDS	55259199	29282	30340	-	1059		FIG00672087: hypothetical protein	GV09
GV10|SEQ00110	clust_0387	VBIGarVag136958_0110	Gardnerella vaginalis 409-05	NC_013721	PATRIC	CDS	32146234	141416	142492	+	1077		FIG00672087: hypothetical protein	GV10
GV11|SEQ00849	clust_0387	VBIGarVag171052_0849	Gardnerella vaginalis 41V	AEJE01000051	PATRIC	CDS	52550061	28385	29443	-	1059		FIG00672087: hypothetical protein	GV11
GV12|SEQ00641	clust_0387	VBIGarVag144721_0641	Gardnerella vaginalis 5-1	NZ_ADAN01000005	PATRIC	CDS	37853979	165430	166506	+	1077		FIG00672087: hypothetical protein	GV12
GV13|SEQ00166	clust_0387	VBIGarVag244533_0166	Gardnerella vaginalis 55152	ADEQ01000002	PATRIC	CDS	85486272	183921	184979	+	1059		FIG00672087: hypothetical protein	GV13
GV14|SEQ00534	clust_0387	VBIGarVag244375_0534	Gardnerella vaginalis 6119V5	ADEW01000005	PATRIC	CDS	85502928	28579	29697	-	1119		FIG00672087: hypothetical protein	GV14
GV15|SEQ00562	clust_0387	VBIGarVag249709_0562	Gardnerella vaginalis 6420B	ADEP01000005	PATRIC	CDS	85484662	309029	310105	-	1077		FIG00672087: hypothetical protein	GV15
GV16|SEQ00236	clust_0387	VBIGarVag246379_0236	Gardnerella vaginalis 75712	ADEM01000003	PATRIC	CDS	85477590	188231	189289	+	1059		FIG00672087: hypothetical protein	GV16
GV17|SEQ00494	clust_0387	VBIGarVag146634_0494	Gardnerella vaginalis AMD	NZ_ADAM01000002	PATRIC	CDS	37851023	495290	496366	-	1077		FIG00672087: hypothetical protein	GV17
GV18|SEQ00988	clust_0387	VBIGarVag4823_0988	Gardnerella vaginalis ATCC 14018 = JCM 11026	NZ_ADNB01000136	PATRIC	CDS	42070782	27889	28947	-	1059		FIG00672087: hypothetical protein	GV18
GV19|SEQ00046	clust_0387	VBIGarVag39333_0046	Gardnerella vaginalis ATCC 14019	NC_014644	PATRIC	CDS	42626926	48167	49225	-	1059	cpaF	FIG00672087: hypothetical protein	GV19
GV20|SEQ01298	clust_0387	VBIGarVag188338_1298	Gardnerella vaginalis HMP9231	CP002725	PATRIC	CDS	54191472	1629788	1630846	-	1059		FIG00672087: hypothetical protein	GV20
GV21|SEQ00125	clust_0387	VBIGarVag274454_0125	Gardnerella vaginalis JCP7275	ATJS01000007	PATRIC	CDS	183966890	13895	14953	+	1059		FIG00672087: hypothetical protein	GV21
GV22|SEQ00550	clust_0387	VBIGarVag276801_0551	Gardnerella vaginalis JCP7276	ATJR01000017	PATRIC	CDS	183970535	7063	8121	-	1059		FIG00672087: hypothetical protein	GV22
GV23|SEQ00386	clust_0387	VBIGarVag276017_0386	Gardnerella vaginalis JCP7659	ATJQ01000026	PATRIC	CDS	183973100	7742	8776	-	1035		FIG00672087: hypothetical protein	GV23
GV24|SEQ00223	clust_0387	VBIGarVag268944_0224	Gardnerella vaginalis JCP7672	ATJP01000009	PATRIC	CDS	183975552	29487	30545	+	1059		FIG00672087: hypothetical protein	GV24
GV25|SEQ00177	clust_0387	VBIGarVag270495_0177	Gardnerella vaginalis JCP7719	ATJO01000013	PATRIC	CDS	183978233	12906	13940	+	1035		FIG00672087: hypothetical protein	GV25
GV26|SEQ00620	clust_0387	VBIGarVag272749_0620	Gardnerella vaginalis JCP8017A	ATJN01000031	PATRIC	CDS	183982036	11837	12871	+	1035		FIG00672087: hypothetical protein	GV26
GV27|SEQ00725	clust_0387	VBIGarVag276930_0725	Gardnerella vaginalis JCP8017B	ATJM01000033	PATRIC	CDS	183985237	6497	7531	-	1035		FIG00672087: hypothetical protein	GV27
GV28|SEQ00446	clust_0387	VBIGarVag271349_0446	Gardnerella vaginalis JCP8066	ATJL01000025	PATRIC	CDS	183987585	31857	32891	+	1035		FIG00672087: hypothetical protein	GV28
GV29|SEQ00779	clust_0387	VBIGarVag265473_0779	Gardnerella vaginalis JCP8070	ATJK01000061	PATRIC	CDS	183991031	6427	7461	-	1035		FIG00672087: hypothetical protein	GV29
GV30|SEQ00895	clust_0387	VBIGarVag267667_0897	Gardnerella vaginalis JCP8108	ATJJ01000070	PATRIC	CDS	183993964	28239	29297	-	1059		FIG00672087: hypothetical protein	GV30
GV31|SEQ00935	clust_0387	VBIGarVag264983_0935	Gardnerella vaginalis JCP8151A	ATJI01000067	PATRIC	CDS	183997015	13647	14681	+	1035		FIG00672087: hypothetical protein	GV31
GV32|SEQ00569	clust_0387	VBIGarVag277040_0569	Gardnerella vaginalis JCP8151B	ATJH01000040	PATRIC	CDS	183999044	4985	6019	-	1035		FIG00672087: hypothetical protein	GV32
