cds_id	ortho_id	locus_tag	genome_name	accession	annotation	feature_type	na_feature_id	start_max	end_min	strand	na_length	gene	product	id_short
GV01|SEQ01012	clust_0829	VBIGarVag247323_1012	Gardnerella vaginalis 00703Bmash	ADET01000012	PATRIC	CDS	85496213	244577	246235	+	1659		COG0477: Permeases of the major facilitator superfamily	GV01
GV02|SEQ01057	clust_0829	VBIGarVag242669_1057	Gardnerella vaginalis 00703C2mash	ADEU01000021	PATRIC	CDS	85498970	15593	17251	-	1659		COG0477: Permeases of the major facilitator superfamily	GV02
GV03|SEQ01114	clust_0829	VBIGarVag247424_1114	Gardnerella vaginalis 00703Dmash	ADEV01000011	PATRIC	CDS	85501694	48449	50053	-	1605		COG0477: Permeases of the major facilitator superfamily	GV03
GV04|SEQ00527	clust_0829	VBIGarVag246433_0527	Gardnerella vaginalis 0288E	ADEN01000005	PATRIC	CDS	85480946	181651	183309	-	1659		COG0477: Permeases of the major facilitator superfamily	GV04
GV05|SEQ00053	clust_0829	VBIGarVag174900_0053	Gardnerella vaginalis 101	AEJD01000003	PATRIC	CDS	52545811	68452	70056	-	1605		COG0477: Permeases of the major facilitator superfamily	GV05
GV06|SEQ01075	clust_0829	VBIGarVag244004_1075	Gardnerella vaginalis 1400E	ADER01000027	PATRIC	CDS	85490976	35725	37383	-	1659		COG0477: Permeases of the major facilitator superfamily	GV06
GV07|SEQ00427	clust_0829	VBIGarVag249177_0427	Gardnerella vaginalis 1500E	ADES01000007	PATRIC	CDS	85492480	61598	63202	+	1605		COG0477: Permeases of the major facilitator superfamily	GV07
GV08|SEQ00269	clust_0829	VBIGarVag251521_0269	Gardnerella vaginalis 284V	ADEL01000003	PATRIC	CDS	85474923	61539	63197	+	1659		COG0477: Permeases of the major facilitator superfamily	GV08
GV09|SEQ00544	clust_0829	VBIGarVag169280_0544	Gardnerella vaginalis 315-A	AFDI01000006	PATRIC	CDS	55260277	293088	294746	-	1659		COG0477: Permeases of the major facilitator superfamily	GV09
GV10|SEQ00328	clust_0829	VBIGarVag136958_0328	Gardnerella vaginalis 409-05	NC_013721	PATRIC	CDS	32146692	382036	383265	-	1230		COG0477: Permeases of the major facilitator superfamily	GV10
