cds_id	ortho_id	locus_tag	genome_name	accession	annotation	feature_type	na_feature_id	start_max	end_min	strand	na_length	gene	product	id_short
GV03|SEQ00486	clust_1091	VBIGarVag247424_0486	Gardnerella vaginalis 00703Dmash	ADEV01000007	PATRIC	CDS	85500379	31285	32319	+	1035		hypothetical protein	GV03
GV03|SEQ00970	clust_1091	VBIGarVag247424_0970	Gardnerella vaginalis 00703Dmash	ADEV01000009	PATRIC	CDS	85501386	326638	327981	-	1344		hypothetical protein	GV03
GV05|SEQ00513	clust_1091	VBIGarVag174900_0513	Gardnerella vaginalis 101	AEJD01000006	PATRIC	CDS	52546770	92412	93692	+	1281		hypothetical protein	GV05
GV06|SEQ01370	clust_1091	VBIGarVag244004_1370	Gardnerella vaginalis 1400E	ADER01000028	PATRIC	CDS	85491574	269253	270539	-	1287		hypothetical protein	GV06
GV07|SEQ00898	clust_1091	VBIGarVag249177_0898	Gardnerella vaginalis 1500E	ADES01000014	PATRIC	CDS	85493467	185309	186145	-	837		hypothetical protein	GV07
GV07|SEQ00899	clust_1091	VBIGarVag249177_0899	Gardnerella vaginalis 1500E	ADES01000014	PATRIC	CDS	85493469	186135	186479	-	345		hypothetical protein	GV07
GV08|SEQ00653	clust_1091	VBIGarVag251521_0653	Gardnerella vaginalis 284V	ADEL01000008	PATRIC	CDS	85475725	31922	33208	-	1287		hypothetical protein	GV08
GV11|SEQ00930	clust_1091	VBIGarVag171052_0930	Gardnerella vaginalis 41V	AEJE01000056	PATRIC	CDS	52550233	4050	5336	-	1287		hypothetical protein	GV11
GV14|SEQ01074	clust_1091	VBIGarVag244375_1074	Gardnerella vaginalis 6119V5	ADEW01000011	PATRIC	CDS	85504059	152758	154023	-	1266		hypothetical protein	GV14
GV15|SEQ00384	clust_1091	VBIGarVag249709_0384	Gardnerella vaginalis 6420B	ADEP01000005	PATRIC	CDS	85484287	115236	115634	-	399		hypothetical protein	GV15
GV15|SEQ01010	clust_1091	VBIGarVag249709_1010	Gardnerella vaginalis 6420B	ADEP01000010	PATRIC	CDS	85485600	216107	217270	-	1164		hypothetical protein	GV15
GV17|SEQ01178	clust_1091	VBIGarVag146634_1178	Gardnerella vaginalis AMD	NZ_ADAM01000010	PATRIC	CDS	37852455	153667	154848	-	1182		hypothetical protein	GV17
GV19|SEQ00944	clust_1091	VBIGarVag39333_0945	Gardnerella vaginalis ATCC 14019	NC_014644	PATRIC	CDS	42628793	1173983	1174774	-	792		hypothetical protein	GV19
GV20|SEQ00609	clust_1091	VBIGarVag188338_0609	Gardnerella vaginalis HMP9231	CP002725	PATRIC	CDS	54190039	726714	728000	+	1287		hypothetical protein	GV20
GV22|SEQ01065	clust_1091	VBIGarVag276801_1066	Gardnerella vaginalis JCP7276	ATJR01000096	PATRIC	CDS	183971677	5055	6221	-	1167		hypothetical protein	GV22
GV29|SEQ00739	clust_1091	VBIGarVag265473_0739	Gardnerella vaginalis JCP8070	ATJK01000050	PATRIC	CDS	183990940	5109	6275	+	1167		hypothetical protein	GV29
GV31|SEQ00564	clust_1091	VBIGarVag264983_0564	Gardnerella vaginalis JCP8151A	ATJI01000024	PATRIC	CDS	183996206	3676	4842	-	1167		hypothetical protein	GV31
GV34|SEQ00600	clust_1091	VBIGarVag270440_0600	Gardnerella vaginalis JCP8481B	ATJF01000056	PATRIC	CDS	184004798	13	1161	-	1149		hypothetical protein	GV34
