cds_id	ortho_id	locus_tag	genome_name	accession	annotation	feature_type	na_feature_id	start_max	end_min	strand	na_length	gene	product	id_short
GV01|SEQ00842	clust_0414	VBIGarVag247323_0842	Gardnerella vaginalis 00703Bmash	ADET01000012	PATRIC	CDS	85495853	57714	58985	+	1272		Ferrous iron transport permease EfeU	GV01
GV02|SEQ01218	clust_0414	VBIGarVag242669_1218	Gardnerella vaginalis 00703C2mash	ADEU01000021	PATRIC	CDS	85499313	205442	206713	-	1272		Ferrous iron transport permease EfeU	GV02
GV03|SEQ00252	clust_0414	VBIGarVag247424_0252	Gardnerella vaginalis 00703Dmash	ADEV01000004	PATRIC	CDS	85499887	204081	205352	+	1272		Ferrous iron transport permease EfeU	GV03
GV04|SEQ00096	clust_0414	VBIGarVag246433_0096	Gardnerella vaginalis 0288E	ADEN01000001	PATRIC	CDS	85480040	101384	102655	-	1272		Ferrous iron transport permease EfeU	GV04
GV05|SEQ00353	clust_0414	VBIGarVag174900_0353	Gardnerella vaginalis 101	AEJD01000005	PATRIC	CDS	52546431	202473	203744	+	1272		Ferrous iron transport permease EfeU	GV05
GV06|SEQ00646	clust_0414	VBIGarVag244004_0646	Gardnerella vaginalis 1400E	ADER01000017	PATRIC	CDS	85490073	95409	96680	-	1272		Ferrous iron transport permease EfeU	GV06
GV07|SEQ01186	clust_0414	VBIGarVag249177_1186	Gardnerella vaginalis 1500E	ADES01000027	PATRIC	CDS	85494073	92214	93485	-	1272		Ferrous iron transport permease EfeU	GV07
GV08|SEQ01127	clust_0414	VBIGarVag251521_1127	Gardnerella vaginalis 284V	ADEL01000011	PATRIC	CDS	85476703	233593	234864	+	1272		Ferrous iron transport permease EfeU	GV08
GV09|SEQ01161	clust_0414	VBIGarVag169280_1161	Gardnerella vaginalis 315-A	AFDI01000013	PATRIC	CDS	55261551	24730	26001	+	1272		Ferrous iron transport permease EfeU	GV09
GV10|SEQ00150	clust_0414	VBIGarVag136958_0150	Gardnerella vaginalis 409-05	NC_013721	PATRIC	CDS	32146316	183670	184941	+	1272		Integral membrane protein	GV10
GV11|SEQ01198	clust_0414	VBIGarVag171052_1198	Gardnerella vaginalis 41V	AEJE01000067	PATRIC	CDS	52550805	72226	73497	-	1272		Ferrous iron transport permease EfeU	GV11
GV12|SEQ00686	clust_0414	VBIGarVag144721_0686	Gardnerella vaginalis 5-1	NZ_ADAN01000005	PATRIC	CDS	37854071	219667	220938	+	1272		Integral membrane protein	GV12
GV13|SEQ01025	clust_0414	VBIGarVag244533_1025	Gardnerella vaginalis 55152	ADEQ01000016	PATRIC	CDS	85488067	13637	14908	+	1272		Ferrous iron transport permease EfeU	GV13
GV14|SEQ00200	clust_0414	VBIGarVag244375_0200	Gardnerella vaginalis 6119V5	ADEW01000002	PATRIC	CDS	85502234	200973	202244	-	1272		Ferrous iron transport permease EfeU	GV14
GV15|SEQ00523	clust_0414	VBIGarVag249709_0523	Gardnerella vaginalis 6420B	ADEP01000005	PATRIC	CDS	85484582	271377	272648	-	1272		Integral membrane protein	GV15
GV16|SEQ00280	clust_0414	VBIGarVag246379_0280	Gardnerella vaginalis 75712	ADEM01000003	PATRIC	CDS	85477680	237712	238983	+	1272		Integral membrane protein	GV16
GV17|SEQ00449	clust_0414	VBIGarVag146634_0449	Gardnerella vaginalis AMD	NZ_ADAM01000002	PATRIC	CDS	37850931	446478	447749	-	1272		Integral membrane protein	GV17
GV18|SEQ00692	clust_0414	VBIGarVag4823_0692	Gardnerella vaginalis ATCC 14018 = JCM 11026	NZ_ADNB01000121	PATRIC	CDS	42070156	13641	14912	+	1272		Integral membrane protein	GV18
GV19|SEQ01332	clust_0414	VBIGarVag39333_1335	Gardnerella vaginalis ATCC 14019	NC_014644	PATRIC	CDS	42629601	1654811	1656082	-	1272		Integral membrane protein	GV19
GV20|SEQ00163	clust_0414	VBIGarVag188338_0163	Gardnerella vaginalis HMP9231	CP002725	PATRIC	CDS	54189112	191856	193127	+	1272		Ferrous iron transport permease EfeU	GV20
GV21|SEQ00930	clust_0414	VBIGarVag274454_0931	Gardnerella vaginalis JCP7275	ATJS01000078	PATRIC	CDS	183968631	7	963	+	957		Ferrous iron transport permease EfeU	GV21
GV22|SEQ00729	clust_0414	VBIGarVag276801_0730	Gardnerella vaginalis JCP7276	ATJR01000030	PATRIC	CDS	183970908	1035	2306	-	1272		Ferrous iron transport permease EfeU	GV22
GV23|SEQ00924	clust_0414	VBIGarVag276017_0924	Gardnerella vaginalis JCP7659	ATJQ01000088	PATRIC	CDS	183974279	1170	2441	-	1272		Ferrous iron transport permease EfeU	GV23
GV24|SEQ00631	clust_0414	VBIGarVag268944_0632	Gardnerella vaginalis JCP7672	ATJP01000043	PATRIC	CDS	183976434	1064	2335	-	1272		Ferrous iron transport permease EfeU	GV24
GV25|SEQ00355	clust_0414	VBIGarVag270495_0355	Gardnerella vaginalis JCP7719	ATJO01000023	PATRIC	CDS	183978614	1130	2401	-	1272		Ferrous iron transport permease EfeU	GV25
GV26|SEQ00155	clust_0414	VBIGarVag272749_0155	Gardnerella vaginalis JCP8017A	ATJN01000006	PATRIC	CDS	183981057	10061	11323	+	1263		Ferrous iron transport permease EfeU	GV26
