cds_id	ortho_id	locus_tag	genome_name	accession	annotation	feature_type	na_feature_id	start_max	end_min	strand	na_length	gene	product	id_short
GV01|SEQ00077	clust_0581	VBIGarVag247323_0077	Gardnerella vaginalis 00703Bmash	ADET01000001	PATRIC	CDS	85494254	108547	109317	-	771		COG0847: DNA polymerase III, epsilon subunit and related 3'-5' exonucleases	GV01
GV02|SEQ00603	clust_0581	VBIGarVag242669_0603	Gardnerella vaginalis 00703C2mash	ADEU01000008	PATRIC	CDS	85498016	234052	234822	+	771		COG0847: DNA polymerase III, epsilon subunit and related 3'-5' exonucleases	GV02
GV03|SEQ00613	clust_0581	VBIGarVag247424_0613	Gardnerella vaginalis 00703Dmash	ADEV01000007	PATRIC	CDS	85500647	186233	187012	-	780		COG0847: DNA polymerase III, epsilon subunit and related 3'-5' exonucleases	GV03
GV04|SEQ00381	clust_0581	VBIGarVag246433_0381	Gardnerella vaginalis 0288E	ADEN01000004	PATRIC	CDS	85480637	124083	124853	-	771		COG0847: DNA polymerase III, epsilon subunit and related 3'-5' exonucleases	GV04
GV05|SEQ00632	clust_0581	VBIGarVag174900_0632	Gardnerella vaginalis 101	AEJD01000006	PATRIC	CDS	52547022	247258	248043	-	786		COG0847: DNA polymerase III, epsilon subunit and related 3'-5' exonucleases	GV05
GV06|SEQ00719	clust_0581	VBIGarVag244004_0719	Gardnerella vaginalis 1400E	ADER01000020	PATRIC	CDS	85490228	40042	40812	-	771		COG0847: DNA polymerase III, epsilon subunit and related 3'-5' exonucleases	GV06
GV07|SEQ00772	clust_0581	VBIGarVag249177_0772	Gardnerella vaginalis 1500E	ADES01000014	PATRIC	CDS	85493201	26874	27653	+	780		COG0847: DNA polymerase III, epsilon subunit and related 3'-5' exonucleases	GV07
GV08|SEQ00623	clust_0581	VBIGarVag251521_0623	Gardnerella vaginalis 284V	ADEL01000007	PATRIC	CDS	85475662	35799	36569	+	771		COG0847: DNA polymerase III, epsilon subunit and related 3'-5' exonucleases	GV08
GV09|SEQ01315	clust_0581	VBIGarVag169280_1315	Gardnerella vaginalis 315-A	AFDI01000013	PATRIC	CDS	55261883	238315	239085	-	771		COG0847: DNA polymerase III, epsilon subunit and related 3'-5' exonucleases	GV09
GV10|SEQ00423	clust_0581	VBIGarVag136958_0423	Gardnerella vaginalis 409-05	NC_013721	PATRIC	CDS	32146898	513207	513986	-	780		COG0847: DNA polymerase III, epsilon subunit and related 3'-5' exonucleases	GV10
GV11|SEQ00714	clust_0581	VBIGarVag171052_0714	Gardnerella vaginalis 41V	AEJE01000044	PATRIC	CDS	52549777	12659	13429	+	771		COG0847: DNA polymerase III, epsilon subunit and related 3'-5' exonucleases	GV11
GV12|SEQ00991	clust_0581	VBIGarVag144721_0991	Gardnerella vaginalis 5-1	NZ_ADAN01000005	PATRIC	CDS	37854717	577217	577996	-	780		COG0847: DNA polymerase III, epsilon subunit and related 3'-5' exonucleases	GV12
GV13|SEQ01000	clust_0581	VBIGarVag244533_1000	Gardnerella vaginalis 55152	ADEQ01000015	PATRIC	CDS	85488016	25240	26010	-	771		COG0847: DNA polymerase III, epsilon subunit and related 3'-5' exonucleases	GV13
GV14|SEQ00428	clust_0581	VBIGarVag244375_0428	Gardnerella vaginalis 6119V5	ADEW01000004	PATRIC	CDS	85502712	68088	68867	-	780		COG0847: DNA polymerase III, epsilon subunit and related 3'-5' exonucleases	GV14
GV15|SEQ00227	clust_0581	VBIGarVag249709_0227	Gardnerella vaginalis 6420B	ADEP01000004	PATRIC	CDS	85483960	61117	61896	-	780		COG0847: DNA polymerase III, epsilon subunit and related 3'-5' exonucleases	GV15
GV16|SEQ00447	clust_0581	VBIGarVag246379_0447	Gardnerella vaginalis 75712	ADEM01000003	PATRIC	CDS	85478038	479484	480254	-	771		COG0847: DNA polymerase III, epsilon subunit and related 3'-5' exonucleases	GV16
GV17|SEQ00166	clust_0581	VBIGarVag146634_0166	Gardnerella vaginalis AMD	NZ_ADAM01000002	PATRIC	CDS	37850329	106416	107195	+	780		COG0847: DNA polymerase III, epsilon subunit and related 3'-5' exonucleases	GV17
GV18|SEQ00616	clust_0581	VBIGarVag4823_0616	Gardnerella vaginalis ATCC 14018 = JCM 11026	NZ_ADNB01000115	PATRIC	CDS	42069994	5540	6310	+	771		COG0847: DNA polymerase III, epsilon subunit and related 3'-5' exonucleases	GV18
GV19|SEQ01163	clust_0581	VBIGarVag39333_1165	Gardnerella vaginalis ATCC 14019	NC_014644	PATRIC	CDS	42629239	1418476	1419246	+	771		COG0847: DNA polymerase III, epsilon subunit and related 3'-5' exonucleases	GV19
GV20|SEQ00345	clust_0581	VBIGarVag188338_0345	Gardnerella vaginalis HMP9231	CP002725	PATRIC	CDS	54189501	446700	447470	-	771		COG0847: DNA polymerase III, epsilon subunit and related 3'-5' exonucleases	GV20
GV21|SEQ00766	clust_0581	VBIGarVag274454_0767	Gardnerella vaginalis JCP7275	ATJS01000053	PATRIC	CDS	183968248	3063	3833	-	771		COG0847: DNA polymerase III, epsilon subunit and related 3'-5' exonucleases	GV21
GV22|SEQ00183	clust_0581	VBIGarVag276801_0183	Gardnerella vaginalis JCP7276	ATJR01000003	PATRIC	CDS	183969759	6224	6994	-	771		COG0847: DNA polymerase III, epsilon subunit and related 3'-5' exonucleases	GV22
GV23|SEQ00461	clust_0581	VBIGarVag276017_0461	Gardnerella vaginalis JCP7659	ATJQ01000035	PATRIC	CDS	183973269	13872	14642	+	771		COG0847: DNA polymerase III, epsilon subunit and related 3'-5' exonucleases	GV23
GV24|SEQ00469	clust_0581	VBIGarVag268944_0470	Gardnerella vaginalis JCP7672	ATJP01000023	PATRIC	CDS	183976073	14398	15168	-	771		COG0847: DNA polymerase III, epsilon subunit and related 3'-5' exonucleases	GV24
GV25|SEQ01271	clust_0581	VBIGarVag270495_1271	Gardnerella vaginalis JCP7719	ATJO01000183	PATRIC	CDS	183980661	7097	7867	-	771		COG0847: DNA polymerase III, epsilon subunit and related 3'-5' exonucleases	GV25
GV26|SEQ00132	clust_0581	VBIGarVag272749_0132	Gardnerella vaginalis JCP8017A	ATJN01000004	PATRIC	CDS	183981007	6284	7054	+	771		COG0847: DNA polymerase III, epsilon subunit and related 3'-5' exonucleases	GV26
GV27|SEQ00937	clust_0581	VBIGarVag276930_0937	Gardnerella vaginalis JCP8017B	ATJM01000057	PATRIC	CDS	183985693	14797	15567	-	771		COG0847: DNA polymerase III, epsilon subunit and related 3'-5' exonucleases	GV27
GV28|SEQ00905	clust_0581	VBIGarVag271349_0905	Gardnerella vaginalis JCP8066	ATJL01000083	PATRIC	CDS	183988597	7017	7787	-	771		COG0847: DNA polymerase III, epsilon subunit and related 3'-5' exonucleases	GV28
GV29|SEQ00817	clust_0581	VBIGarVag265473_0817	Gardnerella vaginalis JCP8070	ATJK01000067	PATRIC	CDS	183991115	16494	17264	+	771		COG0847: DNA polymerase III, epsilon subunit and related 3'-5' exonucleases	GV29
GV30|SEQ00762	clust_0581	VBIGarVag267667_0764	Gardnerella vaginalis JCP8108	ATJJ01000048	PATRIC	CDS	183993660	12672	13442	+	771		COG0847: DNA polymerase III, epsilon subunit and related 3'-5' exonucleases	GV30
GV31|SEQ00687	clust_0581	VBIGarVag264983_0687	Gardnerella vaginalis JCP8151A	ATJI01000034	PATRIC	CDS	183996468	7042	7812	-	771		COG0847: DNA polymerase III, epsilon subunit and related 3'-5' exonucleases	GV31
GV32|SEQ01213	clust_0581	VBIGarVag277040_1213	Gardnerella vaginalis JCP8151B	ATJH01000167	PATRIC	CDS	184000506	3625	4395	-	771		COG0847: DNA polymerase III, epsilon subunit and related 3'-5' exonucleases	GV32
