cds_id	ortho_id	locus_tag	genome_name	accession	annotation	feature_type	na_feature_id	start_max	end_min	strand	na_length	gene	product	id_short
GV01|SEQ00036	clust_0746	VBIGarVag247323_0036	Gardnerella vaginalis 00703Bmash	ADET01000001	PATRIC	CDS	85494166	50542	51060	+	519		Holo-[acyl-carrier protein] synthase (EC 2.7.8.7)	GV01
GV02|SEQ00749	clust_0746	VBIGarVag242669_0749	Gardnerella vaginalis 00703C2mash	ADEU01000015	PATRIC	CDS	85498333	1469	1984	-	516		Holo-[acyl-carrier protein] synthase (EC 2.7.8.7)	GV02
GV03|SEQ00050	clust_0746	VBIGarVag247424_0050	Gardnerella vaginalis 00703Dmash	ADEV01000003	PATRIC	CDS	85499465	73182	73772	+	591		Holo-[acyl-carrier protein] synthase (EC 2.7.8.7)	GV03
GV04|SEQ00341	clust_0746	VBIGarVag246433_0341	Gardnerella vaginalis 0288E	ADEN01000004	PATRIC	CDS	85480547	46724	47200	+	477		Holo-[acyl-carrier protein] synthase (EC 2.7.8.7)	GV04
GV05|SEQ01103	clust_0746	VBIGarVag174900_1103	Gardnerella vaginalis 101	AEJD01000007	PATRIC	CDS	52547992	56334	56948	-	615		Holo-[acyl-carrier protein] synthase (EC 2.7.8.7)	GV05
GV06|SEQ00360	clust_0746	VBIGarVag244004_0360	Gardnerella vaginalis 1400E	ADER01000011	PATRIC	CDS	85489463	15194	15670	-	477		Holo-[acyl-carrier protein] synthase (EC 2.7.8.7)	GV06
GV07|SEQ01104	clust_0746	VBIGarVag249177_1104	Gardnerella vaginalis 1500E	ADES01000026	PATRIC	CDS	85493900	412	1056	-	645		Holo-[acyl-carrier protein] synthase (EC 2.7.8.7)	GV07
GV08|SEQ01255	clust_0746	VBIGarVag251521_1255	Gardnerella vaginalis 284V	ADEL01000011	PATRIC	CDS	85476973	397882	398358	+	477		Holo-[acyl-carrier protein] synthase (EC 2.7.8.7)	GV08
GV09|SEQ01282	clust_0746	VBIGarVag169280_1282	Gardnerella vaginalis 315-A	AFDI01000013	PATRIC	CDS	55261807	174341	174817	+	477		Holo-[acyl-carrier protein] synthase (EC 2.7.8.7)	GV09
GV11|SEQ01241	clust_0746	VBIGarVag171052_1241	Gardnerella vaginalis 41V	AEJE01000069	PATRIC	CDS	52550909	43393	43869	-	477		Holo-[acyl-carrier protein] synthase (EC 2.7.8.7)	GV11
GV12|SEQ00457	clust_0746	VBIGarVag144721_0457	Gardnerella vaginalis 5-1	NZ_ADAN01000003	PATRIC	CDS	37853595	510538	511020	-	483		Holo-[acyl-carrier protein] synthase (EC 2.7.8.7)	GV12
GV13|SEQ00380	clust_0746	VBIGarVag244533_0380	Gardnerella vaginalis 55152	ADEQ01000005	PATRIC	CDS	85486719	5075	5551	-	477		Holo-[acyl-carrier protein] synthase (EC 2.7.8.7)	GV13
GV14|SEQ01186	clust_0746	VBIGarVag244375_1186	Gardnerella vaginalis 6119V5	ADEW01000012	PATRIC	CDS	85504298	22605	23201	-	597		Holo-[acyl-carrier protein] synthase (EC 2.7.8.7)	GV14
GV15|SEQ00821	clust_0746	VBIGarVag249709_0821	Gardnerella vaginalis 6420B	ADEP01000008	PATRIC	CDS	85485208	1474	1974	-	501		Holo-[acyl-carrier protein] synthase (EC 2.7.8.7)	GV15
GV16|SEQ00409	clust_0746	VBIGarVag246379_0409	Gardnerella vaginalis 75712	ADEM01000003	PATRIC	CDS	85477952	402454	402930	+	477		Holo-[acyl-carrier protein] synthase (EC 2.7.8.7)	GV16
GV17|SEQ00703	clust_0746	VBIGarVag146634_0703	Gardnerella vaginalis AMD	NZ_ADAM01000006	PATRIC	CDS	37851469	77284	77766	+	483		Holo-[acyl-carrier protein] synthase (EC 2.7.8.7)	GV17
GV18|SEQ00719	clust_0746	VBIGarVag4823_0719	Gardnerella vaginalis ATCC 14018 = JCM 11026	NZ_ADNB01000123	PATRIC	CDS	42070218	4018	4494	+	477		Holo-[acyl-carrier protein] synthase (EC 2.7.8.7)	GV18
