cds_id	ortho_id	locus_tag	genome_name	accession	annotation	feature_type	na_feature_id	start_max	end_min	strand	na_length	gene	product	id_short
GV01|SEQ00960	clust_0479	VBIGarVag247323_0960	Gardnerella vaginalis 00703Bmash	ADET01000012	PATRIC	CDS	85496103	183973	184533	+	561	adk	Adenylate kinase (EC 2.7.4.3)	GV01
GV02|SEQ01106	clust_0479	VBIGarVag242669_1106	Gardnerella vaginalis 00703C2mash	ADEU01000021	PATRIC	CDS	85499074	77390	77950	-	561	adk	Adenylate kinase (EC 2.7.4.3)	GV02
GV03|SEQ00372	clust_0479	VBIGarVag247424_0372	Gardnerella vaginalis 00703Dmash	ADEV01000004	PATRIC	CDS	85500145	331027	331587	+	561	adk	Adenylate kinase (EC 2.7.4.3)	GV03
GV04|SEQ00008	clust_0479	VBIGarVag246433_0008	Gardnerella vaginalis 0288E	ADEN01000001	PATRIC	CDS	85479852	6898	7458	-	561	adk	Adenylate kinase (EC 2.7.4.3)	GV04
GV05|SEQ00472	clust_0479	VBIGarVag174900_0472	Gardnerella vaginalis 101	AEJD01000006	PATRIC	CDS	52546685	42508	43068	+	561		Adenylate kinase (EC 2.7.4.3)	GV05
GV06|SEQ00561	clust_0479	VBIGarVag244004_0561	Gardnerella vaginalis 1400E	ADER01000017	PATRIC	CDS	85489891	7402	7962	-	561	adk	Adenylate kinase (EC 2.7.4.3)	GV06
GV07|SEQ00934	clust_0479	VBIGarVag249177_0934	Gardnerella vaginalis 1500E	ADES01000014	PATRIC	CDS	85493541	231928	232488	-	561	adk	Adenylate kinase (EC 2.7.4.3)	GV07
GV08|SEQ01212	clust_0479	VBIGarVag251521_1212	Gardnerella vaginalis 284V	ADEL01000011	PATRIC	CDS	85476885	323059	323619	+	561	adk	Adenylate kinase (EC 2.7.4.3)	GV08
GV09|SEQ01244	clust_0479	VBIGarVag169280_1244	Gardnerella vaginalis 315-A	AFDI01000013	PATRIC	CDS	55261729	109520	110080	+	561	adk	Adenylate kinase (EC 2.7.4.3)	GV09
GV10|SEQ00252	clust_0479	VBIGarVag136958_0252	Gardnerella vaginalis 409-05	NC_013721	PATRIC	CDS	32146534	294645	295190	+	546		Adenylate kinase (EC 2.7.4.3)	GV10
GV11|SEQ00595	clust_0479	VBIGarVag171052_0595	Gardnerella vaginalis 41V	AEJE01000037	PATRIC	CDS	52549527	25956	26516	-	561		Adenylate kinase (EC 2.7.4.3)	GV11
GV12|SEQ00792	clust_0479	VBIGarVag144721_0792	Gardnerella vaginalis 5-1	NZ_ADAN01000005	PATRIC	CDS	37854297	331836	332396	+	561		Adenylate kinase (EC 2.7.4.3)	GV12
