cds_id	ortho_id	locus_tag	genome_name	accession	annotation	feature_type	na_feature_id	start_max	end_min	strand	na_length	gene	product	id_short
GV01|SEQ00267	clust_0043	VBIGarVag247323_0267	Gardnerella vaginalis 00703Bmash	ADET01000002	PATRIC	CDS	85494654	154838	156133	-	1296	xseA	Exodeoxyribonuclease VII large subunit (EC 3.1.11.6)	GV01
GV02|SEQ00536	clust_0043	VBIGarVag242669_0536	Gardnerella vaginalis 00703C2mash	ADEU01000008	PATRIC	CDS	85497873	145087	146481	-	1395	xseA	Exodeoxyribonuclease VII large subunit (EC 3.1.11.6)	GV02
GV03|SEQ00579	clust_0043	VBIGarVag247424_0579	Gardnerella vaginalis 00703Dmash	ADEV01000007	PATRIC	CDS	85500571	143223	144611	+	1389	xseA	Exodeoxyribonuclease VII large subunit (EC 3.1.11.6)	GV03
GV04|SEQ00466	clust_0043	VBIGarVag246433_0466	Gardnerella vaginalis 0288E	ADEN01000005	PATRIC	CDS	85480816	91863	93218	-	1356	xseA	Exodeoxyribonuclease VII large subunit (EC 3.1.11.6)	GV04
GV05|SEQ00597	clust_0043	VBIGarVag174900_0597	Gardnerella vaginalis 101	AEJD01000006	PATRIC	CDS	52546944	204591	206003	+	1413		Exodeoxyribonuclease VII large subunit (EC 3.1.11.6)	GV05
GV06|SEQ00761	clust_0043	VBIGarVag244004_0761	Gardnerella vaginalis 1400E	ADER01000020	PATRIC	CDS	85490314	94653	95882	+	1230	xseA	Exodeoxyribonuclease VII large subunit (EC 3.1.11.6)	GV06
GV07|SEQ00801	clust_0043	VBIGarVag249177_0801	Gardnerella vaginalis 1500E	ADES01000014	PATRIC	CDS	85493267	62638	63999	-	1362	xseA	Exodeoxyribonuclease VII large subunit (EC 3.1.11.6)	GV07
GV08|SEQ00331	clust_0043	VBIGarVag251521_0331	Gardnerella vaginalis 284V	ADEL01000003	PATRIC	CDS	85475055	152983	154338	+	1356	xseA	Exodeoxyribonuclease VII large subunit (EC 3.1.11.6)	GV08
GV09|SEQ00478	clust_0043	VBIGarVag169280_0478	Gardnerella vaginalis 315-A	AFDI01000006	PATRIC	CDS	55260136	201235	202590	-	1356	xseA	Exodeoxyribonuclease VII large subunit (EC 3.1.11.6)	GV09
GV10|SEQ00390	clust_0043	VBIGarVag136958_0390	Gardnerella vaginalis 409-05	NC_013721	PATRIC	CDS	32146824	469758	470897	+	1140	xseA	Exodeoxyribonuclease VII large subunit (EC 3.1.11.6)	GV10
GV11|SEQ00375	clust_0043	VBIGarVag171052_0375	Gardnerella vaginalis 41V	AEJE01000024	PATRIC	CDS	52549058	64636	65982	-	1347		Exodeoxyribonuclease VII large subunit (EC 3.1.11.6)	GV11
GV12|SEQ00934	clust_0043	VBIGarVag144721_0934	Gardnerella vaginalis 5-1	NZ_ADAN01000005	PATRIC	CDS	37854595	501005	502480	+	1476		Exodeoxyribonuclease VII large subunit (EC 3.1.11.6)	GV12
GV13|SEQ00843	clust_0043	VBIGarVag244533_0843	Gardnerella vaginalis 55152	ADEQ01000010	PATRIC	CDS	85487684	333391	334620	-	1230	xseA	Exodeoxyribonuclease VII large subunit (EC 3.1.11.6)	GV13
GV14|SEQ00391	clust_0043	VBIGarVag244375_0391	Gardnerella vaginalis 6119V5	ADEW01000004	PATRIC	CDS	85502630	24304	25701	+	1398	xseA	Exodeoxyribonuclease VII large subunit (EC 3.1.11.6)	GV14
