cds_id	ortho_id	locus_tag	genome_name	accession	annotation	feature_type	na_feature_id	start_max	end_min	strand	na_length	gene	product	id_short
GV01|SEQ00671	clust_0755	VBIGarVag247323_0671	Gardnerella vaginalis 00703Bmash	ADET01000006	PATRIC	CDS	85495495	94874	95575	-	702		Putative ESX-1 secretion system component Rv3877	GV01
GV02|SEQ00156	clust_0755	VBIGarVag242669_0156	Gardnerella vaginalis 00703C2mash	ADEU01000003	PATRIC	CDS	85497074	129640	130341	-	702		Putative ESX-1 secretion system component Rv3877	GV02
GV03|SEQ00127	clust_0755	VBIGarVag247424_0127	Gardnerella vaginalis 00703Dmash	ADEV01000004	PATRIC	CDS	85499630	57198	57908	+	711		Putative ESX-1 secretion system component Rv3877	GV03
GV04|SEQ00265	clust_0755	VBIGarVag246433_0265	Gardnerella vaginalis 0288E	ADEN01000003	PATRIC	CDS	85480386	147224	147925	-	702		PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN	GV04
GV05|SEQ00229	clust_0755	VBIGarVag174900_0229	Gardnerella vaginalis 101	AEJD01000005	PATRIC	CDS	52546176	57280	57990	+	711		Putative ESX-1 secretion system component Rv3877	GV05
GV06|SEQ00111	clust_0755	VBIGarVag244004_0111	Gardnerella vaginalis 1400E	ADER01000003	PATRIC	CDS	85488933	12452	13153	+	702		FIG056164: rhomboid family serine protease	GV06
GV07|SEQ00119	clust_0755	VBIGarVag249177_0119	Gardnerella vaginalis 1500E	ADES01000001	PATRIC	CDS	85491819	134671	135381	-	711		Putative ESX-1 secretion system component Rv3877	GV07
GV08|SEQ00976	clust_0755	VBIGarVag251521_0976	Gardnerella vaginalis 284V	ADEL01000011	PATRIC	CDS	85476395	63447	64148	+	702		PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN	GV08
GV09|SEQ00125	clust_0755	VBIGarVag169280_0125	Gardnerella vaginalis 315-A	AFDI01000003	PATRIC	CDS	55259397	96530	97231	-	702		PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN	GV09
GV10|SEQ00021	clust_0755	VBIGarVag136958_0021	Gardnerella vaginalis 409-05	NC_013721	PATRIC	CDS	32146052	29319	30023	+	705		Putative ESX-1 secretion system component Rv3877	GV10
GV11|SEQ00470	clust_0755	VBIGarVag171052_0470	Gardnerella vaginalis 41V	AEJE01000029	PATRIC	CDS	52549263	64252	64953	+	702		FIG056164: rhomboid family serine protease	GV11
GV12|SEQ00552	clust_0755	VBIGarVag144721_0552	Gardnerella vaginalis 5-1	NZ_ADAN01000005	PATRIC	CDS	37853797	57726	58430	+	705		Putative ESX-1 secretion system component Rv3877	GV12
GV13|SEQ00070	clust_0755	VBIGarVag244533_0070	Gardnerella vaginalis 55152	ADEQ01000002	PATRIC	CDS	85486076	67382	68083	+	702		FIG056164: rhomboid family serine protease	GV13
GV14|SEQ00629	clust_0755	VBIGarVag244375_0629	Gardnerella vaginalis 6119V5	ADEW01000005	PATRIC	CDS	85503122	142860	143570	-	711		Putative ESX-1 secretion system component Rv3877	GV14
GV15|SEQ01067	clust_0755	VBIGarVag249709_1067	Gardnerella vaginalis 6420B	ADEP01000013	PATRIC	CDS	85485726	33066	33452	-	387		Putative ESX-1 secretion system component Rv3877	GV15
