cds_id	ortho_id	locus_tag	genome_name	accession	annotation	feature_type	na_feature_id	start_max	end_min	strand	na_length	gene	product	id_short
GV01|SEQ00382	clust_0222	VBIGarVag247323_0382	Gardnerella vaginalis 00703Bmash	ADET01000005	PATRIC	CDS	85494903	100276	101121	+	846		Dipeptide transport system permease protein DppC (TC 3.A.1.5.2)	GV01
GV02|SEQ00984	clust_0222	VBIGarVag242669_0984	Gardnerella vaginalis 00703C2mash	ADEU01000016	PATRIC	CDS	85498817	240246	241091	-	846		Dipeptide transport system permease protein DppC (TC 3.A.1.5.2)	GV02
GV03|SEQ01068	clust_0222	VBIGarVag247424_1068	Gardnerella vaginalis 00703Dmash	ADEV01000009	PATRIC	CDS	85501592	453500	454363	-	864		Dipeptide transport system permease protein DppC (TC 3.A.1.5.2)	GV03
GV04|SEQ00918	clust_0222	VBIGarVag246433_0918	Gardnerella vaginalis 0288E	ADEN01000007	PATRIC	CDS	85481742	271666	272511	+	846		Dipeptide transport system permease protein DppC (TC 3.A.1.5.2)	GV04
GV05|SEQ01181	clust_0222	VBIGarVag174900_1181	Gardnerella vaginalis 101	AEJD01000033	PATRIC	CDS	52548206	62048	62911	-	864		Dipeptide transport system permease protein DppC (TC 3.A.1.5.2)	GV05
GV06|SEQ01334	clust_0222	VBIGarVag244004_1334	Gardnerella vaginalis 1400E	ADER01000028	PATRIC	CDS	85491501	217632	218477	-	846		Dipeptide transport system permease protein DppC (TC 3.A.1.5.2)	GV06
GV07|SEQ00184	clust_0222	VBIGarVag249177_0184	Gardnerella vaginalis 1500E	ADES01000003	PATRIC	CDS	85491963	11514	12377	+	864		Dipeptide transport system permease protein DppC (TC 3.A.1.5.2)	GV07
GV08|SEQ00859	clust_0222	VBIGarVag251521_0859	Gardnerella vaginalis 284V	ADEL01000010	PATRIC	CDS	85476148	24054	24899	+	846		Dipeptide transport system permease protein DppC (TC 3.A.1.5.2)	GV08
GV09|SEQ00775	clust_0222	VBIGarVag169280_0775	Gardnerella vaginalis 315-A	AFDI01000008	PATRIC	CDS	55260751	140495	141340	+	846		Dipeptide transport system permease protein DppC (TC 3.A.1.5.2)	GV09
GV10|SEQ00920	clust_0222	VBIGarVag136958_0920	Gardnerella vaginalis 409-05	NC_013721	PATRIC	CDS	32147922	1202454	1203338	-	885		Dipeptide transport system permease protein DppC (TC 3.A.1.5.2)	GV10
GV11|SEQ00048	clust_0222	VBIGarVag171052_0048	Gardnerella vaginalis 41V	AEJE01000003	PATRIC	CDS	52548359	459	1322	-	864		Dipeptide transport system permease protein DppC (TC 3.A.1.5.2)	GV11
GV12|SEQ00322	clust_0222	VBIGarVag144721_0322	Gardnerella vaginalis 5-1	NZ_ADAN01000003	PATRIC	CDS	37853317	307629	308513	-	885		Dipeptide transport system permease protein DppC (TC 3.A.1.5.2)	GV12
GV13|SEQ00347	clust_0222	VBIGarVag244533_0347	Gardnerella vaginalis 55152	ADEQ01000003	PATRIC	CDS	85486645	181443	182288	-	846		Dipeptide transport system permease protein DppC (TC 3.A.1.5.2)	GV13
GV14|SEQ01164	clust_0222	VBIGarVag244375_1164	Gardnerella vaginalis 6119V5	ADEW01000011	PATRIC	CDS	85504249	278960	279823	-	864		Dipeptide transport system permease protein DppC (TC 3.A.1.5.2)	GV14
