cds_id	ortho_id	locus_tag	genome_name	accession	annotation	feature_type	na_feature_id	start_max	end_min	strand	na_length	gene	product	id_short
GV01|SEQ00632	clust_0357	VBIGarVag247323_0632	Gardnerella vaginalis 00703Bmash	ADET01000006	PATRIC	CDS	85495415	44734	45861	-	1128		Maltose/maltodextrin transport ATP-binding protein MalK (EC 3.6.3.19)	GV01
GV02|SEQ00115	clust_0357	VBIGarVag242669_0115	Gardnerella vaginalis 00703C2mash	ADEU01000003	PATRIC	CDS	85496990	79496	80623	-	1128		Maltose/maltodextrin transport ATP-binding protein MalK (EC 3.6.3.19)	GV02
GV03|SEQ00169	clust_0357	VBIGarVag247424_0169	Gardnerella vaginalis 00703Dmash	ADEV01000004	PATRIC	CDS	85499716	111044	112171	+	1128		Maltose/maltodextrin transport ATP-binding protein MalK (EC 3.6.3.19)	GV03
GV04|SEQ00226	clust_0357	VBIGarVag246433_0226	Gardnerella vaginalis 0288E	ADEN01000003	PATRIC	CDS	85480306	97692	98819	-	1128		Maltose/maltodextrin transport ATP-binding protein MalK (EC 3.6.3.19)	GV04
GV05|SEQ00271	clust_0357	VBIGarVag174900_0271	Gardnerella vaginalis 101	AEJD01000005	PATRIC	CDS	52546262	110985	112112	+	1128		Maltose/maltodextrin transport ATP-binding protein MalK (EC 3.6.3.19)	GV05
GV06|SEQ00150	clust_0357	VBIGarVag244004_0150	Gardnerella vaginalis 1400E	ADER01000003	PATRIC	CDS	85489013	61623	62750	+	1128		Maltose/maltodextrin transport ATP-binding protein MalK (EC 3.6.3.19)	GV06
GV07|SEQ00079	clust_0357	VBIGarVag249177_0079	Gardnerella vaginalis 1500E	ADES01000001	PATRIC	CDS	85491737	84396	85523	-	1128		Maltose/maltodextrin transport ATP-binding protein MalK (EC 3.6.3.19)	GV07
GV08|SEQ01015	clust_0357	VBIGarVag251521_1015	Gardnerella vaginalis 284V	ADEL01000011	PATRIC	CDS	85476475	112570	113697	+	1128		Maltose/maltodextrin transport ATP-binding protein MalK (EC 3.6.3.19)	GV08
GV09|SEQ00085	clust_0357	VBIGarVag169280_0085	Gardnerella vaginalis 315-A	AFDI01000003	PATRIC	CDS	55259315	47003	48130	-	1128		Maltose/maltodextrin transport ATP-binding protein MalK (EC 3.6.3.19)	GV09
GV10|SEQ00062	clust_0357	VBIGarVag136958_0062	Gardnerella vaginalis 409-05	NC_013721	PATRIC	CDS	32146136	80685	81812	+	1128		Maltose/maltodextrin transport ATP-binding protein MalK (EC 3.6.3.19)	GV10
GV11|SEQ00915	clust_0357	VBIGarVag171052_0915	Gardnerella vaginalis 41V	AEJE01000052	PATRIC	CDS	52550199	26083	27210	+	1128		Maltose/maltodextrin transport ATP-binding protein MalK (EC 3.6.3.19)	GV11
GV12|SEQ00594	clust_0357	VBIGarVag144721_0594	Gardnerella vaginalis 5-1	NZ_ADAN01000005	PATRIC	CDS	37853883	109098	110225	+	1128		Maltose/maltodextrin transport ATP-binding protein MalK (EC 3.6.3.19)	GV12
GV13|SEQ00109	clust_0357	VBIGarVag244533_0109	Gardnerella vaginalis 55152	ADEQ01000002	PATRIC	CDS	85486156	116594	117721	+	1128		Maltose/maltodextrin transport ATP-binding protein MalK (EC 3.6.3.19)	GV13
GV14|SEQ00587	clust_0357	VBIGarVag244375_0587	Gardnerella vaginalis 6119V5	ADEW01000005	PATRIC	CDS	85503036	90604	91731	-	1128		Maltose/maltodextrin transport ATP-binding protein MalK (EC 3.6.3.19)	GV14
GV15|SEQ00807	clust_0357	VBIGarVag249709_0807	Gardnerella vaginalis 6420B	ADEP01000007	PATRIC	CDS	85485175	25908	27035	-	1128		Maltose/maltodextrin transport ATP-binding protein MalK (EC 3.6.3.19)	GV15
GV16|SEQ00183	clust_0357	VBIGarVag246379_0183	Gardnerella vaginalis 75712	ADEM01000003	PATRIC	CDS	85477482	121117	122244	+	1128		Maltose/maltodextrin transport ATP-binding protein MalK (EC 3.6.3.19)	GV16
