cds_id	ortho_id	locus_tag	genome_name	accession	annotation	feature_type	na_feature_id	start_max	end_min	strand	na_length	gene	product	id_short
GV01|SEQ00341	clust_0139	VBIGarVag247323_0341	Gardnerella vaginalis 00703Bmash	ADET01000005	PATRIC	CDS	85494821	39562	40089	+	528		FIG000233: metal-dependent hydrolase	GV01
GV02|SEQ00714	clust_0139	VBIGarVag242669_0714	Gardnerella vaginalis 00703C2mash	ADEU01000012	PATRIC	CDS	85498252	45075	45602	-	528		FIG000233: metal-dependent hydrolase	GV02
GV03|SEQ00939	clust_0139	VBIGarVag247424_0939	Gardnerella vaginalis 00703Dmash	ADEV01000009	PATRIC	CDS	85501321	283345	283899	-	555		FIG000233: metal-dependent hydrolase	GV03
GV04|SEQ00879	clust_0139	VBIGarVag246433_0879	Gardnerella vaginalis 0288E	ADEN01000007	PATRIC	CDS	85481664	218143	218670	+	528		FIG000233: metal-dependent hydrolase	GV04
GV05|SEQ00986	clust_0139	VBIGarVag174900_0986	Gardnerella vaginalis 101	AEJD01000006	PATRIC	CDS	52547750	696796	697350	-	555		FIG000233: metal-dependent hydrolase	GV05
GV06|SEQ00693	clust_0139	VBIGarVag244004_0693	Gardnerella vaginalis 1400E	ADER01000019	PATRIC	CDS	85490171	8911	9438	-	528		FIG000233: metal-dependent hydrolase	GV06
GV07|SEQ00344	clust_0139	VBIGarVag249177_0344	Gardnerella vaginalis 1500E	ADES01000005	PATRIC	CDS	85492308	166898	167452	+	555		FIG000233: metal-dependent hydrolase	GV07
GV08|SEQ00656	clust_0139	VBIGarVag251521_0656	Gardnerella vaginalis 284V	ADEL01000009	PATRIC	CDS	85475732	2988	3515	-	528		FIG000233: metal-dependent hydrolase	GV08
GV09|SEQ00736	clust_0139	VBIGarVag169280_0736	Gardnerella vaginalis 315-A	AFDI01000008	PATRIC	CDS	55260673	87081	87608	+	528	ybeY	FIG000233: metal-dependent hydrolase	GV09
GV10|SEQ00754	clust_0139	VBIGarVag136958_0754	Gardnerella vaginalis 409-05	NC_013721	PATRIC	CDS	32147578	976609	976968	-	360	ybeY	FIG000233: metal-dependent hydrolase	GV10
GV11|SEQ00935	clust_0139	VBIGarVag171052_0935	Gardnerella vaginalis 41V	AEJE01000056	PATRIC	CDS	52550243	13745	14272	-	528		FIG000233: metal-dependent hydrolase	GV11
GV12|SEQ00196	clust_0139	VBIGarVag144721_0196	Gardnerella vaginalis 5-1	NZ_ADAN01000003	PATRIC	CDS	37853053	143933	144484	-	552		FIG000233: metal-dependent hydrolase	GV12
GV13|SEQ01125	clust_0139	VBIGarVag244533_1125	Gardnerella vaginalis 55152	ADEQ01000017	PATRIC	CDS	85488282	2706	3233	-	528		FIG000233: metal-dependent hydrolase	GV13
GV14|SEQ01042	clust_0139	VBIGarVag244375_1042	Gardnerella vaginalis 6119V5	ADEW01000011	PATRIC	CDS	85503992	109307	109846	-	540		FIG000233: metal-dependent hydrolase	GV14
GV15|SEQ00106	clust_0139	VBIGarVag249709_0106	Gardnerella vaginalis 6420B	ADEP01000003	PATRIC	CDS	85483700	20021	20566	-	546		FIG000233: metal-dependent hydrolase	GV15
