cds_id	ortho_id	locus_tag	genome_name	accession	annotation	feature_type	na_feature_id	start_max	end_min	strand	na_length	gene	product	id_short
GV01|SEQ00850	clust_0418	VBIGarVag247323_0850	Gardnerella vaginalis 00703Bmash	ADET01000012	PATRIC	CDS	85495869	64837	65577	+	741		Transcriptional regulator	GV01
GV02|SEQ01208	clust_0418	VBIGarVag242669_1208	Gardnerella vaginalis 00703C2mash	ADEU01000021	PATRIC	CDS	85499293	194841	195581	-	741		Transcriptional regulator	GV02
GV03|SEQ00261	clust_0418	VBIGarVag247424_0261	Gardnerella vaginalis 00703Dmash	ADEV01000004	PATRIC	CDS	85499905	211028	211768	+	741		Transcriptional regulator	GV03
GV04|SEQ00086	clust_0418	VBIGarVag246433_0086	Gardnerella vaginalis 0288E	ADEN01000001	PATRIC	CDS	85480020	90247	90987	-	741		Transcriptional regulator	GV04
GV05|SEQ00362	clust_0418	VBIGarVag174900_0362	Gardnerella vaginalis 101	AEJD01000005	PATRIC	CDS	52546449	209492	210232	+	741		Transcriptional regulator	GV05
GV06|SEQ00638	clust_0418	VBIGarVag244004_0638	Gardnerella vaginalis 1400E	ADER01000017	PATRIC	CDS	85490057	88868	89608	-	741		Transcriptional regulator	GV06
GV07|SEQ01178	clust_0418	VBIGarVag249177_1178	Gardnerella vaginalis 1500E	ADES01000027	PATRIC	CDS	85494057	85802	86542	-	741		Transcriptional regulator	GV07
GV08|SEQ01138	clust_0418	VBIGarVag251521_1138	Gardnerella vaginalis 284V	ADEL01000011	PATRIC	CDS	85476725	245300	246040	+	741		Transcriptional regulator	GV08
GV09|SEQ01170	clust_0418	VBIGarVag169280_1170	Gardnerella vaginalis 315-A	AFDI01000013	PATRIC	CDS	55261569	31799	32539	+	741		Transcriptional regulator	GV09
GV10|SEQ00156	clust_0418	VBIGarVag136958_0156	Gardnerella vaginalis 409-05	NC_013721	PATRIC	CDS	32146328	190305	191045	+	741		Transcriptional regulator	GV10
