cds_id	ortho_id	locus_tag	genome_name	accession	annotation	feature_type	na_feature_id	start_max	end_min	strand	na_length	gene	product	id_short
GV01|SEQ00424	clust_0711	VBIGarVag247323_0424	Gardnerella vaginalis 00703Bmash	ADET01000005	PATRIC	CDS	85494987	150042	150377	+	336		Cold shock protein CspC	GV01
GV02|SEQ00942	clust_0711	VBIGarVag242669_0942	Gardnerella vaginalis 00703C2mash	ADEU01000016	PATRIC	CDS	85498733	190933	191268	-	336		Cold shock protein CspC	GV02
GV03|SEQ00847	clust_0711	VBIGarVag247424_0847	Gardnerella vaginalis 00703Dmash	ADEV01000009	PATRIC	CDS	85501127	166394	166783	+	390		Cold shock protein CspC	GV03
GV04|SEQ01112	clust_0711	VBIGarVag246433_1112	Gardnerella vaginalis 0288E	ADEN01000009	PATRIC	CDS	85482148	19218	19607	-	390		Cold shock protein CspC	GV04
GV05|SEQ00890	clust_0711	VBIGarVag174900_0890	Gardnerella vaginalis 101	AEJD01000006	PATRIC	CDS	52547548	576571	576960	+	390		Cold shock protein CspC	GV05
GV06|SEQ00942	clust_0711	VBIGarVag244004_0942	Gardnerella vaginalis 1400E	ADER01000020	PATRIC	CDS	85490692	332550	332939	+	390		Cold shock protein CspC	GV06
GV07|SEQ00509	clust_0711	VBIGarVag249177_0509	Gardnerella vaginalis 1500E	ADES01000009	PATRIC	CDS	85492658	19696	20085	+	390		Cold shock protein CspC	GV07
GV08|SEQ00497	clust_0711	VBIGarVag251521_0497	Gardnerella vaginalis 284V	ADEL01000003	PATRIC	CDS	85475402	374076	374465	+	390		Cold shock protein CspC	GV08
GV09|SEQ01094	clust_0711	VBIGarVag169280_1094	Gardnerella vaginalis 315-A	AFDI01000010	PATRIC	CDS	55261411	19301	19690	-	390		Cold shock protein CspC	GV09
GV10|SEQ00638	clust_0711	VBIGarVag136958_0638	Gardnerella vaginalis 409-05	NC_013721	PATRIC	CDS	32147336	818905	819294	+	390		Cold shock protein CspC	GV10
GV11|SEQ00564	clust_0711	VBIGarVag171052_0564	Gardnerella vaginalis 41V	AEJE01000034	PATRIC	CDS	52549460	47749	48138	+	390		Cold shock protein CspC	GV11
GV12|SEQ01281	clust_0711	VBIGarVag144721_1281	Gardnerella vaginalis 5-1	NZ_ADAN01000094	PATRIC	CDS	37855394	170184	170573	+	390		Cold shock protein CspC	GV12
GV13|SEQ00657	clust_0711	VBIGarVag244533_0657	Gardnerella vaginalis 55152	ADEQ01000010	PATRIC	CDS	85487295	88960	89349	-	390		Cold shock protein CspC	GV13
GV14|SEQ00364	clust_0711	VBIGarVag244375_0364	Gardnerella vaginalis 6119V5	ADEW01000003	PATRIC	CDS	85502572	206894	207283	+	390		Cold shock protein CspC	GV14
GV15|SEQ00700	clust_0711	VBIGarVag249709_0700	Gardnerella vaginalis 6420B	ADEP01000006	PATRIC	CDS	85484947	165771	166160	+	390		Cold shock protein CspC	GV15
GV16|SEQ00961	clust_0711	VBIGarVag246379_0961	Gardnerella vaginalis 75712	ADEM01000003	PATRIC	CDS	85479097	1096009	1096398	-	390		Cold shock protein CspC	GV16
GV17|SEQ00910	clust_0711	VBIGarVag146634_0910	Gardnerella vaginalis AMD	NZ_ADAM01000009	PATRIC	CDS	37851906	27997	28386	-	390		Cold shock protein CspC	GV17
GV18|SEQ00013	clust_0711	VBIGarVag4823_0013	Gardnerella vaginalis ATCC 14018 = JCM 11026	NZ_ADNB01000015	PATRIC	CDS	42068663	34	246	+	213		Cold shock protein CspC	GV18
