cds_id	ortho_id	locus_tag	genome_name	accession	annotation	feature_type	na_feature_id	start_max	end_min	strand	na_length	gene	product	id_short
GV03|SEQ00085	clust_1101	VBIGarVag247424_0085	Gardnerella vaginalis 00703Dmash	ADEV01000003	PATRIC	CDS	85499537	123585	125891	-	2307		FIG00672278: hypothetical protein	GV03
GV04|SEQ01153	clust_1101	VBIGarVag246433_1153	Gardnerella vaginalis 0288E	ADEN01000010	PATRIC	CDS	85482234	983	3406	+	2424		FIG00672278: hypothetical protein	GV04
GV06|SEQ00961	clust_1101	VBIGarVag244004_0961	Gardnerella vaginalis 1400E	ADER01000021	PATRIC	CDS	85490733	1100	3478	+	2379		FIG00672278: hypothetical protein	GV06
GV08|SEQ01303	clust_1101	VBIGarVag251521_1303	Gardnerella vaginalis 284V	ADEL01000014	PATRIC	CDS	85477086	19132	21510	-	2379		FIG00672278: hypothetical protein	GV08
GV09|SEQ00659	clust_1101	VBIGarVag169280_0659	Gardnerella vaginalis 315-A	AFDI01000007	PATRIC	CDS	55260512	17879	19882	-	2004		FIG00672278: hypothetical protein	GV09
GV11|SEQ00283	clust_1101	VBIGarVag171052_0283	Gardnerella vaginalis 41V	AEJE01000021	PATRIC	CDS	52548865	1209	3674	+	2466		FIG00672278: hypothetical protein	GV11
GV13|SEQ00512	clust_1101	VBIGarVag244533_0512	Gardnerella vaginalis 55152	ADEQ01000009	PATRIC	CDS	85486990	1399	3768	+	2370		FIG00672278: hypothetical protein	GV13
GV14|SEQ00026	clust_1101	VBIGarVag244375_0026	Gardnerella vaginalis 6119V5	ADEW01000001	PATRIC	CDS	85501867	29306	31543	-	2238		FIG00672278: hypothetical protein	GV14
GV18|SEQ00389	clust_1101	VBIGarVag4823_0389	Gardnerella vaginalis ATCC 14018 = JCM 11026	NZ_ADNB01000093	PATRIC	CDS	42069502	12230	14608	-	2379		FIG00672278: hypothetical protein	GV18
GV19|SEQ00296	clust_1101	VBIGarVag39333_0297	Gardnerella vaginalis ATCC 14019	NC_014644	PATRIC	CDS	42627451	364927	366372	+	1446		FIG00672278: hypothetical protein	GV19
GV21|SEQ00761	clust_1101	VBIGarVag274454_0762	Gardnerella vaginalis JCP7275	ATJS01000052	PATRIC	CDS	183968237	1587	3986	+	2400		FIG00672278: hypothetical protein	GV21
GV22|SEQ00838	clust_1101	VBIGarVag276801_0839	Gardnerella vaginalis JCP7276	ATJR01000045	PATRIC	CDS	183971149	9789	12188	-	2400		FIG00672278: hypothetical protein	GV22
GV24|SEQ01154	clust_1101	VBIGarVag268944_1155	Gardnerella vaginalis JCP7672	ATJP01000141	PATRIC	CDS	183977622	1034	3433	+	2400		FIG00672278: hypothetical protein	GV24
GV28|SEQ01090	clust_1101	VBIGarVag271349_1090	Gardnerella vaginalis JCP8066	ATJL01000148	PATRIC	CDS	183989048	1278	3524	+	2247		FIG00672278: hypothetical protein	GV28
GV30|SEQ00820	clust_1101	VBIGarVag267667_0822	Gardnerella vaginalis JCP8108	ATJJ01000062	PATRIC	CDS	183993796	4138	6516	-	2379		FIG00672278: hypothetical protein	GV30
GV31|SEQ01234	clust_1101	VBIGarVag264983_1234	Gardnerella vaginalis JCP8151A	ATJI01000172	PATRIC	CDS	183997746	1272	3524	+	2253		FIG00672278: hypothetical protein	GV31
GV32|SEQ01019	clust_1101	VBIGarVag277040_1019	Gardnerella vaginalis JCP8151B	ATJH01000135	PATRIC	CDS	184000072	1277	3529	+	2253		FIG00672278: hypothetical protein	GV32
