cds_id	ortho_id	locus_tag	genome_name	accession	annotation	feature_type	na_feature_id	start_max	end_min	strand	na_length	gene	product	id_short
GV01|SEQ00501	clust_0081	VBIGarVag247323_0501	Gardnerella vaginalis 00703Bmash	ADET01000005	PATRIC	CDS	85495147	241116	242483	+	1368		ATPase involved in DNA repair	GV01
GV02|SEQ00870	clust_0081	VBIGarVag242669_0870	Gardnerella vaginalis 00703C2mash	ADEU01000016	PATRIC	CDS	85498582	103060	104427	-	1368		ATPase involved in DNA repair	GV02
GV03|SEQ00859	clust_0081	VBIGarVag247424_0859	Gardnerella vaginalis 00703Dmash	ADEV01000009	PATRIC	CDS	85501161	187452	188822	-	1371		ATPase involved in DNA repair	GV03
GV04|SEQ00997	clust_0081	VBIGarVag246433_0997	Gardnerella vaginalis 0288E	ADEN01000007	PATRIC	CDS	85481906	377301	378668	-	1368		ATPase involved in DNA repair	GV04
GV05|SEQ00904	clust_0081	VBIGarVag174900_0904	Gardnerella vaginalis 101	AEJD01000006	PATRIC	CDS	52547586	600498	601868	-	1371		ATPase involved in DNA repair	GV05
GV06|SEQ01252	clust_0081	VBIGarVag244004_1252	Gardnerella vaginalis 1400E	ADER01000028	PATRIC	CDS	85491331	107017	108384	+	1368		ATPase involved in DNA repair	GV06
GV07|SEQ00223	clust_0081	VBIGarVag249177_0223	Gardnerella vaginalis 1500E	ADES01000004	PATRIC	CDS	85492042	32301	33671	+	1371		ATPase involved in DNA repair	GV07
GV08|SEQ00015	clust_0081	VBIGarVag251521_0015	Gardnerella vaginalis 284V	ADEL01000001	PATRIC	CDS	85474395	23489	24856	-	1368		ATPase involved in DNA repair	GV08
GV09|SEQ00854	clust_0081	VBIGarVag169280_0854	Gardnerella vaginalis 315-A	AFDI01000008	PATRIC	CDS	55260915	247291	248658	-	1368		ATPase involved in DNA repair	GV09
GV10|SEQ00682	clust_0081	VBIGarVag136958_0682	Gardnerella vaginalis 409-05	NC_013721	PATRIC	CDS	32147434	886084	887454	-	1371		ATPase involved in DNA repair	GV10
GV11|SEQ00781	clust_0081	VBIGarVag171052_0781	Gardnerella vaginalis 41V	AEJE01000050	PATRIC	CDS	52549920	11198	12565	-	1368		ATPase involved in DNA repair	GV11
GV12|SEQ00118	clust_0081	VBIGarVag144721_0118	Gardnerella vaginalis 5-1	NZ_ADAN01000003	PATRIC	CDS	37852897	53240	54610	-	1371		ATPase involved in DNA repair	GV12
GV13|SEQ00266	clust_0081	VBIGarVag244533_0266	Gardnerella vaginalis 55152	ADEQ01000003	PATRIC	CDS	85486476	74223	75590	+	1368		ATPase involved in DNA repair	GV13
