cds_id	ortho_id	locus_tag	genome_name	accession	annotation	feature_type	na_feature_id	start_max	end_min	strand	na_length	gene	product	id_short
GV01|SEQ00490	clust_0096	VBIGarVag247323_0490	Gardnerella vaginalis 00703Bmash	ADET01000005	PATRIC	CDS	85495125	229532	230197	-	666		Ribulose-phosphate 3-epimerase (EC 5.1.3.1)	GV01
GV02|SEQ00882	clust_0096	VBIGarVag242669_0882	Gardnerella vaginalis 00703C2mash	ADEU01000016	PATRIC	CDS	85498607	115609	115989	+	381		Ribulose-phosphate 3-epimerase (EC 5.1.3.1)	GV02
GV03|SEQ00879	clust_0096	VBIGarVag247424_0879	Gardnerella vaginalis 00703Dmash	ADEV01000009	PATRIC	CDS	85501201	208321	208986	-	666		Ribulose-phosphate 3-epimerase (EC 5.1.3.1)	GV03
GV04|SEQ01016	clust_0096	VBIGarVag246433_1016	Gardnerella vaginalis 0288E	ADEN01000007	PATRIC	CDS	85481944	397928	398593	-	666		Ribulose-phosphate 3-epimerase (EC 5.1.3.1)	GV04
GV05|SEQ00924	clust_0096	VBIGarVag174900_0924	Gardnerella vaginalis 101	AEJD01000006	PATRIC	CDS	52547626	621527	622192	-	666		Ribulose-phosphate 3-epimerase (EC 5.1.3.1)	GV05
GV06|SEQ01233	clust_0096	VBIGarVag244004_1233	Gardnerella vaginalis 1400E	ADER01000028	PATRIC	CDS	85491293	87101	87766	+	666		Ribulose-phosphate 3-epimerase (EC 5.1.3.1)	GV06
GV07|SEQ00202	clust_0096	VBIGarVag249177_0202	Gardnerella vaginalis 1500E	ADES01000004	PATRIC	CDS	85492000	11766	12431	+	666		Ribulose-phosphate 3-epimerase (EC 5.1.3.1)	GV07
GV08|SEQ00034	clust_0096	VBIGarVag251521_0034	Gardnerella vaginalis 284V	ADEL01000001	PATRIC	CDS	85474433	44091	44756	-	666		Ribulose-phosphate 3-epimerase (EC 5.1.3.1)	GV08
GV09|SEQ00873	clust_0096	VBIGarVag169280_0873	Gardnerella vaginalis 315-A	AFDI01000008	PATRIC	CDS	55260953	267906	268571	-	666	rpe	Ribulose-phosphate 3-epimerase (EC 5.1.3.1)	GV09
GV10|SEQ00700	clust_0096	VBIGarVag136958_0700	Gardnerella vaginalis 409-05	NC_013721	PATRIC	CDS	32147470	907182	907745	-	564	rpe	Ribulose-phosphate 3-epimerase (EC 5.1.3.1)	GV10
GV11|SEQ00800	clust_0096	VBIGarVag171052_0800	Gardnerella vaginalis 41V	AEJE01000050	PATRIC	CDS	52549958	31801	32466	-	666		Ribulose-phosphate 3-epimerase (EC 5.1.3.1)	GV11
GV12|SEQ00138	clust_0096	VBIGarVag144721_0138	Gardnerella vaginalis 5-1	NZ_ADAN01000003	PATRIC	CDS	37852937	74336	75001	-	666		Ribulose-phosphate 3-epimerase (EC 5.1.3.1)	GV12
GV13|SEQ00247	clust_0096	VBIGarVag244533_0247	Gardnerella vaginalis 55152	ADEQ01000003	PATRIC	CDS	85486438	54323	54988	+	666		Ribulose-phosphate 3-epimerase (EC 5.1.3.1)	GV13
GV14|SEQ00975	clust_0096	VBIGarVag244375_0975	Gardnerella vaginalis 6119V5	ADEW01000011	PATRIC	CDS	85503857	29241	29906	-	666		Ribulose-phosphate 3-epimerase (EC 5.1.3.1)	GV14
GV15|SEQ00745	clust_0096	VBIGarVag249709_0745	Gardnerella vaginalis 6420B	ADEP01000006	PATRIC	CDS	85485047	221073	221738	-	666		Ribulose-phosphate 3-epimerase (EC 5.1.3.1)	GV15
GV16|SEQ00808	clust_0096	VBIGarVag246379_0808	Gardnerella vaginalis 75712	ADEM01000003	PATRIC	CDS	85478777	913573	914238	-	666		Ribulose-phosphate 3-epimerase (EC 5.1.3.1)	GV16
GV17|SEQ00858	clust_0096	VBIGarVag146634_0858	Gardnerella vaginalis AMD	NZ_ADAM01000008	PATRIC	CDS	37851791	69311	69976	+	666		Ribulose-phosphate 3-epimerase (EC 5.1.3.1)	GV17
