cds_id	ortho_id	locus_tag	genome_name	accession	annotation	feature_type	na_feature_id	start_max	end_min	strand	na_length	gene	product	id_short
GV01|SEQ00618	clust_0366	VBIGarVag247323_0618	Gardnerella vaginalis 00703Bmash	ADET01000006	PATRIC	CDS	85495385	30333	30971	+	639	upp	Uracil phosphoribosyltransferase (EC 2.4.2.9)	GV01
GV02|SEQ00101	clust_0366	VBIGarVag242669_0101	Gardnerella vaginalis 00703C2mash	ADEU01000003	PATRIC	CDS	85496960	65083	65721	+	639	upp	Uracil phosphoribosyltransferase (EC 2.4.2.9)	GV02
GV03|SEQ00181	clust_0366	VBIGarVag247424_0181	Gardnerella vaginalis 00703Dmash	ADEV01000004	PATRIC	CDS	85499743	126372	127010	-	639	upp	Uracil phosphoribosyltransferase (EC 2.4.2.9)	GV03
GV04|SEQ00207	clust_0366	VBIGarVag246433_0207	Gardnerella vaginalis 0288E	ADEN01000003	PATRIC	CDS	85480266	73254	73892	+	639	upp	Uracil phosphoribosyltransferase (EC 2.4.2.9)	GV04
GV05|SEQ00281	clust_0366	VBIGarVag174900_0281	Gardnerella vaginalis 101	AEJD01000005	PATRIC	CDS	52546285	124687	125325	-	639		Uracil phosphoribosyltransferase (EC 2.4.2.9)	GV05
GV06|SEQ00167	clust_0366	VBIGarVag244004_0167	Gardnerella vaginalis 1400E	ADER01000003	PATRIC	CDS	85489049	88518	89156	-	639	upp	Uracil phosphoribosyltransferase (EC 2.4.2.9)	GV06
GV07|SEQ00069	clust_0366	VBIGarVag249177_0069	Gardnerella vaginalis 1500E	ADES01000001	PATRIC	CDS	85491715	72113	72751	+	639	upp	Uracil phosphoribosyltransferase (EC 2.4.2.9)	GV07
GV08|SEQ01036	clust_0366	VBIGarVag251521_1036	Gardnerella vaginalis 284V	ADEL01000011	PATRIC	CDS	85476519	141796	142434	-	639	upp	Uracil phosphoribosyltransferase (EC 2.4.2.9)	GV08
GV09|SEQ00069	clust_0366	VBIGarVag169280_0069	Gardnerella vaginalis 315-A	AFDI01000003	PATRIC	CDS	55259281	20661	21299	+	639	upp	Uracil phosphoribosyltransferase (EC 2.4.2.9)	GV09
GV10|SEQ00072	clust_0366	VBIGarVag136958_0072	Gardnerella vaginalis 409-05	NC_013721	PATRIC	CDS	32146158	93729	94367	-	639	upp	Uracil phosphoribosyltransferase (EC 2.4.2.9)	GV10
GV11|SEQ00887	clust_0366	VBIGarVag171052_0887	Gardnerella vaginalis 41V	AEJE01000051	PATRIC	CDS	52550137	69212	69850	+	639		Uracil phosphoribosyltransferase (EC 2.4.2.9)	GV11
GV12|SEQ00605	clust_0366	VBIGarVag144721_0605	Gardnerella vaginalis 5-1	NZ_ADAN01000005	PATRIC	CDS	37853907	122143	122781	-	639		Uracil phosphoribosyltransferase (EC 2.4.2.9)	GV12
GV13|SEQ00126	clust_0366	VBIGarVag244533_0126	Gardnerella vaginalis 55152	ADEQ01000002	PATRIC	CDS	85486192	143509	144147	-	639	upp	Uracil phosphoribosyltransferase (EC 2.4.2.9)	GV13
GV14|SEQ00574	clust_0366	VBIGarVag244375_0574	Gardnerella vaginalis 6119V5	ADEW01000005	PATRIC	CDS	85503008	75593	76231	+	639	upp	Uracil phosphoribosyltransferase (EC 2.4.2.9)	GV14
GV15|SEQ00798	clust_0366	VBIGarVag249709_0798	Gardnerella vaginalis 6420B	ADEP01000007	PATRIC	CDS	85485154	14104	14712	+	609	upp	Uracil phosphoribosyltransferase (EC 2.4.2.9)	GV15
GV16|SEQ00200	clust_0366	VBIGarVag246379_0200	Gardnerella vaginalis 75712	ADEM01000003	PATRIC	CDS	85477518	148031	148669	-	639	upp	Uracil phosphoribosyltransferase (EC 2.4.2.9)	GV16
GV17|SEQ00531	clust_0366	VBIGarVag146634_0531	Gardnerella vaginalis AMD	NZ_ADAM01000002	PATRIC	CDS	37851097	535874	536482	+	609		Uracil phosphoribosyltransferase (EC 2.4.2.9)	GV17
GV18|SEQ00624	clust_0366	VBIGarVag4823_0624	Gardnerella vaginalis ATCC 14018 = JCM 11026	NZ_ADNB01000116	PATRIC	CDS	42070013	11234	11872	-	639	upp	Uracil phosphoribosyltransferase (EC 2.4.2.9)	GV18
GV19|SEQ00086	clust_0366	VBIGarVag39333_0086	Gardnerella vaginalis ATCC 14019	NC_014644	PATRIC	CDS	42627006	92334	92972	+	639	upp	Uracil phosphoribosyltransferase (EC 2.4.2.9)	GV19
GV20|SEQ01337	clust_0366	VBIGarVag188338_1337	Gardnerella vaginalis HMP9231	CP002725	PATRIC	CDS	54191550	1673176	1673814	+	639	upp	Uracil phosphoribosyltransferase (EC 2.4.2.9)	GV20
GV21|SEQ00557	clust_0366	VBIGarVag274454_0558	Gardnerella vaginalis JCP7275	ATJS01000029	PATRIC	CDS	183967792	6805	7443	+	639		Uracil phosphoribosyltransferase (EC 2.4.2.9)	GV21
GV22|SEQ00522	clust_0366	VBIGarVag276801_0523	Gardnerella vaginalis JCP7276	ATJR01000015	PATRIC	CDS	183970477	3790	4428	-	639		Uracil phosphoribosyltransferase (EC 2.4.2.9)	GV22
GV23|SEQ01041	clust_0366	VBIGarVag276017_1041	Gardnerella vaginalis JCP7659	ATJQ01000107	PATRIC	CDS	183974540	239	847	+	609		Uracil phosphoribosyltransferase (EC 2.4.2.9)	GV23
GV24|SEQ00157	clust_0366	VBIGarVag268944_0158	Gardnerella vaginalis JCP7672	ATJP01000006	PATRIC	CDS	183975417	8525	9163	+	639		Uracil phosphoribosyltransferase (EC 2.4.2.9)	GV24
