cds_id	ortho_id	locus_tag	genome_name	accession	annotation	feature_type	na_feature_id	start_max	end_min	strand	na_length	gene	product	id_short
GV01|SEQ01182	clust_0804	VBIGarVag247323_1182	Gardnerella vaginalis 00703Bmash	ADET01000013	PATRIC	CDS	85496566	195814	196881	+	1068	ppnK	NAD kinase (EC 2.7.1.23)	GV01
GV02|SEQ00270	clust_0804	VBIGarVag242669_0270	Gardnerella vaginalis 00703C2mash	ADEU01000006	PATRIC	CDS	85497315	67658	68725	-	1068	ppnK	NAD kinase (EC 2.7.1.23)	GV02
GV03|SEQ00799	clust_0804	VBIGarVag247424_0799	Gardnerella vaginalis 00703Dmash	ADEV01000009	PATRIC	CDS	85501031	104554	105483	+	930	ppnK	NAD kinase (EC 2.7.1.23)	GV03
GV04|SEQ01278	clust_0804	VBIGarVag246433_1278	Gardnerella vaginalis 0288E	ADEN01000013	PATRIC	CDS	85482495	22646	23317	-	672		NAD kinase (EC 2.7.1.23)	GV04
GV05|SEQ00851	clust_0804	VBIGarVag174900_0851	Gardnerella vaginalis 101	AEJD01000006	PATRIC	CDS	52547470	525926	526855	+	930		NAD kinase (EC 2.7.1.23)	GV05
GV06|SEQ00879	clust_0804	VBIGarVag244004_0879	Gardnerella vaginalis 1400E	ADER01000020	PATRIC	CDS	85490563	252114	253142	+	1029	ppnK	NAD kinase (EC 2.7.1.23)	GV06
GV07|SEQ00609	clust_0804	VBIGarVag249177_0609	Gardnerella vaginalis 1500E	ADES01000011	PATRIC	CDS	85492869	108401	109330	+	930	ppnK	NAD kinase (EC 2.7.1.23)	GV07
GV08|SEQ00438	clust_0804	VBIGarVag251521_0438	Gardnerella vaginalis 284V	ADEL01000003	PATRIC	CDS	85475282	297698	298726	+	1029	ppnK	NAD kinase (EC 2.7.1.23)	GV08
GV09|SEQ00315	clust_0804	VBIGarVag169280_0315	Gardnerella vaginalis 315-A	AFDI01000006	PATRIC	CDS	55259797	18908	19936	-	1029		NAD kinase (EC 2.7.1.23)	GV09
GV10|SEQ00599	clust_0804	VBIGarVag136958_0599	Gardnerella vaginalis 409-05	NC_013721	PATRIC	CDS	32147258	767605	768528	+	924		NAD kinase (EC 2.7.1.23)	GV10
GV11|SEQ01266	clust_0804	VBIGarVag171052_1266	Gardnerella vaginalis 41V	AEJE01000070	PATRIC	CDS	52550960	25619	26647	-	1029		NAD kinase (EC 2.7.1.23)	GV11
GV12|SEQ01239	clust_0804	VBIGarVag144721_1239	Gardnerella vaginalis 5-1	NZ_ADAN01000094	PATRIC	CDS	37855310	118913	119836	+	924		NAD kinase (EC 2.7.1.23)	GV12
GV13|SEQ00717	clust_0804	VBIGarVag244533_0717	Gardnerella vaginalis 55152	ADEQ01000010	PATRIC	CDS	85487419	163446	164474	-	1029	ppnK	NAD kinase (EC 2.7.1.23)	GV13
GV14|SEQ00316	clust_0804	VBIGarVag244375_0316	Gardnerella vaginalis 6119V5	ADEW01000003	PATRIC	CDS	85502476	148558	149487	+	930	ppnK	NAD kinase (EC 2.7.1.23)	GV14
GV15|SEQ00661	clust_0804	VBIGarVag249709_0661	Gardnerella vaginalis 6420B	ADEP01000006	PATRIC	CDS	85484869	115904	116827	+	924	ppnK	NAD kinase (EC 2.7.1.23)	GV15
GV16|SEQ01022	clust_0804	VBIGarVag246379_1022	Gardnerella vaginalis 75712	ADEM01000003	PATRIC	CDS	85479223	1174644	1175672	-	1029	ppnK	NAD kinase (EC 2.7.1.23)	GV16
GV17|SEQ00950	clust_0804	VBIGarVag146634_0950	Gardnerella vaginalis AMD	NZ_ADAM01000009	PATRIC	CDS	37851986	77329	78252	-	924		NAD kinase (EC 2.7.1.23)	GV17
GV19|SEQ00590	clust_0804	VBIGarVag39333_0591	Gardnerella vaginalis ATCC 14019	NC_014644	PATRIC	CDS	42628064	737413	738441	+	1029	ppnK	NAD kinase (EC 2.7.1.23)	GV19
GV20|SEQ00933	clust_0804	VBIGarVag188338_0933	Gardnerella vaginalis HMP9231	CP002725	PATRIC	CDS	54190711	1147340	1148368	-	1029	ppnK	NAD kinase (EC 2.7.1.23)	GV20
GV21|SEQ00848	clust_0804	VBIGarVag274454_0849	Gardnerella vaginalis JCP7275	ATJS01000058	PATRIC	CDS	183968431	51374	52402	+	1029		NAD kinase (EC 2.7.1.23)	GV21
GV22|SEQ00938	clust_0804	VBIGarVag276801_0939	Gardnerella vaginalis JCP7276	ATJR01000053	PATRIC	CDS	183971369	27088	28116	+	1029		NAD kinase (EC 2.7.1.23)	GV22
GV23|SEQ00292	clust_0804	VBIGarVag276017_0292	Gardnerella vaginalis JCP7659	ATJQ01000016	PATRIC	CDS	183972892	14233	15300	+	1068		NAD kinase (EC 2.7.1.23)	GV23
GV24|SEQ00739	clust_0804	VBIGarVag268944_0740	Gardnerella vaginalis JCP7672	ATJP01000063	PATRIC	CDS	183976670	2756	3784	-	1029		NAD kinase (EC 2.7.1.23)	GV24
GV25|SEQ00659	clust_0804	VBIGarVag270495_0659	Gardnerella vaginalis JCP7719	ATJO01000062	PATRIC	CDS	183979281	2381	3448	+	1068		NAD kinase (EC 2.7.1.23)	GV25
GV26|SEQ00436	clust_0804	VBIGarVag272749_0436	Gardnerella vaginalis JCP8017A	ATJN01000025	PATRIC	CDS	183981656	56483	57535	-	1053		NAD kinase (EC 2.7.1.23)	GV26
GV27|SEQ00630	clust_0804	VBIGarVag276930_0630	Gardnerella vaginalis JCP8017B	ATJM01000028	PATRIC	CDS	183985034	15141	16193	+	1053		NAD kinase (EC 2.7.1.23)	GV27
