cds_id	ortho_id	locus_tag	genome_name	accession	annotation	feature_type	na_feature_id	start_max	end_min	strand	na_length	gene	product	id_short
GV01|SEQ00010	clust_0867	VBIGarVag247323_0010	Gardnerella vaginalis 00703Bmash	ADET01000001	PATRIC	CDS	85494112	11030	11911	+	882		1-acyl-sn-glycerol-3-phosphate acyltransferase (EC 2.3.1.51)	GV01
GV02|SEQ00780	clust_0867	VBIGarVag242669_0780	Gardnerella vaginalis 00703C2mash	ADEU01000015	PATRIC	CDS	85498397	47309	48190	-	882		1-acyl-sn-glycerol-3-phosphate acyltransferase (EC 2.3.1.51)	GV02
GV03|SEQ00079	clust_0867	VBIGarVag247424_0079	Gardnerella vaginalis 00703Dmash	ADEV01000003	PATRIC	CDS	85499525	115703	116587	-	885		1-acyl-sn-glycerol-3-phosphate acyltransferase (EC 2.3.1.51)	GV03
GV04|SEQ01159	clust_0867	VBIGarVag246433_1159	Gardnerella vaginalis 0288E	ADEN01000010	PATRIC	CDS	85482246	10845	11726	+	882		1-acyl-sn-glycerol-3-phosphate acyltransferase (EC 2.3.1.51)	GV04
GV05|SEQ01072	clust_0867	VBIGarVag174900_1072	Gardnerella vaginalis 101	AEJD01000007	PATRIC	CDS	52547928	10725	11609	+	885		1-acyl-sn-glycerol-3-phosphate acyltransferase (EC 2.3.1.51)	GV05
GV06|SEQ00967	clust_0867	VBIGarVag244004_0967	Gardnerella vaginalis 1400E	ADER01000021	PATRIC	CDS	85490745	10965	11846	+	882		1-acyl-sn-glycerol-3-phosphate acyltransferase (EC 2.3.1.51)	GV06
GV07|SEQ00977	clust_0867	VBIGarVag249177_0977	Gardnerella vaginalis 1500E	ADES01000017	PATRIC	CDS	85493631	16069	16953	-	885		1-acyl-sn-glycerol-3-phosphate acyltransferase (EC 2.3.1.51)	GV07
GV08|SEQ01297	clust_0867	VBIGarVag251521_1297	Gardnerella vaginalis 284V	ADEL01000014	PATRIC	CDS	85477074	10785	11666	-	882		1-acyl-sn-glycerol-3-phosphate acyltransferase (EC 2.3.1.51)	GV08
GV09|SEQ00651	clust_0867	VBIGarVag169280_0651	Gardnerella vaginalis 315-A	AFDI01000007	PATRIC	CDS	55260496	9166	10047	-	882		1-acyl-sn-glycerol-3-phosphate acyltransferase (EC 2.3.1.51)	GV09
GV10|SEQ01089	clust_0867	VBIGarVag136958_1089	Gardnerella vaginalis 409-05	NC_013721	PATRIC	CDS	32148270	1468380	1469282	-	903		1-acyl-sn-glycerol-3-phosphate acyltransferase (EC 2.3.1.51)	GV10
GV11|SEQ00207	clust_0867	VBIGarVag171052_0207	Gardnerella vaginalis 41V	AEJE01000011	PATRIC	CDS	52548699	6312	7193	-	882		1-acyl-sn-glycerol-3-phosphate acyltransferase (EC 2.3.1.51)	GV11
GV12|SEQ00501	clust_0867	VBIGarVag144721_0501	Gardnerella vaginalis 5-1	NZ_ADAN01000003	PATRIC	CDS	37853685	576213	577097	-	885		1-acyl-sn-glycerol-3-phosphate acyltransferase (EC 2.3.1.51)	GV12
GV13|SEQ00519	clust_0867	VBIGarVag244533_0519	Gardnerella vaginalis 55152	ADEQ01000009	PATRIC	CDS	85487004	11638	12519	+	882		1-acyl-sn-glycerol-3-phosphate acyltransferase (EC 2.3.1.51)	GV13
GV14|SEQ00020	clust_0867	VBIGarVag244375_0020	Gardnerella vaginalis 6119V5	ADEW01000001	PATRIC	CDS	85501855	21432	22316	-	885		1-acyl-sn-glycerol-3-phosphate acyltransferase (EC 2.3.1.51)	GV14
GV15|SEQ00837	clust_0867	VBIGarVag249709_0837	Gardnerella vaginalis 6420B	ADEP01000009	PATRIC	CDS	85485241	12488	13372	+	885		1-acyl-sn-glycerol-3-phosphate acyltransferase (EC 2.3.1.51)	GV15
GV16|SEQ01306	clust_0867	VBIGarVag246379_1306	Gardnerella vaginalis 75712	ADEM01000003	PATRIC	CDS	85479817	1541779	1542660	-	882		1-acyl-sn-glycerol-3-phosphate acyltransferase (EC 2.3.1.51)	GV16
GV17|SEQ00665	clust_0867	VBIGarVag146634_0665	Gardnerella vaginalis AMD	NZ_ADAM01000006	PATRIC	CDS	37851391	12407	13291	+	885		1-acyl-sn-glycerol-3-phosphate acyltransferase (EC 2.3.1.51)	GV17
GV18|SEQ00383	clust_0867	VBIGarVag4823_0383	Gardnerella vaginalis ATCC 14018 = JCM 11026	NZ_ADNB01000093	PATRIC	CDS	42069490	3866	4747	-	882		1-acyl-sn-glycerol-3-phosphate acyltransferase (EC 2.3.1.51)	GV18
GV19|SEQ00304	clust_0867	VBIGarVag39333_0305	Gardnerella vaginalis ATCC 14019	NC_014644	PATRIC	CDS	42627467	374789	375670	+	882		1-acyl-sn-glycerol-3-phosphate acyltransferase (EC 2.3.1.51)	GV19
GV20|SEQ01211	clust_0867	VBIGarVag188338_1211	Gardnerella vaginalis HMP9231	CP002725	PATRIC	CDS	54191292	1511812	1512693	-	882		1-acyl-sn-glycerol-3-phosphate acyltransferase (EC 2.3.1.51)	GV20
GV21|SEQ01051	clust_0867	VBIGarVag274454_1052	Gardnerella vaginalis JCP7275	ATJS01000117	PATRIC	CDS	183968928	475	1137	-	663		1-acyl-sn-glycerol-3-phosphate acyltransferase (EC 2.3.1.51)	GV21
GV22|SEQ00832	clust_0867	VBIGarVag276801_0833	Gardnerella vaginalis JCP7276	ATJR01000045	PATRIC	CDS	183971137	1442	2323	-	882		1-acyl-sn-glycerol-3-phosphate acyltransferase (EC 2.3.1.51)	GV22
GV24|SEQ01160	clust_0867	VBIGarVag268944_1161	Gardnerella vaginalis JCP7672	ATJP01000141	PATRIC	CDS	183977634	10875	11756	+	882		1-acyl-sn-glycerol-3-phosphate acyltransferase (EC 2.3.1.51)	GV24
GV26|SEQ00981	clust_0867	VBIGarVag272749_0981	Gardnerella vaginalis JCP8017A	ATJN01000068	PATRIC	CDS	183982827	104	985	+	882		1-acyl-sn-glycerol-3-phosphate acyltransferase (EC 2.3.1.51)	GV26
GV27|SEQ00577	clust_0867	VBIGarVag276930_0577	Gardnerella vaginalis JCP8017B	ATJM01000023	PATRIC	CDS	183984923	102	983	+	882		1-acyl-sn-glycerol-3-phosphate acyltransferase (EC 2.3.1.51)	GV27
GV28|SEQ01104	clust_0867	VBIGarVag271349_1104	Gardnerella vaginalis JCP8066	ATJL01000155	PATRIC	CDS	183989083	74	757	+	684		1-acyl-sn-glycerol-3-phosphate acyltransferase (EC 2.3.1.51)	GV28
