cds_id	ortho_id	locus_tag	genome_name	accession	annotation	feature_type	na_feature_id	start_max	end_min	strand	na_length	gene	product	id_short
GV01|SEQ00643	clust_0347	VBIGarVag247323_0643	Gardnerella vaginalis 00703Bmash	ADET01000006	PATRIC	CDS	85495439	62010	62963	+	954		Thioredoxin reductase (EC 1.8.1.9)	GV01
GV02|SEQ00126	clust_0347	VBIGarVag242669_0126	Gardnerella vaginalis 00703C2mash	ADEU01000003	PATRIC	CDS	85497014	96787	97740	+	954		Thioredoxin reductase (EC 1.8.1.9)	GV02
GV03|SEQ00157	clust_0347	VBIGarVag247424_0157	Gardnerella vaginalis 00703Dmash	ADEV01000004	PATRIC	CDS	85499690	92149	93090	-	942		Thioredoxin reductase (EC 1.8.1.9)	GV03
GV04|SEQ00237	clust_0347	VBIGarVag246433_0237	Gardnerella vaginalis 0288E	ADEN01000003	PATRIC	CDS	85480330	114919	115860	+	942		Thioredoxin reductase (EC 1.8.1.9)	GV04
GV05|SEQ00259	clust_0347	VBIGarVag174900_0259	Gardnerella vaginalis 101	AEJD01000005	PATRIC	CDS	52546236	92105	93046	-	942		Thioredoxin reductase (EC 1.8.1.9)	GV05
GV06|SEQ00139	clust_0347	VBIGarVag244004_0139	Gardnerella vaginalis 1400E	ADER01000003	PATRIC	CDS	85488989	44550	45491	-	942		Thioredoxin reductase (EC 1.8.1.9)	GV06
GV07|SEQ00090	clust_0347	VBIGarVag249177_0090	Gardnerella vaginalis 1500E	ADES01000001	PATRIC	CDS	85491761	101505	102446	+	942		Thioredoxin reductase (EC 1.8.1.9)	GV07
GV08|SEQ01004	clust_0347	VBIGarVag251521_1004	Gardnerella vaginalis 284V	ADEL01000011	PATRIC	CDS	85476451	95512	96453	-	942		Thioredoxin reductase (EC 1.8.1.9)	GV08
GV09|SEQ00096	clust_0347	VBIGarVag169280_0096	Gardnerella vaginalis 315-A	AFDI01000003	PATRIC	CDS	55259339	64230	65171	+	942	trxB	Thioredoxin reductase (EC 1.8.1.9)	GV09
GV10|SEQ00049	clust_0347	VBIGarVag136958_0049	Gardnerella vaginalis 409-05	NC_013721	PATRIC	CDS	32146108	62789	63730	-	942	trxB	Thioredoxin reductase (EC 1.8.1.9)	GV10
GV11|SEQ00904	clust_0347	VBIGarVag171052_0904	Gardnerella vaginalis 41V	AEJE01000052	PATRIC	CDS	52550175	9030	9971	-	942		Thioredoxin reductase (EC 1.8.1.9)	GV11
GV12|SEQ00582	clust_0347	VBIGarVag144721_0582	Gardnerella vaginalis 5-1	NZ_ADAN01000005	PATRIC	CDS	37853857	91199	92140	-	942		Thioredoxin reductase (EC 1.8.1.9)	GV12
GV13|SEQ00098	clust_0347	VBIGarVag244533_0098	Gardnerella vaginalis 55152	ADEQ01000002	PATRIC	CDS	85486132	99478	100419	-	942		Thioredoxin reductase (EC 1.8.1.9)	GV13
GV14|SEQ00598	clust_0347	VBIGarVag244375_0598	Gardnerella vaginalis 6119V5	ADEW01000005	PATRIC	CDS	85503060	107742	108683	+	942		Thioredoxin reductase (EC 1.8.1.9)	GV14
GV15|SEQ00819	clust_0347	VBIGarVag249709_0819	Gardnerella vaginalis 6420B	ADEP01000007	PATRIC	CDS	85485201	44061	45002	+	942		Thioredoxin reductase (EC 1.8.1.9)	GV15
GV16|SEQ00172	clust_0347	VBIGarVag246379_0172	Gardnerella vaginalis 75712	ADEM01000003	PATRIC	CDS	85477458	104076	105017	-	942		Thioredoxin reductase (EC 1.8.1.9)	GV16
GV17|SEQ00552	clust_0347	VBIGarVag146634_0552	Gardnerella vaginalis AMD	NZ_ADAM01000002	PATRIC	CDS	37851143	565829	566770	+	942		Thioredoxin reductase (EC 1.8.1.9)	GV17
GV18|SEQ00903	clust_0347	VBIGarVag4823_0903	Gardnerella vaginalis ATCC 14018 = JCM 11026	NZ_ADNB01000133	PATRIC	CDS	42070609	3261	4202	+	942		Thioredoxin reductase (EC 1.8.1.9)	GV18
GV19|SEQ00113	clust_0347	VBIGarVag39333_0113	Gardnerella vaginalis ATCC 14019	NC_014644	PATRIC	CDS	42627064	131677	132618	+	942	trxB	Thioredoxin reductase (EC 1.8.1.9)	GV19
GV20|SEQ01369	clust_0347	VBIGarVag188338_1369	Gardnerella vaginalis HMP9231	CP002725	PATRIC	CDS	54191618	1719156	1720097	+	942	trxB	Thioredoxin reductase (EC 1.8.1.9)	GV20
GV21|SEQ00369	clust_0347	VBIGarVag274454_0369	Gardnerella vaginalis JCP7275	ATJS01000016	PATRIC	CDS	183967397	6018	6959	-	942		Thioredoxin reductase (EC 1.8.1.9)	GV21
GV22|SEQ00147	clust_0347	VBIGarVag276801_0147	Gardnerella vaginalis JCP7276	ATJR01000002	PATRIC	CDS	183969684	10867	11808	+	942		Thioredoxin reductase (EC 1.8.1.9)	GV22
GV23|SEQ00059	clust_0347	VBIGarVag276017_0059	Gardnerella vaginalis JCP7659	ATJQ01000007	PATRIC	CDS	183972413	22587	23540	+	954		Thioredoxin reductase (EC 1.8.1.9)	GV23
GV24|SEQ00045	clust_0347	VBIGarVag268944_0046	Gardnerella vaginalis JCP7672	ATJP01000003	PATRIC	CDS	183975184	35646	36587	+	942		Thioredoxin reductase (EC 1.8.1.9)	GV24
GV25|SEQ00150	clust_0347	VBIGarVag270495_0150	Gardnerella vaginalis JCP7719	ATJO01000011	PATRIC	CDS	183978177	27236	28189	+	954		Thioredoxin reductase (EC 1.8.1.9)	GV25
GV26|SEQ00214	clust_0347	VBIGarVag272749_0214	Gardnerella vaginalis JCP8017A	ATJN01000009	PATRIC	CDS	183981180	35261	36214	-	954		Thioredoxin reductase (EC 1.8.1.9)	GV26
GV27|SEQ00306	clust_0347	VBIGarVag276930_0306	Gardnerella vaginalis JCP8017B	ATJM01000011	PATRIC	CDS	183984347	63577	64530	-	954		Thioredoxin reductase (EC 1.8.1.9)	GV27
GV28|SEQ00210	clust_0347	VBIGarVag271349_0210	Gardnerella vaginalis JCP8066	ATJL01000015	PATRIC	CDS	183987081	36549	37502	-	954		Thioredoxin reductase (EC 1.8.1.9)	GV28
GV29|SEQ00420	clust_0347	VBIGarVag265473_0420	Gardnerella vaginalis JCP8070	ATJK01000020	PATRIC	CDS	183990244	6133	7086	-	954		Thioredoxin reductase (EC 1.8.1.9)	GV29
GV30|SEQ00180	clust_0347	VBIGarVag267667_0180	Gardnerella vaginalis JCP8108	ATJJ01000005	PATRIC	CDS	183992410	8853	9794	+	942		Thioredoxin reductase (EC 1.8.1.9)	GV30
GV31|SEQ00375	clust_0347	VBIGarVag264983_0375	Gardnerella vaginalis JCP8151A	ATJI01000013	PATRIC	CDS	183995803	51452	52405	+	954		Thioredoxin reductase (EC 1.8.1.9)	GV31
GV32|SEQ00055	clust_0347	VBIGarVag277040_0055	Gardnerella vaginalis JCP8151B	ATJH01000004	PATRIC	CDS	183997942	36707	37660	+	954		Thioredoxin reductase (EC 1.8.1.9)	GV32
GV33|SEQ00194	clust_0347	VBIGarVag265557_0194	Gardnerella vaginalis JCP8481A	ATJG01000017	PATRIC	CDS	184001079	4285	5226	-	942		Thioredoxin reductase (EC 1.8.1.9)	GV33
GV34|SEQ01008	clust_0347	VBIGarVag270440_1008	Gardnerella vaginalis JCP8481B	ATJF01000116	PATRIC	CDS	184005698	20235	21176	+	942		Thioredoxin reductase (EC 1.8.1.9)	GV34
GV35|SEQ00260	clust_0347	VBIGarVag272169_0260	Gardnerella vaginalis JCP8522	ATJE01000008	PATRIC	CDS	184006812	27267	28220	+	954		Thioredoxin reductase (EC 1.8.1.9)	GV35
