cds_id	ortho_id	locus_tag	genome_name	accession	annotation	feature_type	na_feature_id	start_max	end_min	strand	na_length	gene	product	id_short
GV01|SEQ00579	clust_0186	VBIGarVag247323_0579	Gardnerella vaginalis 00703Bmash	ADET01000005	PATRIC	CDS	85495304	333227	335029	-	1803		FIG00672410: hypothetical protein	GV01
GV02|SEQ00799	clust_0186	VBIGarVag242669_0799	Gardnerella vaginalis 00703C2mash	ADEU01000016	PATRIC	CDS	85498440	12170	13972	+	1803		FIG00672410: hypothetical protein	GV02
GV03|SEQ01012	clust_0186	VBIGarVag247424_1012	Gardnerella vaginalis 00703Dmash	ADEV01000009	PATRIC	CDS	85501470	380284	381966	-	1683		FIG00672410: hypothetical protein	GV03
GV04|SEQ00670	clust_0186	VBIGarVag246433_0670	Gardnerella vaginalis 0288E	ADEN01000006	PATRIC	CDS	85481233	93975	95798	-	1824		FIG00672410: hypothetical protein	GV04
GV05|SEQ01057	clust_0186	VBIGarVag174900_1057	Gardnerella vaginalis 101	AEJD01000006	PATRIC	CDS	52547895	788609	790291	-	1683		FIG00672410: hypothetical protein	GV05
GV06|SEQ00242	clust_0186	VBIGarVag244004_0242	Gardnerella vaginalis 1400E	ADER01000004	PATRIC	CDS	85489204	11566	13389	+	1824		FIG00672410: hypothetical protein	GV06
GV07|SEQ00274	clust_0186	VBIGarVag249177_0274	Gardnerella vaginalis 1500E	ADES01000005	PATRIC	CDS	85492165	69210	70892	+	1683		FIG00672410: hypothetical protein	GV07
GV08|SEQ00115	clust_0186	VBIGarVag251521_0115	Gardnerella vaginalis 284V	ADEL01000001	PATRIC	CDS	85474597	133949	135772	-	1824		FIG00672410: hypothetical protein	GV08
GV09|SEQ00944	clust_0186	VBIGarVag169280_0944	Gardnerella vaginalis 315-A	AFDI01000008	PATRIC	CDS	55261096	353342	355165	-	1824		FIG00672410: hypothetical protein	GV09
GV10|SEQ00829	clust_0186	VBIGarVag136958_0829	Gardnerella vaginalis 409-05	NC_013721	PATRIC	CDS	32147730	1082006	1083694	-	1689		FIG00672410: hypothetical protein	GV10
GV11|SEQ00747	clust_0186	VBIGarVag171052_0747	Gardnerella vaginalis 41V	AEJE01000047	PATRIC	CDS	52549847	21809	23632	-	1824		FIG00672410: hypothetical protein	GV11
GV12|SEQ00273	clust_0186	VBIGarVag144721_0273	Gardnerella vaginalis 5-1	NZ_ADAN01000003	PATRIC	CDS	37853209	241367	242803	-	1437		FIG00672410: hypothetical protein	GV12
GV13|SEQ00926	clust_0186	VBIGarVag244533_0926	Gardnerella vaginalis 55152	ADEQ01000012	PATRIC	CDS	85487858	43492	45315	-	1824		FIG00672410: hypothetical protein	GV13
GV14|SEQ01113	clust_0186	VBIGarVag244375_1113	Gardnerella vaginalis 6119V5	ADEW01000011	PATRIC	CDS	85504137	204683	206365	-	1683		FIG00672410: hypothetical protein	GV14
GV15|SEQ00175	clust_0186	VBIGarVag249709_0175	Gardnerella vaginalis 6420B	ADEP01000003	PATRIC	CDS	85483841	112814	114505	-	1692		FIG00672410: hypothetical protein	GV15
GV16|SEQ00891	clust_0186	VBIGarVag246379_0891	Gardnerella vaginalis 75712	ADEM01000003	PATRIC	CDS	85478945	1003490	1005313	-	1824		FIG00672410: hypothetical protein	GV16
GV17|SEQ00728	clust_0186	VBIGarVag146634_0728	Gardnerella vaginalis AMD	NZ_ADAM01000007	PATRIC	CDS	37851528	29370	31052	+	1683		FIG00672410: hypothetical protein	GV17
