cds_id	ortho_id	locus_tag	genome_name	accession	annotation	feature_type	na_feature_id	start_max	end_min	strand	na_length	gene	product	id_short
GV01|SEQ00994	clust_0499	VBIGarVag247323_0994	Gardnerella vaginalis 00703Bmash	ADET01000012	PATRIC	CDS	85496173	220899	223322	+	2424		Multimodular transpeptidase-transglycosylase (EC 2.4.1.129) (EC 3.4.-.-)	GV01
GV02|SEQ01076	clust_0499	VBIGarVag242669_1076	Gardnerella vaginalis 00703C2mash	ADEU01000021	PATRIC	CDS	85499012	38577	41000	-	2424		Multimodular transpeptidase-transglycosylase (EC 2.4.1.129) (EC 3.4.-.-)	GV02
GV03|SEQ00478	clust_0499	VBIGarVag247424_0478	Gardnerella vaginalis 00703Dmash	ADEV01000007	PATRIC	CDS	85500363	16198	18525	+	2328		Multimodular transpeptidase-transglycosylase (EC 2.4.1.129) (EC 3.4.-.-)	GV03
GV04|SEQ00549	clust_0499	VBIGarVag246433_0549	Gardnerella vaginalis 0288E	ADEN01000005	PATRIC	CDS	85480990	208769	211153	-	2385		Multimodular transpeptidase-transglycosylase (EC 2.4.1.129) (EC 3.4.-.-)	GV04
GV05|SEQ00504	clust_0499	VBIGarVag174900_0504	Gardnerella vaginalis 101	AEJD01000006	PATRIC	CDS	52546752	77681	80008	+	2328		Multimodular transpeptidase-transglycosylase (EC 2.4.1.129) (EC 3.4.-.-)	GV05
GV06|SEQ01096	clust_0499	VBIGarVag244004_1096	Gardnerella vaginalis 1400E	ADER01000027	PATRIC	CDS	85491018	59969	62359	-	2391		Multimodular transpeptidase-transglycosylase (EC 2.4.1.129) (EC 3.4.-.-)	GV06
GV07|SEQ00907	clust_0499	VBIGarVag249177_0907	Gardnerella vaginalis 1500E	ADES01000014	PATRIC	CDS	85493485	198897	201224	-	2328		Multimodular transpeptidase-transglycosylase (EC 2.4.1.129) (EC 3.4.-.-)	GV07
GV08|SEQ00246	clust_0499	VBIGarVag251521_0246	Gardnerella vaginalis 284V	ADEL01000003	PATRIC	CDS	85474877	33645	36035	+	2391		Multimodular transpeptidase-transglycosylase (EC 2.4.1.129) (EC 3.4.-.-)	GV08
GV09|SEQ00566	clust_0499	VBIGarVag169280_0566	Gardnerella vaginalis 315-A	AFDI01000006	PATRIC	CDS	55260321	320157	322547	-	2391		Multimodular transpeptidase-transglycosylase (EC 2.4.1.129) (EC 3.4.-.-)	GV09
GV10|SEQ00283	clust_0499	VBIGarVag136958_0283	Gardnerella vaginalis 409-05	NC_013721	PATRIC	CDS	32146598	330124	332349	+	2226		Multimodular transpeptidase-transglycosylase (EC 2.4.1.129) (EC 3.4.-.-)	GV10
GV11|SEQ00695	clust_0499	VBIGarVag171052_0695	Gardnerella vaginalis 41V	AEJE01000043	PATRIC	CDS	52549738	7964	10240	+	2277		Multimodular transpeptidase-transglycosylase (EC 2.4.1.129) (EC 3.4.-.-)	GV11
GV12|SEQ00825	clust_0499	VBIGarVag144721_0825	Gardnerella vaginalis 5-1	NZ_ADAN01000005	PATRIC	CDS	37854365	367013	369334	+	2322		Multimodular transpeptidase-transglycosylase (EC 2.4.1.129) (EC 3.4.-.-)	GV12
GV13|SEQ01278	clust_0499	VBIGarVag244533_1278	Gardnerella vaginalis 55152	ADEQ01000025	PATRIC	CDS	85488609	7845	10235	+	2391		Multimodular transpeptidase-transglycosylase (EC 2.4.1.129) (EC 3.4.-.-)	GV13
GV14|SEQ00051	clust_0499	VBIGarVag244375_0051	Gardnerella vaginalis 6119V5	ADEW01000002	PATRIC	CDS	85501918	37531	39858	-	2328		Multimodular transpeptidase-transglycosylase (EC 2.4.1.129) (EC 3.4.-.-)	GV14
GV15|SEQ00389	clust_0499	VBIGarVag249709_0389	Gardnerella vaginalis 6420B	ADEP01000005	PATRIC	CDS	85484297	121278	123599	-	2322		Multimodular transpeptidase-transglycosylase (EC 2.4.1.129) (EC 3.4.-.-)	GV15
GV16|SEQ01216	clust_0499	VBIGarVag246379_1216	Gardnerella vaginalis 75712	ADEM01000003	PATRIC	CDS	85479633	1433534	1435918	-	2385		Multimodular transpeptidase-transglycosylase (EC 2.4.1.129) (EC 3.4.-.-)	GV16
GV17|SEQ00310	clust_0499	VBIGarVag146634_0310	Gardnerella vaginalis AMD	NZ_ADAM01000002	PATRIC	CDS	37850637	293840	296065	-	2226		Multimodular transpeptidase-transglycosylase (EC 2.4.1.129) (EC 3.4.-.-)	GV17
GV18|SEQ01057	clust_0499	VBIGarVag4823_1057	Gardnerella vaginalis ATCC 14018 = JCM 11026	NZ_ADNB01000140	PATRIC	CDS	42070938	17132	19522	+	2391		Multimodular transpeptidase-transglycosylase (EC 2.4.1.129) (EC 3.4.-.-)	GV18
GV19|SEQ00393	clust_0499	VBIGarVag39333_0394	Gardnerella vaginalis ATCC 14019	NC_014644	PATRIC	CDS	42627649	476245	478635	+	2391	ponA	Multimodular transpeptidase-transglycosylase (EC 2.4.1.129) (EC 3.4.-.-)	GV19
