cds_id	ortho_id	locus_tag	genome_name	accession	annotation	feature_type	na_feature_id	start_max	end_min	strand	na_length	gene	product	id_short
GV01|SEQ00446	clust_0196	VBIGarVag247323_0446	Gardnerella vaginalis 00703Bmash	ADET01000005	PATRIC	CDS	85495033	182539	183594	+	1056		Ribose-phosphate pyrophosphokinase (EC 2.7.6.1)	GV01
GV02|SEQ00920	clust_0196	VBIGarVag242669_0920	Gardnerella vaginalis 00703C2mash	ADEU01000016	PATRIC	CDS	85498687	157714	158769	-	1056		Ribose-phosphate pyrophosphokinase (EC 2.7.6.1)	GV02
GV03|SEQ01031	clust_0196	VBIGarVag247424_1031	Gardnerella vaginalis 00703Dmash	ADEV01000009	PATRIC	CDS	85501514	402440	403462	-	1023		Ribose-phosphate pyrophosphokinase (EC 2.7.6.1)	GV03
GV04|SEQ00970	clust_0196	VBIGarVag246433_0970	Gardnerella vaginalis 0288E	ADEN01000007	PATRIC	CDS	85481848	341220	342275	+	1056		Ribose-phosphate pyrophosphokinase (EC 2.7.6.1)	GV04
GV05|SEQ01144	clust_0196	VBIGarVag174900_1144	Gardnerella vaginalis 101	AEJD01000033	PATRIC	CDS	52548128	9045	10067	-	1023		Ribose-phosphate pyrophosphokinase (EC 2.7.6.1)	GV05
GV06|SEQ01282	clust_0196	VBIGarVag244004_1282	Gardnerella vaginalis 1400E	ADER01000028	PATRIC	CDS	85491395	146786	147805	-	1020		Ribose-phosphate pyrophosphokinase (EC 2.7.6.1)	GV06
GV07|SEQ00257	clust_0196	VBIGarVag249177_0257	Gardnerella vaginalis 1500E	ADES01000005	PATRIC	CDS	85492125	46991	48013	+	1023		Ribose-phosphate pyrophosphokinase (EC 2.7.6.1)	GV07
GV08|SEQ00912	clust_0196	VBIGarVag251521_0912	Gardnerella vaginalis 284V	ADEL01000010	PATRIC	CDS	85476256	93635	94654	+	1020		Ribose-phosphate pyrophosphokinase (EC 2.7.6.1)	GV08
GV09|SEQ00827	clust_0196	VBIGarVag169280_0827	Gardnerella vaginalis 315-A	AFDI01000008	PATRIC	CDS	55260857	211177	212232	+	1056	prs	Ribose-phosphate pyrophosphokinase (EC 2.7.6.1)	GV09
GV10|SEQ00882	clust_0196	VBIGarVag136958_0882	Gardnerella vaginalis 409-05	NC_013721	PATRIC	CDS	32147842	1145002	1146021	-	1020	prs_1	Ribose-phosphate pyrophosphokinase (EC 2.7.6.1)	GV10
GV11|SEQ00129	clust_0196	VBIGarVag171052_0129	Gardnerella vaginalis 41V	AEJE01000007	PATRIC	CDS	52548529	11216	12271	-	1056		Ribose-phosphate pyrophosphokinase (EC 2.7.6.1)	GV11
GV12|SEQ00292	clust_0196	VBIGarVag144721_0292	Gardnerella vaginalis 5-1	NZ_ADAN01000003	PATRIC	CDS	37853253	265107	266141	-	1035		Ribose-phosphate pyrophosphokinase (EC 2.7.6.1)	GV12
GV13|SEQ00293	clust_0196	VBIGarVag244533_0293	Gardnerella vaginalis 55152	ADEQ01000003	PATRIC	CDS	85486534	110581	111636	-	1056		Ribose-phosphate pyrophosphokinase (EC 2.7.6.1)	GV13
GV14|SEQ01130	clust_0196	VBIGarVag244375_1130	Gardnerella vaginalis 6119V5	ADEW01000011	PATRIC	CDS	85504177	227400	228422	-	1023		Ribose-phosphate pyrophosphokinase (EC 2.7.6.1)	GV14
GV15|SEQ00863	clust_0196	VBIGarVag249709_0863	Gardnerella vaginalis 6420B	ADEP01000010	PATRIC	CDS	85485298	5345	6379	-	1035		Ribose-phosphate pyrophosphokinase (EC 2.7.6.1)	GV15
GV16|SEQ00762	clust_0196	VBIGarVag246379_0762	Gardnerella vaginalis 75712	ADEM01000003	PATRIC	CDS	85478681	856911	857930	+	1020		Ribose-phosphate pyrophosphokinase (EC 2.7.6.1)	GV16
