cds_id	ortho_id	locus_tag	genome_name	accession	annotation	feature_type	na_feature_id	start_max	end_min	strand	na_length	gene	product	id_short
GV01|SEQ00302	clust_0668	VBIGarVag247323_0302	Gardnerella vaginalis 00703Bmash	ADET01000003	PATRIC	CDS	85494727	45471	47102	+	1632		Exopolyphosphatase (EC 3.6.1.11)	GV01
GV02|SEQ00648	clust_0668	VBIGarVag242669_0648	Gardnerella vaginalis 00703C2mash	ADEU01000009	PATRIC	CDS	85498113	4272	5903	-	1632		Exopolyphosphatase (EC 3.6.1.11)	GV02
GV03|SEQ00785	clust_0668	VBIGarVag247424_0785	Gardnerella vaginalis 00703Dmash	ADEV01000009	PATRIC	CDS	85501001	81181	82866	+	1686		Exopolyphosphatase (EC 3.6.1.11)	GV03
GV04|SEQ01095	clust_0668	VBIGarVag246433_1095	Gardnerella vaginalis 0288E	ADEN01000008	PATRIC	CDS	85482111	53743	55371	+	1629		Exopolyphosphatase (EC 3.6.1.11)	GV04
GV05|SEQ00838	clust_0668	VBIGarVag174900_0838	Gardnerella vaginalis 101	AEJD01000006	PATRIC	CDS	52547442	507936	509621	+	1686		Exopolyphosphatase (EC 3.6.1.11)	GV05
GV06|SEQ00653	clust_0668	VBIGarVag244004_0653	Gardnerella vaginalis 1400E	ADER01000018	PATRIC	CDS	85490090	4240	5868	-	1629		Exopolyphosphatase (EC 3.6.1.11)	GV06
GV07|SEQ00596	clust_0668	VBIGarVag249177_0596	Gardnerella vaginalis 1500E	ADES01000011	PATRIC	CDS	85492841	90527	92200	+	1674		Exopolyphosphatase (EC 3.6.1.11)	GV07
GV08|SEQ00128	clust_0668	VBIGarVag251521_0128	Gardnerella vaginalis 284V	ADEL01000001	PATRIC	CDS	85474627	152013	153641	-	1629		Exopolyphosphatase (EC 3.6.1.11)	GV08
GV09|SEQ00956	clust_0668	VBIGarVag169280_0956	Gardnerella vaginalis 315-A	AFDI01000008	PATRIC	CDS	55261124	371485	373113	-	1629		Exopolyphosphatase (EC 3.6.1.11)	GV09
GV10|SEQ00587	clust_0668	VBIGarVag136958_0587	Gardnerella vaginalis 409-05	NC_013721	PATRIC	CDS	32147232	750624	752180	+	1557		Exopolyphosphatase (EC 3.6.1.11)	GV10
GV11|SEQ00650	clust_0668	VBIGarVag171052_0650	Gardnerella vaginalis 41V	AEJE01000042	PATRIC	CDS	52549647	3791	5446	-	1656		Exopolyphosphatase (EC 3.6.1.11)	GV11
GV12|SEQ01227	clust_0668	VBIGarVag144721_1227	Gardnerella vaginalis 5-1	NZ_ADAN01000094	PATRIC	CDS	37855284	101761	103467	+	1707		Exopolyphosphatase (EC 3.6.1.11)	GV12
GV13|SEQ00592	clust_0668	VBIGarVag244533_0592	Gardnerella vaginalis 55152	ADEQ01000010	PATRIC	CDS	85487157	4224	5852	-	1629		Exopolyphosphatase (EC 3.6.1.11)	GV13
GV14|SEQ00303	clust_0668	VBIGarVag244375_0303	Gardnerella vaginalis 6119V5	ADEW01000003	PATRIC	CDS	85502448	130680	132365	+	1686		Exopolyphosphatase (EC 3.6.1.11)	GV14
GV15|SEQ00645	clust_0668	VBIGarVag249709_0645	Gardnerella vaginalis 6420B	ADEP01000006	PATRIC	CDS	85484835	91589	93286	+	1698		Exopolyphosphatase (EC 3.6.1.11)	GV15
GV16|SEQ00903	clust_0668	VBIGarVag246379_0903	Gardnerella vaginalis 75712	ADEM01000003	PATRIC	CDS	85478973	1021558	1023186	-	1629		Exopolyphosphatase (EC 3.6.1.11)	GV16
