cds_id	ortho_id	locus_tag	genome_name	accession	annotation	feature_type	na_feature_id	start_max	end_min	strand	na_length	gene	product	id_short
GV01|SEQ00938	clust_0468	VBIGarVag247323_0938	Gardnerella vaginalis 00703Bmash	ADET01000012	PATRIC	CDS	85496059	168433	168801	+	369	rplM	LSU ribosomal protein L13p (L13Ae)	GV01
GV02|SEQ01128	clust_0468	VBIGarVag242669_1128	Gardnerella vaginalis 00703C2mash	ADEU01000021	PATRIC	CDS	85499119	93110	93478	-	369	rplM	LSU ribosomal protein L13p (L13Ae)	GV02
GV03|SEQ00350	clust_0468	VBIGarVag247424_0350	Gardnerella vaginalis 00703Dmash	ADEV01000004	PATRIC	CDS	85500100	315672	316019	+	348	rplM	LSU ribosomal protein L13p (L13Ae)	GV03
GV04|SEQ00031	clust_0468	VBIGarVag246433_0031	Gardnerella vaginalis 0288E	ADEN01000001	PATRIC	CDS	85479898	22588	23037	-	450	rplM	LSU ribosomal protein L13p (L13Ae)	GV04
GV05|SEQ00450	clust_0468	VBIGarVag174900_0450	Gardnerella vaginalis 101	AEJD01000006	PATRIC	CDS	52546640	27154	27501	+	348		LSU ribosomal protein L13p (L13Ae)	GV05
GV06|SEQ00583	clust_0468	VBIGarVag244004_0583	Gardnerella vaginalis 1400E	ADER01000017	PATRIC	CDS	85489935	23092	23541	-	450	rplM	LSU ribosomal protein L13p (L13Ae)	GV06
GV07|SEQ00955	clust_0468	VBIGarVag249177_0955	Gardnerella vaginalis 1500E	ADES01000014	PATRIC	CDS	85493584	247494	247841	-	348	rplM	LSU ribosomal protein L13p (L13Ae)	GV07
GV08|SEQ01190	clust_0468	VBIGarVag251521_1190	Gardnerella vaginalis 284V	ADEL01000011	PATRIC	CDS	85476841	307479	307928	+	450	rplM	LSU ribosomal protein L13p (L13Ae)	GV08
GV09|SEQ01221	clust_0468	VBIGarVag169280_1221	Gardnerella vaginalis 315-A	AFDI01000013	PATRIC	CDS	55261683	93938	94387	+	450	rplM	LSU ribosomal protein L13p (L13Ae)	GV09
GV10|SEQ00227	clust_0468	VBIGarVag136958_0227	Gardnerella vaginalis 409-05	NC_013721	PATRIC	CDS	32146484	279143	279592	+	450	rplM	LSU ribosomal protein L13p (L13Ae)	GV10
