cds_id	ortho_id	locus_tag	genome_name	accession	annotation	feature_type	na_feature_id	start_max	end_min	strand	na_length	gene	product	id_short
GV01|SEQ01042	clust_0507	VBIGarVag247323_1042	Gardnerella vaginalis 00703Bmash	ADET01000013	PATRIC	CDS	85496282	40226	41173	-	948		Inosine-uridine preferring nucleoside hydrolase (EC 3.2.2.1)	GV01
GV02|SEQ00401	clust_0507	VBIGarVag242669_0401	Gardnerella vaginalis 00703C2mash	ADEU01000006	PATRIC	CDS	85497581	211582	212529	+	948		Inosine-uridine preferring nucleoside hydrolase (EC 3.2.2.1)	GV02
GV03|SEQ01118	clust_0507	VBIGarVag247424_1118	Gardnerella vaginalis 00703Dmash	ADEV01000011	PATRIC	CDS	85501704	53548	54486	+	939		Inosine-uridine preferring nucleoside hydrolase (EC 3.2.2.1)	GV03
GV04|SEQ00705	clust_0507	VBIGarVag246433_0705	Gardnerella vaginalis 0288E	ADEN01000007	PATRIC	CDS	85481306	34576	35514	-	939		Inosine-uridine preferring nucleoside hydrolase (EC 3.2.2.1)	GV04
GV05|SEQ00057	clust_0507	VBIGarVag174900_0057	Gardnerella vaginalis 101	AEJD01000003	PATRIC	CDS	52545821	73587	74525	+	939		Inosine-uridine preferring nucleoside hydrolase (EC 3.2.2.1)	GV05
GV06|SEQ01000	clust_0507	VBIGarVag244004_1000	Gardnerella vaginalis 1400E	ADER01000023	PATRIC	CDS	85490813	33017	33955	-	939		Inosine-uridine preferring nucleoside hydrolase (EC 3.2.2.1)	GV06
GV07|SEQ00423	clust_0507	VBIGarVag249177_0423	Gardnerella vaginalis 1500E	ADES01000007	PATRIC	CDS	85492470	57059	57997	-	939		Inosine-uridine preferring nucleoside hydrolase (EC 3.2.2.1)	GV07
GV08|SEQ00830	clust_0507	VBIGarVag251521_0830	Gardnerella vaginalis 284V	ADEL01000009	PATRIC	CDS	85476089	192473	193411	+	939		Inosine-uridine preferring nucleoside hydrolase (EC 3.2.2.1)	GV08
GV09|SEQ00276	clust_0507	VBIGarVag169280_0276	Gardnerella vaginalis 315-A	AFDI01000005	PATRIC	CDS	55259718	101438	102376	+	939	rihA	Inosine-uridine preferring nucleoside hydrolase (EC 3.2.2.1)	GV09
GV10|SEQ00297	clust_0507	VBIGarVag136958_0297	Gardnerella vaginalis 409-05	NC_013721	PATRIC	CDS	32146626	347749	348687	+	939		Inosine-uridine preferring nucleoside hydrolase (EC 3.2.2.1)	GV10
GV11|SEQ00997	clust_0507	VBIGarVag171052_0997	Gardnerella vaginalis 41V	AEJE01000057	PATRIC	CDS	52550375	13274	14212	+	939		Inosine-uridine preferring nucleoside hydrolase (EC 3.2.2.1)	GV11
GV12|SEQ00841	clust_0507	VBIGarVag144721_0841	Gardnerella vaginalis 5-1	NZ_ADAN01000005	PATRIC	CDS	37854397	384728	385666	+	939		Inosine-uridine preferring nucleoside hydrolase (EC 3.2.2.1)	GV12
GV13|SEQ00478	clust_0507	VBIGarVag244533_0478	Gardnerella vaginalis 55152	ADEQ01000006	PATRIC	CDS	85486919	70239	71177	+	939		Inosine-uridine preferring nucleoside hydrolase (EC 3.2.2.1)	GV13
GV14|SEQ00759	clust_0507	VBIGarVag244375_0759	Gardnerella vaginalis 6119V5	ADEW01000007	PATRIC	CDS	85503406	123669	124607	+	939		Inosine-uridine preferring nucleoside hydrolase (EC 3.2.2.1)	GV14
GV15|SEQ00372	clust_0507	VBIGarVag249709_0372	Gardnerella vaginalis 6420B	ADEP01000005	PATRIC	CDS	85484263	102385	103323	-	939		Inosine-uridine preferring nucleoside hydrolase (EC 3.2.2.1)	GV15
GV16|SEQ00481	clust_0507	VBIGarVag246379_0481	Gardnerella vaginalis 75712	ADEM01000003	PATRIC	CDS	85478106	521701	522639	-	939		Inosine-uridine preferring nucleoside hydrolase (EC 3.2.2.1)	GV16
GV17|SEQ00294	clust_0507	VBIGarVag146634_0294	Gardnerella vaginalis AMD	NZ_ADAM01000002	PATRIC	CDS	37850605	274710	275648	-	939		Inosine-uridine preferring nucleoside hydrolase (EC 3.2.2.1)	GV17
