cds_id	ortho_id	locus_tag	genome_name	accession	annotation	feature_type	na_feature_id	start_max	end_min	strand	na_length	gene	product	id_short
GV01|SEQ00466	clust_0941	VBIGarVag247323_0466	Gardnerella vaginalis 00703Bmash	ADET01000005	PATRIC	CDS	85495075	205861	206871	-	1011		Alcohol dehydrogenase (EC 1.1.1.1)	GV01
GV02|SEQ00900	clust_0941	VBIGarVag242669_0900	Gardnerella vaginalis 00703C2mash	ADEU01000016	PATRIC	CDS	85498645	134444	135454	+	1011		Alcohol dehydrogenase (EC 1.1.1.1)	GV02
GV04|SEQ00990	clust_0941	VBIGarVag246433_0990	Gardnerella vaginalis 0288E	ADEN01000007	PATRIC	CDS	85481890	364637	365647	-	1011		Alcohol dehydrogenase (EC 1.1.1.1)	GV04
GV06|SEQ01259	clust_0941	VBIGarVag244004_1259	Gardnerella vaginalis 1400E	ADER01000028	PATRIC	CDS	85491347	120071	121081	+	1011		Alcohol dehydrogenase (EC 1.1.1.1)	GV06
GV08|SEQ00008	clust_0941	VBIGarVag251521_0008	Gardnerella vaginalis 284V	ADEL01000001	PATRIC	CDS	85474379	10826	11836	-	1011		Alcohol dehydrogenase (EC 1.1.1.1)	GV08
GV09|SEQ00847	clust_0941	VBIGarVag169280_0847	Gardnerella vaginalis 315-A	AFDI01000008	PATRIC	CDS	55260899	234625	235635	-	1011	adhP	Alcohol dehydrogenase (EC 1.1.1.1)	GV09
GV11|SEQ00171	clust_0941	VBIGarVag171052_0171	Gardnerella vaginalis 41V	AEJE01000008	PATRIC	CDS	52548616	14427	15437	-	1011		Alcohol dehydrogenase (EC 1.1.1.1)	GV11
GV13|SEQ00273	clust_0941	VBIGarVag244533_0273	Gardnerella vaginalis 55152	ADEQ01000003	PATRIC	CDS	85486492	87290	88300	+	1011		Alcohol dehydrogenase (EC 1.1.1.1)	GV13
GV16|SEQ00782	clust_0941	VBIGarVag246379_0782	Gardnerella vaginalis 75712	ADEM01000003	PATRIC	CDS	85478723	880294	881304	-	1011		Alcohol dehydrogenase (EC 1.1.1.1)	GV16
GV18|SEQ01099	clust_0941	VBIGarVag4823_1099	Gardnerella vaginalis ATCC 14018 = JCM 11026	NZ_ADNB01000141	PATRIC	CDS	42071025	26616	27626	-	1011		Alcohol dehydrogenase (EC 1.1.1.1)	GV18
GV19|SEQ00829	clust_0941	VBIGarVag39333_0830	Gardnerella vaginalis ATCC 14019	NC_014644	PATRIC	CDS	42628559	1029176	1030186	+	1011	adhP	Alcohol dehydrogenase (EC 1.1.1.1)	GV19
GV20|SEQ00719	clust_0941	VBIGarVag188338_0719	Gardnerella vaginalis HMP9231	CP002725	PATRIC	CDS	54190265	871157	872167	-	1011	adhP	Alcohol dehydrogenase (EC 1.1.1.1)	GV20
GV21|SEQ00198	clust_0941	VBIGarVag274454_0198	Gardnerella vaginalis JCP7275	ATJS01000008	PATRIC	CDS	183967041	61893	62903	+	1011		Alcohol dehydrogenase (EC 1.1.1.1)	GV21
GV22|SEQ00468	clust_0941	VBIGarVag276801_0469	Gardnerella vaginalis JCP7276	ATJR01000013	PATRIC	CDS	183970365	107410	108420	-	1011		Alcohol dehydrogenase (EC 1.1.1.1)	GV22
GV23|SEQ00666	clust_0941	VBIGarVag276017_0666	Gardnerella vaginalis JCP7659	ATJQ01000044	PATRIC	CDS	183973697	116847	117857	-	1011		Alcohol dehydrogenase (EC 1.1.1.1)	GV23
GV24|SEQ00394	clust_0941	VBIGarVag268944_0395	Gardnerella vaginalis JCP7672	ATJP01000020	PATRIC	CDS	183975914	61984	62994	+	1011		Alcohol dehydrogenase (EC 1.1.1.1)	GV24
GV25|SEQ01054	clust_0941	VBIGarVag270495_1054	Gardnerella vaginalis JCP7719	ATJO01000121	PATRIC	CDS	183980155	67510	68520	+	1011		Alcohol dehydrogenase (EC 1.1.1.1)	GV25
GV26|SEQ00552	clust_0941	VBIGarVag272749_0552	Gardnerella vaginalis JCP8017A	ATJN01000029	PATRIC	CDS	183981896	103793	104803	-	1011		Alcohol dehydrogenase (EC 1.1.1.1)	GV26
GV27|SEQ00386	clust_0941	VBIGarVag276930_0386	Gardnerella vaginalis JCP8017B	ATJM01000013	PATRIC	CDS	183984515	68763	69773	+	1011		Alcohol dehydrogenase (EC 1.1.1.1)	GV27
GV28|SEQ00776	clust_0941	VBIGarVag271349_0776	Gardnerella vaginalis JCP8066	ATJL01000065	PATRIC	CDS	183988309	64780	65790	+	1011		Alcohol dehydrogenase (EC 1.1.1.1)	GV28
GV29|SEQ00095	clust_0941	VBIGarVag265473_0095	Gardnerella vaginalis JCP8070	ATJK01000006	PATRIC	CDS	183989551	68059	69069	+	1011		Alcohol dehydrogenase (EC 1.1.1.1)	GV29
GV30|SEQ00070	clust_0941	VBIGarVag267667_0070	Gardnerella vaginalis JCP8108	ATJJ01000002	PATRIC	CDS	183992179	62051	63061	+	1011		Alcohol dehydrogenase (EC 1.1.1.1)	GV30
GV31|SEQ00268	clust_0941	VBIGarVag264983_0268	Gardnerella vaginalis JCP8151A	ATJI01000011	PATRIC	CDS	183995579	68737	69747	+	1011		Alcohol dehydrogenase (EC 1.1.1.1)	GV31
GV32|SEQ01097	clust_0941	VBIGarVag277040_1097	Gardnerella vaginalis JCP8151B	ATJH01000142	PATRIC	CDS	184000239	9827	10837	-	1011		Alcohol dehydrogenase (EC 1.1.1.1)	GV32
GV33|SEQ00856	clust_0941	VBIGarVag265557_0856	Gardnerella vaginalis JCP8481A	ATJG01000087	PATRIC	CDS	184002509	58893	59903	+	1011		Alcohol dehydrogenase (EC 1.1.1.1)	GV33
GV34|SEQ00128	clust_0941	VBIGarVag270440_0128	Gardnerella vaginalis JCP8481B	ATJF01000010	PATRIC	CDS	184003765	10026	11036	-	1011		Alcohol dehydrogenase (EC 1.1.1.1)	GV34
GV35|SEQ00053	clust_0941	VBIGarVag272169_0053	Gardnerella vaginalis JCP8522	ATJE01000003	PATRIC	CDS	184006381	53832	54842	-	1011		Alcohol dehydrogenase (EC 1.1.1.1)	GV35
