cds_id	ortho_id	locus_tag	genome_name	accession	annotation	feature_type	na_feature_id	start_max	end_min	strand	na_length	gene	product	id_short
GV01|SEQ00661	clust_0332	VBIGarVag247323_0661	Gardnerella vaginalis 00703Bmash	ADET01000006	PATRIC	CDS	85495475	82451	82924	+	474		FIG00818182: hypothetical protein	GV01
GV02|SEQ00146	clust_0332	VBIGarVag242669_0146	Gardnerella vaginalis 00703C2mash	ADEU01000003	PATRIC	CDS	85497054	117153	117680	+	528		FIG00818182: hypothetical protein	GV02
GV03|SEQ00138	clust_0332	VBIGarVag247424_0138	Gardnerella vaginalis 00703Dmash	ADEV01000004	PATRIC	CDS	85499652	71530	72063	-	534		FIG00818182: hypothetical protein	GV03
GV04|SEQ00255	clust_0332	VBIGarVag246433_0255	Gardnerella vaginalis 0288E	ADEN01000003	PATRIC	CDS	85480366	134940	135398	+	459		FIG00818182: hypothetical protein	GV04
GV05|SEQ00240	clust_0332	VBIGarVag174900_0240	Gardnerella vaginalis 101	AEJD01000005	PATRIC	CDS	52546198	71613	72146	-	534		FIG00818182: hypothetical protein	GV05
GV06|SEQ00121	clust_0332	VBIGarVag244004_0121	Gardnerella vaginalis 1400E	ADER01000003	PATRIC	CDS	85488953	25020	25478	-	459		FIG00818182: hypothetical protein	GV06
GV07|SEQ00109	clust_0332	VBIGarVag249177_0109	Gardnerella vaginalis 1500E	ADES01000001	PATRIC	CDS	85491799	122259	122792	+	534		FIG00818182: hypothetical protein	GV07
GV08|SEQ00986	clust_0332	VBIGarVag251521_0986	Gardnerella vaginalis 284V	ADEL01000011	PATRIC	CDS	85476415	75974	76432	-	459		FIG00818182: hypothetical protein	GV08
GV09|SEQ00115	clust_0332	VBIGarVag169280_0115	Gardnerella vaginalis 315-A	AFDI01000003	PATRIC	CDS	55259377	84253	84711	+	459		FIG00818182: hypothetical protein	GV09
GV10|SEQ00031	clust_0332	VBIGarVag136958_0031	Gardnerella vaginalis 409-05	NC_013721	PATRIC	CDS	32146072	41989	42342	-	354		FIG00818182: hypothetical protein	GV10
GV11|SEQ00480	clust_0332	VBIGarVag171052_0480	Gardnerella vaginalis 41V	AEJE01000029	PATRIC	CDS	52549283	76799	77257	-	459		FIG00818182: hypothetical protein	GV11
GV12|SEQ00562	clust_0332	VBIGarVag144721_0562	Gardnerella vaginalis 5-1	NZ_ADAN01000005	PATRIC	CDS	37853817	70408	70944	-	537		FIG00818182: hypothetical protein	GV12
GV13|SEQ00080	clust_0332	VBIGarVag244533_0080	Gardnerella vaginalis 55152	ADEQ01000002	PATRIC	CDS	85486096	79941	80399	-	459		FIG00818182: hypothetical protein	GV13
GV14|SEQ00618	clust_0332	VBIGarVag244375_0618	Gardnerella vaginalis 6119V5	ADEW01000005	PATRIC	CDS	85503100	128717	129250	+	534		FIG00818182: hypothetical protein	GV14
GV15|SEQ01057	clust_0332	VBIGarVag249709_1057	Gardnerella vaginalis 6420B	ADEP01000013	PATRIC	CDS	85485706	20557	21093	+	537		FIG00818182: hypothetical protein	GV15
GV16|SEQ00154	clust_0332	VBIGarVag246379_0154	Gardnerella vaginalis 75712	ADEM01000003	PATRIC	CDS	85477422	84538	84996	-	459		FIG00818182: hypothetical protein	GV16
GV17|SEQ00606	clust_0332	VBIGarVag146634_0606	Gardnerella vaginalis AMD	NZ_ADAM01000005	PATRIC	CDS	37851264	20670	21023	+	354		FIG00818182: hypothetical protein	GV17
GV18|SEQ00923	clust_0332	VBIGarVag4823_0923	Gardnerella vaginalis ATCC 14018 = JCM 11026	NZ_ADNB01000134	PATRIC	CDS	42070650	3409	3867	+	459		FIG00818182: hypothetical protein	GV18
GV19|SEQ00132	clust_0332	VBIGarVag39333_0132	Gardnerella vaginalis ATCC 14019	NC_014644	PATRIC	CDS	42627102	151699	152157	+	459		FIG00818182: hypothetical protein	GV19
GV20|SEQ00012	clust_0332	VBIGarVag188338_0012	Gardnerella vaginalis HMP9231	CP002725	PATRIC	CDS	54188794	12657	13115	+	459		FIG00818182: hypothetical protein	GV20
GV21|SEQ00220	clust_0332	VBIGarVag274454_0220	Gardnerella vaginalis JCP7275	ATJS01000010	PATRIC	CDS	183967087	16189	16713	-	525		FIG00818182: hypothetical protein	GV21
GV22|SEQ00165	clust_0332	VBIGarVag276801_0165	Gardnerella vaginalis JCP7276	ATJR01000002	PATRIC	CDS	183969720	30895	31353	+	459		FIG00818182: hypothetical protein	GV22
GV23|SEQ00078	clust_0332	VBIGarVag276017_0078	Gardnerella vaginalis JCP7659	ATJQ01000007	PATRIC	CDS	183972451	42979	43506	+	528		FIG00818182: hypothetical protein	GV23
GV24|SEQ00063	clust_0332	VBIGarVag268944_0064	Gardnerella vaginalis JCP7672	ATJP01000003	PATRIC	CDS	183975220	55679	56137	+	459		FIG00818182: hypothetical protein	GV24
GV25|SEQ00013	clust_0332	VBIGarVag270495_0013	Gardnerella vaginalis JCP7719	ATJO01000001	PATRIC	CDS	183977883	15307	15834	-	528		FIG00818182: hypothetical protein	GV25
GV26|SEQ00195	clust_0332	VBIGarVag272749_0195	Gardnerella vaginalis JCP8017A	ATJN01000009	PATRIC	CDS	183981142	15295	15768	-	474		FIG00818182: hypothetical protein	GV26
GV27|SEQ00286	clust_0332	VBIGarVag276930_0286	Gardnerella vaginalis JCP8017B	ATJM01000011	PATRIC	CDS	183984307	43611	44138	-	528		FIG00818182: hypothetical protein	GV27
GV28|SEQ00190	clust_0332	VBIGarVag271349_0190	Gardnerella vaginalis JCP8066	ATJL01000015	PATRIC	CDS	183987041	16568	17095	-	528		FIG00818182: hypothetical protein	GV28
GV29|SEQ00270	clust_0332	VBIGarVag265473_0270	Gardnerella vaginalis JCP8070	ATJK01000011	PATRIC	CDS	183989918	13280	13807	+	528		FIG00818182: hypothetical protein	GV29
GV30|SEQ00198	clust_0332	VBIGarVag267667_0198	Gardnerella vaginalis JCP8108	ATJJ01000005	PATRIC	CDS	183992446	28882	29340	+	459		FIG00818182: hypothetical protein	GV30
GV31|SEQ00395	clust_0332	VBIGarVag264983_0395	Gardnerella vaginalis JCP8151A	ATJI01000013	PATRIC	CDS	183995843	71856	72383	+	528		FIG00818182: hypothetical protein	GV31
GV32|SEQ00075	clust_0332	VBIGarVag277040_0075	Gardnerella vaginalis JCP8151B	ATJH01000004	PATRIC	CDS	183997982	57081	57608	+	528		FIG00818182: hypothetical protein	GV32
GV33|SEQ00104	clust_0332	VBIGarVag265557_0104	Gardnerella vaginalis JCP8481A	ATJG01000009	PATRIC	CDS	184000881	17649	18182	+	534		FIG00818182: hypothetical protein	GV33
GV34|SEQ01028	clust_0332	VBIGarVag270440_1028	Gardnerella vaginalis JCP8481B	ATJF01000116	PATRIC	CDS	184005738	43079	43612	+	534		FIG00818182: hypothetical protein	GV34
GV35|SEQ00280	clust_0332	VBIGarVag272169_0280	Gardnerella vaginalis JCP8522	ATJE01000008	PATRIC	CDS	184006852	47668	48195	+	528		FIG00818182: hypothetical protein	GV35
