cds_id	na_feature_id	locus_tag	seq_id	id_full	id_short	genome_name	accession	annotation	feature_type	gene	product	figfam_id	anno_type	ortho_id
GV01|SEQ00381	85494901	VBIGarVag247323_0381	SEQ00381	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000005	PATRIC	CDS	NA	Dipeptide transport system permease protein DppB (TC 3.A.1.5.2)	FIG01954097	figfam	clust_0226
GV02|SEQ00985	85498819	VBIGarVag242669_0985	SEQ00985	Gardnerella vaginalis 00703C2mash	GV02	Gardnerella vaginalis 00703C2mash	ADEU01000016	PATRIC	CDS	NA	Dipeptide transport system permease protein DppB (TC 3.A.1.5.2)	FIG01954097	figfam	clust_0226
GV03|SEQ01069	85501594	VBIGarVag247424_1069	SEQ01069	Gardnerella vaginalis 00703Dmash	GV03	Gardnerella vaginalis 00703Dmash	ADEV01000009	PATRIC	CDS	NA	Dipeptide transport system permease protein DppB (TC 3.A.1.5.2)	FIG01954097	figfam	clust_0226
GV04|SEQ00917	85481740	VBIGarVag246433_0917	SEQ00917	Gardnerella vaginalis 0288E	GV04	Gardnerella vaginalis 0288E	ADEN01000007	PATRIC	CDS	NA	Dipeptide transport system permease protein DppB (TC 3.A.1.5.2)	FIG01954097	figfam	clust_0226
GV05|SEQ01182	52548208	VBIGarVag174900_1182	SEQ01182	Gardnerella vaginalis 101	GV05	Gardnerella vaginalis 101	AEJD01000033	PATRIC	CDS	NA	Dipeptide transport system permease protein DppB (TC 3.A.1.5.2)	FIG01954097	figfam	clust_0226
GV06|SEQ01335	85491503	VBIGarVag244004_1335	SEQ01335	Gardnerella vaginalis 1400E	GV06	Gardnerella vaginalis 1400E	ADER01000028	PATRIC	CDS	NA	Dipeptide transport system permease protein DppB (TC 3.A.1.5.2)	FIG01954097	figfam	clust_0226
GV07|SEQ00183	85491961	VBIGarVag249177_0183	SEQ00183	Gardnerella vaginalis 1500E	GV07	Gardnerella vaginalis 1500E	ADES01000003	PATRIC	CDS	NA	Dipeptide transport system permease protein DppB (TC 3.A.1.5.2)	FIG01954097	figfam	clust_0226
GV08|SEQ00858	85476146	VBIGarVag251521_0858	SEQ00858	Gardnerella vaginalis 284V	GV08	Gardnerella vaginalis 284V	ADEL01000010	PATRIC	CDS	NA	Dipeptide transport system permease protein DppB (TC 3.A.1.5.2)	FIG01954097	figfam	clust_0226
GV09|SEQ00774	55260749	VBIGarVag169280_0774	SEQ00774	Gardnerella vaginalis 315-A	GV09	Gardnerella vaginalis 315-A	AFDI01000008	PATRIC	CDS	NA	Dipeptide transport system permease protein DppB (TC 3.A.1.5.2)	FIG01954097	figfam	clust_0226
GV10|SEQ00921	32147924	VBIGarVag136958_0921	SEQ00921	Gardnerella vaginalis 409-05	GV10	Gardnerella vaginalis 409-05	NC_013721	PATRIC	CDS	NA	Dipeptide transport system permease protein DppB (TC 3.A.1.5.2)	FIG01954097	figfam	clust_0226
GV11|SEQ00049	52548361	VBIGarVag171052_0049	SEQ00049	Gardnerella vaginalis 41V	GV11	Gardnerella vaginalis 41V	AEJE01000003	PATRIC	CDS	NA	Dipeptide transport system permease protein DppB (TC 3.A.1.5.2)	FIG01954097	figfam	clust_0226
GV12|SEQ00323	37853319	VBIGarVag144721_0323	SEQ00323	Gardnerella vaginalis 5-1	GV12	Gardnerella vaginalis 5-1	NZ_ADAN01000003	PATRIC	CDS	NA	Dipeptide transport system permease protein DppB (TC 3.A.1.5.2)	FIG01954097	figfam	clust_0226
GV13|SEQ00348	85486647	VBIGarVag244533_0348	SEQ00348	Gardnerella vaginalis 55152	GV13	Gardnerella vaginalis 55152	ADEQ01000003	PATRIC	CDS	NA	Dipeptide transport system permease protein DppB (TC 3.A.1.5.2)	FIG01954097	figfam	clust_0226
GV14|SEQ01165	85504251	VBIGarVag244375_1165	SEQ01165	Gardnerella vaginalis 6119V5	GV14	Gardnerella vaginalis 6119V5	ADEW01000011	PATRIC	CDS	NA	Dipeptide transport system permease protein DppB (TC 3.A.1.5.2)	FIG01954097	figfam	clust_0226
GV15|SEQ00901	85485378	VBIGarVag249709_0901	SEQ00901	Gardnerella vaginalis 6420B	GV15	Gardnerella vaginalis 6420B	ADEP01000010	PATRIC	CDS	NA	Dipeptide transport system permease protein DppB (TC 3.A.1.5.2)	FIG01954097	figfam	clust_0226
GV16|SEQ00710	85478575	VBIGarVag246379_0710	SEQ00710	Gardnerella vaginalis 75712	GV16	Gardnerella vaginalis 75712	ADEM01000003	PATRIC	CDS	NA	Dipeptide transport system permease protein DppB (TC 3.A.1.5.2)	FIG01954097	figfam	clust_0226
GV17|SEQ00555	37851150	VBIGarVag146634_0555	SEQ00555	Gardnerella vaginalis AMD	GV17	Gardnerella vaginalis AMD	NZ_ADAM01000003	PATRIC	CDS	NA	Dipeptide transport system permease protein DppB (TC 3.A.1.5.2)	FIG01954097	figfam	clust_0226
GV18|SEQ00557	42069868	VBIGarVag4823_0557	SEQ00557	Gardnerella vaginalis ATCC 14018 = JCM 11026	GV18	Gardnerella vaginalis ATCC 14018 = JCM 11026	NZ_ADNB01000109	PATRIC	CDS	NA	Dipeptide transport system permease protein DppB (TC 3.A.1.5.2)	FIG01954097	figfam	clust_0226
