cds_id	na_feature_id	locus_tag	seq_id	id_full	id_short	genome_name	accession	annotation	feature_type	gene	product	figfam_id	anno_type	ortho_id
GV01|SEQ00608	85495365	VBIGarVag247323_0608	SEQ00608	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000006	PATRIC	CDS	NA	FIG00672484: hypothetical protein	FIG00672483	figfam	clust_0404
GV02|SEQ00091	85496940	VBIGarVag242669_0091	SEQ00091	Gardnerella vaginalis 00703C2mash	GV02	Gardnerella vaginalis 00703C2mash	ADEU01000003	PATRIC	CDS	NA	FIG00672484: hypothetical protein	FIG00672483	figfam	clust_0404
GV03|SEQ00228	85499837	VBIGarVag247424_0228	SEQ00228	Gardnerella vaginalis 00703Dmash	GV03	Gardnerella vaginalis 00703Dmash	ADEV01000004	PATRIC	CDS	NA	FIG00672484: hypothetical protein	FIG00672483	figfam	clust_0404
GV04|SEQ00154	85480160	VBIGarVag246433_0154	SEQ00154	Gardnerella vaginalis 0288E	GV04	Gardnerella vaginalis 0288E	ADEN01000003	PATRIC	CDS	NA	FIG00672484: hypothetical protein	FIG00672483	figfam	clust_0404
GV05|SEQ00329	52546381	VBIGarVag174900_0329	SEQ00329	Gardnerella vaginalis 101	GV05	Gardnerella vaginalis 101	AEJD01000005	PATRIC	CDS	NA	FIG00672484: hypothetical protein	FIG00672483	figfam	clust_0404
GV06|SEQ00216	85489147	VBIGarVag244004_0216	SEQ00216	Gardnerella vaginalis 1400E	GV06	Gardnerella vaginalis 1400E	ADER01000003	PATRIC	CDS	NA	FIG00672484: hypothetical protein	FIG00672483	figfam	clust_0404
GV07|SEQ00018	85491613	VBIGarVag249177_0018	SEQ00018	Gardnerella vaginalis 1500E	GV07	Gardnerella vaginalis 1500E	ADES01000001	PATRIC	CDS	NA	FIG00672484: hypothetical protein	FIG00672483	figfam	clust_0404
GV08|SEQ01089	85476625	VBIGarVag251521_1089	SEQ01089	Gardnerella vaginalis 284V	GV08	Gardnerella vaginalis 284V	ADEL01000011	PATRIC	CDS	NA	FIG00672484: hypothetical protein	FIG00672483	figfam	clust_0404
GV09|SEQ00017	55259175	VBIGarVag169280_0017	SEQ00017	Gardnerella vaginalis 315-A	GV09	Gardnerella vaginalis 315-A	AFDI01000002	PATRIC	CDS	NA	FIG00672484: hypothetical protein	FIG00672483	figfam	clust_0404
GV10|SEQ00122	32146258	VBIGarVag136958_0122	SEQ00122	Gardnerella vaginalis 409-05	GV10	Gardnerella vaginalis 409-05	NC_013721	PATRIC	CDS	NA	FIG00672484: hypothetical protein	FIG00672483	figfam	clust_0404
GV11|SEQ00837	52550037	VBIGarVag171052_0837	SEQ00837	Gardnerella vaginalis 41V	GV11	Gardnerella vaginalis 41V	AEJE01000051	PATRIC	CDS	NA	FIG00672484: hypothetical protein	FIG00672483	figfam	clust_0404
