cds_id	na_feature_id	locus_tag	seq_id	id_full	id_short	genome_name	accession	annotation	feature_type	gene	product	figfam_id	anno_type	ortho_id
GV01|SEQ00494	85495133	VBIGarVag247323_0494	SEQ00494	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000005	PATRIC	CDS	NA	Uridylate kinase (EC 2.7.4.-)	FIG00001819	figfam	clust_0102
GV02|SEQ00877	85498596	VBIGarVag242669_0877	SEQ00877	Gardnerella vaginalis 00703C2mash	GV02	Gardnerella vaginalis 00703C2mash	ADEU01000016	PATRIC	CDS	NA	Uridylate kinase (EC 2.7.4.-)	FIG00001819	figfam	clust_0102
GV03|SEQ00883	85501209	VBIGarVag247424_0883	SEQ00883	Gardnerella vaginalis 00703Dmash	GV03	Gardnerella vaginalis 00703Dmash	ADEV01000009	PATRIC	CDS	NA	Uridylate kinase (EC 2.7.4.-)	FIG00001819	figfam	clust_0102
GV04|SEQ01020	85481952	VBIGarVag246433_1020	SEQ01020	Gardnerella vaginalis 0288E	GV04	Gardnerella vaginalis 0288E	ADEN01000007	PATRIC	CDS	NA	Uridylate kinase (EC 2.7.4.-)	FIG00001819	figfam	clust_0102
GV05|SEQ00928	52547634	VBIGarVag174900_0928	SEQ00928	Gardnerella vaginalis 101	GV05	Gardnerella vaginalis 101	AEJD01000006	PATRIC	CDS	NA	Uridylate kinase (EC 2.7.4.-)	FIG00001819	figfam	clust_0102
GV06|SEQ01229	85491285	VBIGarVag244004_1229	SEQ01229	Gardnerella vaginalis 1400E	GV06	Gardnerella vaginalis 1400E	ADER01000028	PATRIC	CDS	NA	Uridylate kinase (EC 2.7.4.-)	FIG00001819	figfam	clust_0102
GV07|SEQ00198	85491992	VBIGarVag249177_0198	SEQ00198	Gardnerella vaginalis 1500E	GV07	Gardnerella vaginalis 1500E	ADES01000004	PATRIC	CDS	NA	Uridylate kinase (EC 2.7.4.-)	FIG00001819	figfam	clust_0102
GV08|SEQ00038	85474441	VBIGarVag251521_0038	SEQ00038	Gardnerella vaginalis 284V	GV08	Gardnerella vaginalis 284V	ADEL01000001	PATRIC	CDS	NA	Uridylate kinase (EC 2.7.4.-)	FIG00001819	figfam	clust_0102
GV09|SEQ00877	55260961	VBIGarVag169280_0877	SEQ00877	Gardnerella vaginalis 315-A	GV09	Gardnerella vaginalis 315-A	AFDI01000008	PATRIC	CDS	NA	Uridylate kinase (EC 2.7.4.-)	FIG00001819	figfam	clust_0102
GV10|SEQ00704	32147478	VBIGarVag136958_0704	SEQ00704	Gardnerella vaginalis 409-05	GV10	Gardnerella vaginalis 409-05	NC_013721	PATRIC	CDS	NA	Uridylate kinase (EC 2.7.4.-)	FIG00001819	figfam	clust_0102
GV11|SEQ00804	52549966	VBIGarVag171052_0804	SEQ00804	Gardnerella vaginalis 41V	GV11	Gardnerella vaginalis 41V	AEJE01000050	PATRIC	CDS	NA	Uridylate kinase (EC 2.7.4.-)	FIG00001819	figfam	clust_0102
GV12|SEQ00142	37852945	VBIGarVag144721_0142	SEQ00142	Gardnerella vaginalis 5-1	GV12	Gardnerella vaginalis 5-1	NZ_ADAN01000003	PATRIC	CDS	NA	Uridylate kinase (EC 2.7.4.-)	FIG00001819	figfam	clust_0102
GV13|SEQ00243	85486430	VBIGarVag244533_0243	SEQ00243	Gardnerella vaginalis 55152	GV13	Gardnerella vaginalis 55152	ADEQ01000003	PATRIC	CDS	NA	Uridylate kinase (EC 2.7.4.-)	FIG00001819	figfam	clust_0102
GV14|SEQ00979	85503865	VBIGarVag244375_0979	SEQ00979	Gardnerella vaginalis 6119V5	GV14	Gardnerella vaginalis 6119V5	ADEW01000011	PATRIC	CDS	NA	Uridylate kinase (EC 2.7.4.-)	FIG00001819	figfam	clust_0102
GV15|SEQ00749	85485055	VBIGarVag249709_0749	SEQ00749	Gardnerella vaginalis 6420B	GV15	Gardnerella vaginalis 6420B	ADEP01000006	PATRIC	CDS	NA	Uridylate kinase (EC 2.7.4.-)	FIG00001819	figfam	clust_0102
