cds_id	na_feature_id	locus_tag	seq_id	id_full	id_short	genome_name	accession	annotation	feature_type	gene	product	figfam_id	anno_type	ortho_id
GV01|SEQ00992	85496169	VBIGarVag247323_0992	SEQ00992	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000012	PATRIC	CDS	NA	Protease II (EC 3.4.21.83)	FIG00614142	figfam	clust_0840
GV02|SEQ01078	85499016	VBIGarVag242669_1078	SEQ01078	Gardnerella vaginalis 00703C2mash	GV02	Gardnerella vaginalis 00703C2mash	ADEU01000021	PATRIC	CDS	NA	Protease II (EC 3.4.21.83)	FIG00614142	figfam	clust_0840
GV03|SEQ00476	85500359	VBIGarVag247424_0476	SEQ00476	Gardnerella vaginalis 00703Dmash	GV03	Gardnerella vaginalis 00703Dmash	ADEV01000007	PATRIC	CDS	NA	Protease II (EC 3.4.21.83)	FIG00614142	figfam	clust_0840
GV04|SEQ00551	85480994	VBIGarVag246433_0551	SEQ00551	Gardnerella vaginalis 0288E	GV04	Gardnerella vaginalis 0288E	ADEN01000005	PATRIC	CDS	NA	Protease II (EC 3.4.21.83)	FIG00614142	figfam	clust_0840
GV05|SEQ00502	52546748	VBIGarVag174900_0502	SEQ00502	Gardnerella vaginalis 101	GV05	Gardnerella vaginalis 101	AEJD01000006	PATRIC	CDS	NA	Protease II (EC 3.4.21.83)	FIG00614142	figfam	clust_0840
GV06|SEQ01098	85491022	VBIGarVag244004_1098	SEQ01098	Gardnerella vaginalis 1400E	GV06	Gardnerella vaginalis 1400E	ADER01000027	PATRIC	CDS	NA	Protease II (EC 3.4.21.83)	FIG00614142	figfam	clust_0840
GV07|SEQ00909	85493489	VBIGarVag249177_0909	SEQ00909	Gardnerella vaginalis 1500E	GV07	Gardnerella vaginalis 1500E	ADES01000014	PATRIC	CDS	NA	Protease II (EC 3.4.21.83)	FIG00614142	figfam	clust_0840
GV08|SEQ00244	85474873	VBIGarVag251521_0244	SEQ00244	Gardnerella vaginalis 284V	GV08	Gardnerella vaginalis 284V	ADEL01000003	PATRIC	CDS	NA	Protease II (EC 3.4.21.83)	FIG00614142	figfam	clust_0840
GV09|SEQ00568	55260325	VBIGarVag169280_0568	SEQ00568	Gardnerella vaginalis 315-A	GV09	Gardnerella vaginalis 315-A	AFDI01000006	PATRIC	CDS	NA	Protease II (EC 3.4.21.83)	FIG00614142	figfam	clust_0840
GV10|SEQ00281	32146594	VBIGarVag136958_0281	SEQ00281	Gardnerella vaginalis 409-05	GV10	Gardnerella vaginalis 409-05	NC_013721	PATRIC	CDS	NA	Protease II (EC 3.4.21.83)	FIG00614142	figfam	clust_0840
GV11|SEQ00693	52549734	VBIGarVag171052_0693	SEQ00693	Gardnerella vaginalis 41V	GV11	Gardnerella vaginalis 41V	AEJE01000043	PATRIC	CDS	NA	Protease II (EC 3.4.21.83)	FIG00614142	figfam	clust_0840
GV12|SEQ00823	37854361	VBIGarVag144721_0823	SEQ00823	Gardnerella vaginalis 5-1	GV12	Gardnerella vaginalis 5-1	NZ_ADAN01000005	PATRIC	CDS	NA	Protease II (EC 3.4.21.83)	FIG00614142	figfam	clust_0840
GV13|SEQ01276	85488605	VBIGarVag244533_1276	SEQ01276	Gardnerella vaginalis 55152	GV13	Gardnerella vaginalis 55152	ADEQ01000025	PATRIC	CDS	NA	Protease II (EC 3.4.21.83)	FIG00614142	figfam	clust_0840
GV14|SEQ00053	85501922	VBIGarVag244375_0053	SEQ00053	Gardnerella vaginalis 6119V5	GV14	Gardnerella vaginalis 6119V5	ADEW01000002	PATRIC	CDS	NA	Protease II (EC 3.4.21.83)	FIG00614142	figfam	clust_0840
GV15|SEQ00391	85484301	VBIGarVag249709_0391	SEQ00391	Gardnerella vaginalis 6420B	GV15	Gardnerella vaginalis 6420B	ADEP01000005	PATRIC	CDS	NA	Protease II (EC 3.4.21.83)	FIG00614142	figfam	clust_0840
GV16|SEQ01218	85479637	VBIGarVag246379_1218	SEQ01218	Gardnerella vaginalis 75712	GV16	Gardnerella vaginalis 75712	ADEM01000003	PATRIC	CDS	NA	Protease II (EC 3.4.21.83)	FIG00614142	figfam	clust_0840
GV17|SEQ00312	37850641	VBIGarVag146634_0312	SEQ00312	Gardnerella vaginalis AMD	GV17	Gardnerella vaginalis AMD	NZ_ADAM01000002	PATRIC	CDS	NA	Protease II (EC 3.4.21.83)	FIG00614142	figfam	clust_0840
GV18|SEQ01055	42070934	VBIGarVag4823_1055	SEQ01055	Gardnerella vaginalis ATCC 14018 = JCM 11026	GV18	Gardnerella vaginalis ATCC 14018 = JCM 11026	NZ_ADNB01000140	PATRIC	CDS	NA	Protease II (EC 3.4.21.83)	FIG00614142	figfam	clust_0840
GV19|SEQ00391	42627645	VBIGarVag39333_0392	SEQ00391	Gardnerella vaginalis ATCC 14019	GV19	Gardnerella vaginalis ATCC 14019	NC_014644	PATRIC	CDS	NA	Protease II (EC 3.4.21.83)	FIG00614142	figfam	clust_0840
GV20|SEQ01126	54191118	VBIGarVag188338_1126	SEQ01126	Gardnerella vaginalis HMP9231	GV20	Gardnerella vaginalis HMP9231	CP002725	PATRIC	CDS	NA	Protease II (EC 3.4.21.83)	FIG00614142	figfam	clust_0840
GV21|SEQ00410	183967485	VBIGarVag274454_0411	SEQ00410	Gardnerella vaginalis JCP7275	GV21	Gardnerella vaginalis JCP7275	ATJS01000020	PATRIC	CDS	NA	Protease II (EC 3.4.21.83)	FIG00614142	figfam	clust_0840
GV22|SEQ00986	183971483	VBIGarVag276801_0987	SEQ00986	Gardnerella vaginalis JCP7276	GV22	Gardnerella vaginalis JCP7276	ATJR01000070	PATRIC	CDS	NA	Protease II (EC 3.4.21.83)	FIG00614142	figfam	clust_0840
GV23|SEQ01116	183974720	VBIGarVag276017_1116	SEQ01116	Gardnerella vaginalis JCP7659	GV23	Gardnerella vaginalis JCP7659	ATJQ01000131	PATRIC	CDS	NA	Protease II (EC 3.4.21.83)	FIG00614142	figfam	clust_0840
GV24|SEQ00825	183976855	VBIGarVag268944_0826	SEQ00825	Gardnerella vaginalis JCP7672	GV24	Gardnerella vaginalis JCP7672	ATJP01000070	PATRIC	CDS	NA	Protease II (EC 3.4.21.83)	FIG00614142	figfam	clust_0840
GV25|SEQ00852	183979681	VBIGarVag270495_0852	SEQ00852	Gardnerella vaginalis JCP7719	GV25	Gardnerella vaginalis JCP7719	ATJO01000070	PATRIC	CDS	NA	Protease II (EC 3.4.21.83)	FIG00614142	figfam	clust_0840
GV26|SEQ00937	183982730	VBIGarVag272749_0937	SEQ00937	Gardnerella vaginalis JCP8017A	GV26	Gardnerella vaginalis JCP8017A	ATJN01000059	PATRIC	CDS	NA	Protease II (EC 3.4.21.83)	FIG00614142	figfam	clust_0840
GV27|SEQ01016	183985871	VBIGarVag276930_1016	SEQ01016	Gardnerella vaginalis JCP8017B	GV27	Gardnerella vaginalis JCP8017B	ATJM01000077	PATRIC	CDS	NA	Protease II (EC 3.4.21.83)	FIG00614142	figfam	clust_0840
GV28|SEQ00552	183987817	VBIGarVag271349_0552	SEQ00552	Gardnerella vaginalis JCP8066	GV28	Gardnerella vaginalis JCP8066	ATJL01000037	PATRIC	CDS	NA	Protease II (EC 3.4.21.83)	FIG00614142	figfam	clust_0840
GV29|SEQ00695	183990845	VBIGarVag265473_0695	SEQ00695	Gardnerella vaginalis JCP8070	GV29	Gardnerella vaginalis JCP8070	ATJK01000043	PATRIC	CDS	NA	Protease II (EC 3.4.21.83)	FIG00614142	figfam	clust_0840
GV30|SEQ00683	183993493	VBIGarVag267667_0684	SEQ00683	Gardnerella vaginalis JCP8108	GV30	Gardnerella vaginalis JCP8108	ATJJ01000041	PATRIC	CDS	NA	Protease II (EC 3.4.21.83)	FIG00614142	figfam	clust_0840
GV32|SEQ01155	184000369	VBIGarVag277040_1155	SEQ01155	Gardnerella vaginalis JCP8151B	GV32	Gardnerella vaginalis JCP8151B	ATJH01000152	PATRIC	CDS	NA	Protease II (EC 3.4.21.83)	FIG00614142	figfam	clust_0840
GV33|SEQ00486	184001708	VBIGarVag265557_0486	SEQ00486	Gardnerella vaginalis JCP8481A	GV33	Gardnerella vaginalis JCP8481A	ATJG01000045	PATRIC	CDS	NA	Protease II (EC 3.4.21.83)	FIG00614142	figfam	clust_0840
GV34|SEQ00633	184004871	VBIGarVag270440_0633	SEQ00633	Gardnerella vaginalis JCP8481B	GV34	Gardnerella vaginalis JCP8481B	ATJF01000063	PATRIC	CDS	NA	Protease II (EC 3.4.21.83)	FIG00614142	figfam	clust_0840
