cds_id	na_feature_id	locus_tag	seq_id	id_full	id_short	genome_name	accession	annotation	feature_type	gene	product	figfam_id	anno_type	ortho_id
GV01|SEQ00250	85494618	VBIGarVag247323_0250	SEQ00250	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000002	PATRIC	CDS	NA	Lon-like protease with PDZ domain	FIG00051666	figfam	clust_0579
GV02|SEQ00520	85497839	VBIGarVag242669_0520	SEQ00520	Gardnerella vaginalis 00703C2mash	GV02	Gardnerella vaginalis 00703C2mash	ADEU01000008	PATRIC	CDS	NA	Lon-like protease with PDZ domain	FIG00051666	figfam	clust_0579
GV03|SEQ00593	85500601	VBIGarVag247424_0593	SEQ00593	Gardnerella vaginalis 00703Dmash	GV03	Gardnerella vaginalis 00703Dmash	ADEV01000007	PATRIC	CDS	NA	Lon-like protease with PDZ domain	FIG00051666	figfam	clust_0579
GV04|SEQ00452	85480786	VBIGarVag246433_0452	SEQ00452	Gardnerella vaginalis 0288E	GV04	Gardnerella vaginalis 0288E	ADEN01000005	PATRIC	CDS	NA	Lon-like protease with PDZ domain	FIG00051666	figfam	clust_0579
GV05|SEQ00613	52546978	VBIGarVag174900_0613	SEQ00613	Gardnerella vaginalis 101	GV05	Gardnerella vaginalis 101	AEJD01000006	PATRIC	CDS	NA	Lon-like protease with PDZ domain	FIG00051666	figfam	clust_0579
GV06|SEQ00776	85490346	VBIGarVag244004_0776	SEQ00776	Gardnerella vaginalis 1400E	GV06	Gardnerella vaginalis 1400E	ADER01000020	PATRIC	CDS	NA	Lon-like protease with PDZ domain	FIG00051666	figfam	clust_0579
GV07|SEQ00789	85493241	VBIGarVag249177_0789	SEQ00789	Gardnerella vaginalis 1500E	GV07	Gardnerella vaginalis 1500E	ADES01000014	PATRIC	CDS	NA	Lon-like protease with PDZ domain	FIG00051666	figfam	clust_0579
GV08|SEQ00347	85475089	VBIGarVag251521_0347	SEQ00347	Gardnerella vaginalis 284V	GV08	Gardnerella vaginalis 284V	ADEL01000003	PATRIC	CDS	NA	Lon-like protease with PDZ domain	FIG00051666	figfam	clust_0579
GV09|SEQ00464	55260106	VBIGarVag169280_0464	SEQ00464	Gardnerella vaginalis 315-A	GV09	Gardnerella vaginalis 315-A	AFDI01000006	PATRIC	CDS	NA	Lon-like protease with PDZ domain	FIG00051666	figfam	clust_0579
GV10|SEQ00405	32146856	VBIGarVag136958_0405	SEQ00405	Gardnerella vaginalis 409-05	GV10	Gardnerella vaginalis 409-05	NC_013721	PATRIC	CDS	NA	Lon-like protease with PDZ domain	FIG00051666	figfam	clust_0579
GV11|SEQ00359	52549024	VBIGarVag171052_0359	SEQ00359	Gardnerella vaginalis 41V	GV11	Gardnerella vaginalis 41V	AEJE01000024	PATRIC	CDS	NA	Lon-like protease with PDZ domain	FIG00051666	figfam	clust_0579
GV12|SEQ00949	37854627	VBIGarVag144721_0949	SEQ00949	Gardnerella vaginalis 5-1	GV12	Gardnerella vaginalis 5-1	NZ_ADAN01000005	PATRIC	CDS	NA	Lon-like protease with PDZ domain	FIG00051666	figfam	clust_0579
GV13|SEQ00826	85487648	VBIGarVag244533_0826	SEQ00826	Gardnerella vaginalis 55152	GV13	Gardnerella vaginalis 55152	ADEQ01000010	PATRIC	CDS	NA	Lon-like protease with PDZ domain	FIG00051666	figfam	clust_0579
GV14|SEQ00407	85502664	VBIGarVag244375_0407	SEQ00407	Gardnerella vaginalis 6119V5	GV14	Gardnerella vaginalis 6119V5	ADEW01000004	PATRIC	CDS	NA	Lon-like protease with PDZ domain	FIG00051666	figfam	clust_0579
GV15|SEQ00209	85483918	VBIGarVag249709_0209	SEQ00209	Gardnerella vaginalis 6420B	GV15	Gardnerella vaginalis 6420B	ADEP01000004	PATRIC	CDS	NA	Lon-like protease with PDZ domain	FIG00051666	figfam	clust_0579
GV16|SEQ01116	85479422	VBIGarVag246379_1116	SEQ01116	Gardnerella vaginalis 75712	GV16	Gardnerella vaginalis 75712	ADEM01000003	PATRIC	CDS	NA	Lon-like protease with PDZ domain	FIG00051666	figfam	clust_0579
GV17|SEQ00184	37850371	VBIGarVag146634_0184	SEQ00184	Gardnerella vaginalis AMD	GV17	Gardnerella vaginalis AMD	NZ_ADAM01000002	PATRIC	CDS	NA	Lon-like protease with PDZ domain	FIG00051666	figfam	clust_0579
GV18|SEQ01012	42070836	VBIGarVag4823_1012	SEQ01012	Gardnerella vaginalis ATCC 14018 = JCM 11026	GV18	Gardnerella vaginalis ATCC 14018 = JCM 11026	NZ_ADNB01000138	PATRIC	CDS	NA	Lon-like protease with PDZ domain	FIG00051666	figfam	clust_0579
GV19|SEQ00494	42627861	VBIGarVag39333_0495	SEQ00494	Gardnerella vaginalis ATCC 14019	GV19	Gardnerella vaginalis ATCC 14019	NC_014644	PATRIC	CDS	NA	Lon-like protease with PDZ domain	FIG00051666	figfam	clust_0579
GV20|SEQ01025	54190906	VBIGarVag188338_1025	SEQ01025	Gardnerella vaginalis HMP9231	GV20	Gardnerella vaginalis HMP9231	CP002725	PATRIC	CDS	NA	Lon-like protease with PDZ domain	FIG00051666	figfam	clust_0579
GV21|SEQ00398	183967460	VBIGarVag274454_0399	SEQ00398	Gardnerella vaginalis JCP7275	GV21	Gardnerella vaginalis JCP7275	ATJS01000019	PATRIC	CDS	NA	Lon-like protease with PDZ domain	FIG00051666	figfam	clust_0579
GV22|SEQ00656	183970752	VBIGarVag276801_0657	SEQ00656	Gardnerella vaginalis JCP7276	GV22	Gardnerella vaginalis JCP7276	ATJR01000022	PATRIC	CDS	NA	Lon-like protease with PDZ domain	FIG00051666	figfam	clust_0579
