cds_id	na_feature_id	locus_tag	seq_id	id_full	id_short	genome_name	accession	annotation	feature_type	gene	product	figfam_id	anno_type	ortho_id
GV01|SEQ00325	85494783	VBIGarVag247323_0325	SEQ00325	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000005	PATRIC	CDS	NA	Predicted ATPase (AAA+ superfamily)	FIG00502854	figfam	clust_0933
GV01|SEQ00613	85495375	VBIGarVag247323_0613	SEQ00613	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000006	PATRIC	CDS	NA	hypothetical protein	FIG00638284	figfam	clust_0933
GV02|SEQ00741	85498310	VBIGarVag242669_0741	SEQ00741	Gardnerella vaginalis 00703C2mash	GV02	Gardnerella vaginalis 00703C2mash	ADEU01000014	PATRIC	CDS	NA	Predicted ATPase (AAA+ superfamily)	FIG00502854	figfam	clust_0933
GV04|SEQ00201	85480254	VBIGarVag246433_0201	SEQ00201	Gardnerella vaginalis 0288E	GV04	Gardnerella vaginalis 0288E	ADEN01000003	PATRIC	CDS	NA	hypothetical protein	FIG00638284	figfam	clust_0933
GV05|SEQ00280	52546283	VBIGarVag174900_0280	SEQ00280	Gardnerella vaginalis 101	GV05	Gardnerella vaginalis 101	AEJD01000005	PATRIC	CDS	NA	Predicted ATPase (AAA+ superfamily)	FIG00502854	figfam	clust_0933
GV08|SEQ01041	85476529	VBIGarVag251521_1041	SEQ01041	Gardnerella vaginalis 284V	GV08	Gardnerella vaginalis 284V	ADEL01000011	PATRIC	CDS	NA	hypothetical protein	FIG00638284	figfam	clust_0933
GV10|SEQ00654	32147368	VBIGarVag136958_0654	SEQ00654	Gardnerella vaginalis 409-05	GV10	Gardnerella vaginalis 409-05	NC_013721	PATRIC	CDS	NA	Predicted ATPase (AAA+ superfamily)	FIG00502854	figfam	clust_0933
GV12|SEQ00090	37852831	VBIGarVag144721_0090	SEQ00090	Gardnerella vaginalis 5-1	GV12	Gardnerella vaginalis 5-1	NZ_ADAN01000003	PATRIC	CDS	NA	Predicted ATPase (AAA+ superfamily)	FIG00502854	figfam	clust_0933
GV13|SEQ00370	85486692	VBIGarVag244533_0370	SEQ00370	Gardnerella vaginalis 55152	GV13	Gardnerella vaginalis 55152	ADEQ01000004	PATRIC	CDS	NA	Predicted ATPase (AAA+ superfamily)	FIG00502854	figfam	clust_0933
GV14|SEQ00578	85503016	VBIGarVag244375_0578	SEQ00578	Gardnerella vaginalis 6119V5	GV14	Gardnerella vaginalis 6119V5	ADEW01000005	PATRIC	CDS	NA	Predicted ATPase (AAA+ superfamily)	FIG00502854	figfam	clust_0933
GV16|SEQ00206	85477530	VBIGarVag246379_0206	SEQ00206	Gardnerella vaginalis 75712	GV16	Gardnerella vaginalis 75712	ADEM01000003	PATRIC	CDS	NA	hypothetical protein	FIG00638284	figfam	clust_0933
GV18|SEQ00629	42070023	VBIGarVag4823_0629	SEQ00629	Gardnerella vaginalis ATCC 14018 = JCM 11026	GV18	Gardnerella vaginalis ATCC 14018 = JCM 11026	NZ_ADNB01000116	PATRIC	CDS	NA	hypothetical protein	FIG00638284	figfam	clust_0933
GV19|SEQ00081	42626996	VBIGarVag39333_0081	SEQ00081	Gardnerella vaginalis ATCC 14019	GV19	Gardnerella vaginalis ATCC 14019	NC_014644	PATRIC	CDS	NA	hypothetical protein	FIG00638284	figfam	clust_0933
GV22|SEQ00527	183970487	VBIGarVag276801_0528	SEQ00527	Gardnerella vaginalis JCP7276	GV22	Gardnerella vaginalis JCP7276	ATJR01000015	PATRIC	CDS	NA	hypothetical protein	FIG00638284	figfam	clust_0933
GV23|SEQ00866	183974144	VBIGarVag276017_0866	SEQ00866	Gardnerella vaginalis JCP7659	GV23	Gardnerella vaginalis JCP7659	ATJQ01000069	PATRIC	CDS	NA	Predicted ATPase (AAA+ superfamily)	FIG00502854	figfam	clust_0933
GV24|SEQ00151	183975405	VBIGarVag268944_0152	SEQ00151	Gardnerella vaginalis JCP7672	GV24	Gardnerella vaginalis JCP7672	ATJP01000006	PATRIC	CDS	NA	hypothetical protein	FIG00638284	figfam	clust_0933
GV25|SEQ00612	183979175	VBIGarVag270495_0612	SEQ00612	Gardnerella vaginalis JCP7719	GV25	Gardnerella vaginalis JCP7719	ATJO01000056	PATRIC	CDS	NA	Predicted ATPase (AAA+ superfamily)	FIG00502854	figfam	clust_0933
GV25|SEQ00861	183979700	VBIGarVag270495_0861	SEQ00861	Gardnerella vaginalis JCP7719	GV25	Gardnerella vaginalis JCP7719	ATJO01000071	PATRIC	CDS	NA	hypothetical protein	FIG00638284	figfam	clust_0933
GV26|SEQ00851	183982546	VBIGarVag272749_0851	SEQ00851	Gardnerella vaginalis JCP8017A	GV26	Gardnerella vaginalis JCP8017A	ATJN01000049	PATRIC	CDS	NA	Predicted ATPase (AAA+ superfamily)	FIG00502854	figfam	clust_0933
GV27|SEQ00709	183985204	VBIGarVag276930_0709	SEQ00709	Gardnerella vaginalis JCP8017B	GV27	Gardnerella vaginalis JCP8017B	ATJM01000032	PATRIC	CDS	NA	Predicted ATPase (AAA+ superfamily)	FIG00502854	figfam	clust_0933
GV28|SEQ00508	183987720	VBIGarVag271349_0508	SEQ00508	Gardnerella vaginalis JCP8066	GV28	Gardnerella vaginalis JCP8066	ATJL01000032	PATRIC	CDS	NA	hypothetical protein	FIG00638284	figfam	clust_0933
GV30|SEQ00717	183993565	VBIGarVag267667_0719	SEQ00717	Gardnerella vaginalis JCP8108	GV30	Gardnerella vaginalis JCP8108	ATJJ01000043	PATRIC	CDS	NA	hypothetical protein	FIG00638284	figfam	clust_0933
GV30|SEQ00750	183993635	VBIGarVag267667_0752	SEQ00750	Gardnerella vaginalis JCP8108	GV30	Gardnerella vaginalis JCP8108	ATJJ01000047	PATRIC	CDS	NA	Predicted ATPase (AAA+ superfamily)	FIG00502854	figfam	clust_0933
GV31|SEQ00735	183996569	VBIGarVag264983_0735	SEQ00735	Gardnerella vaginalis JCP8151A	GV31	Gardnerella vaginalis JCP8151A	ATJI01000039	PATRIC	CDS	NA	Predicted ATPase (AAA+ superfamily)	FIG00502854	figfam	clust_0933
