cds_id	na_feature_id	locus_tag	seq_id	id_full	id_short	genome_name	accession	annotation	feature_type	gene	product	figfam_id	anno_type	ortho_id
GV01|SEQ01148	85496498	VBIGarVag247323_1148	SEQ01148	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000013	PATRIC	CDS	NA	Cadmium resistance protein	FIG00008221	figfam	clust_1004
GV06|SEQ00281	85489284	VBIGarVag244004_0281	SEQ00281	Gardnerella vaginalis 1400E	GV06	Gardnerella vaginalis 1400E	ADER01000004	PATRIC	CDS	NA	Cadmium resistance protein	FIG00008221	figfam	clust_1004
GV07|SEQ00713	85493078	VBIGarVag249177_0713	SEQ00713	Gardnerella vaginalis 1500E	GV07	Gardnerella vaginalis 1500E	ADES01000012	PATRIC	CDS	NA	Cadmium resistance protein	FIG00008221	figfam	clust_1004
GV08|SEQ00068	85474501	VBIGarVag251521_0068	SEQ00068	Gardnerella vaginalis 284V	GV08	Gardnerella vaginalis 284V	ADEL01000001	PATRIC	CDS	NA	Cadmium resistance protein	FIG00008221	figfam	clust_1004
GV11|SEQ00115	52548498	VBIGarVag171052_0115	SEQ00115	Gardnerella vaginalis 41V	GV11	Gardnerella vaginalis 41V	AEJE01000006	PATRIC	CDS	NA	Cadmium resistance protein	FIG00008221	figfam	clust_1004
GV13|SEQ00198	85486339	VBIGarVag244533_0198	SEQ00198	Gardnerella vaginalis 55152	GV13	Gardnerella vaginalis 55152	ADEQ01000003	PATRIC	CDS	NA	Cadmium resistance protein	FIG00008221	figfam	clust_1004
GV14|SEQ00462	85502781	VBIGarVag244375_0462	SEQ00462	Gardnerella vaginalis 6119V5	GV14	Gardnerella vaginalis 6119V5	ADEW01000004	PATRIC	CDS	NA	Cadmium resistance protein	FIG00008221	figfam	clust_1004
GV15|SEQ00253	85484014	VBIGarVag249709_0253	SEQ00253	Gardnerella vaginalis 6420B	GV15	Gardnerella vaginalis 6420B	ADEP01000004	PATRIC	CDS	NA	Cadmium resistance protein	FIG00008221	figfam	clust_1004
GV16|SEQ00843	85478847	VBIGarVag246379_0843	SEQ00843	Gardnerella vaginalis 75712	GV16	Gardnerella vaginalis 75712	ADEM01000003	PATRIC	CDS	NA	Cadmium resistance protein	FIG00008221	figfam	clust_1004
GV17|SEQ00092	37850181	VBIGarVag146634_0092	SEQ00092	Gardnerella vaginalis AMD	GV17	Gardnerella vaginalis AMD	NZ_ADAM01000002	PATRIC	CDS	NA	Cadmium resistance protein	FIG00008221	figfam	clust_1004
GV18|SEQ00468	42069672	VBIGarVag4823_0468	SEQ00468	Gardnerella vaginalis ATCC 14018 = JCM 11026	GV18	Gardnerella vaginalis ATCC 14018 = JCM 11026	NZ_ADNB01000101	PATRIC	CDS	NA	Cadmium resistance protein	FIG00008221	figfam	clust_1004
GV18|SEQ01135	42071100	VBIGarVag4823_1135	SEQ01135	Gardnerella vaginalis ATCC 14018 = JCM 11026	GV18	Gardnerella vaginalis ATCC 14018 = JCM 11026	NZ_ADNB01000142	PATRIC	CDS	NA	Cadmium resistance protein	FIG00008221	figfam	clust_1004
GV19|SEQ00775	42628448	VBIGarVag39333_0776	SEQ00775	Gardnerella vaginalis ATCC 14019	GV19	Gardnerella vaginalis ATCC 14019	NC_014644	PATRIC	CDS	NA	Cadmium resistance protein	FIG00008221	figfam	clust_1004
GV19|SEQ01051	42629013	VBIGarVag39333_1052	SEQ01051	Gardnerella vaginalis ATCC 14019	GV19	Gardnerella vaginalis ATCC 14019	NC_014644	PATRIC	CDS	NA	Cadmium resistance protein	FIG00008221	figfam	clust_1004
GV20|SEQ00772	54190373	VBIGarVag188338_0772	SEQ00772	Gardnerella vaginalis HMP9231	GV20	Gardnerella vaginalis HMP9231	CP002725	PATRIC	CDS	NA	Cadmium resistance protein	FIG00008221	figfam	clust_1004
GV22|SEQ01122	183971814	VBIGarVag276801_1123	SEQ01122	Gardnerella vaginalis JCP7276	GV22	Gardnerella vaginalis JCP7276	ATJR01000115	PATRIC	CDS	NA	Cadmium resistance protein	FIG00008221	figfam	clust_1004
GV24|SEQ00931	183977086	VBIGarVag268944_0932	SEQ00931	Gardnerella vaginalis JCP7672	GV24	Gardnerella vaginalis JCP7672	ATJP01000083	PATRIC	CDS	NA	Cadmium resistance protein	FIG00008221	figfam	clust_1004
GV25|SEQ00875	183979734	VBIGarVag270495_0875	SEQ00875	Gardnerella vaginalis JCP7719	GV25	Gardnerella vaginalis JCP7719	ATJO01000077	PATRIC	CDS	NA	Cadmium resistance protein	FIG00008221	figfam	clust_1004
GV28|SEQ00086	183986825	VBIGarVag271349_0086	SEQ00086	Gardnerella vaginalis JCP8066	GV28	Gardnerella vaginalis JCP8066	ATJL01000009	PATRIC	CDS	NA	Cadmium resistance protein	FIG00008221	figfam	clust_1004
GV29|SEQ01171	183991937	VBIGarVag265473_1171	SEQ01171	Gardnerella vaginalis JCP8070	GV29	Gardnerella vaginalis JCP8070	ATJK01000155	PATRIC	CDS	NA	Cadmium resistance protein	FIG00008221	figfam	clust_1004
GV30|SEQ00793	183993735	VBIGarVag267667_0795	SEQ00793	Gardnerella vaginalis JCP8108	GV30	Gardnerella vaginalis JCP8108	ATJJ01000057	PATRIC	CDS	NA	Cadmium resistance protein	FIG00008221	figfam	clust_1004
GV31|SEQ01034	183997238	VBIGarVag264983_1034	SEQ01034	Gardnerella vaginalis JCP8151A	GV31	Gardnerella vaginalis JCP8151A	ATJI01000090	PATRIC	CDS	NA	Cadmium resistance protein	FIG00008221	figfam	clust_1004
GV32|SEQ00481	183998842	VBIGarVag277040_0481	SEQ00481	Gardnerella vaginalis JCP8151B	GV32	Gardnerella vaginalis JCP8151B	ATJH01000026	PATRIC	CDS	NA	Cadmium resistance protein	FIG00008221	figfam	clust_1004
GV35|SEQ00390	184007087	VBIGarVag272169_0390	SEQ00390	Gardnerella vaginalis JCP8522	GV35	Gardnerella vaginalis JCP8522	ATJE01000019	PATRIC	CDS	NA	Cadmium resistance protein	FIG00008221	figfam	clust_1004
