cds_id	na_feature_id	locus_tag	seq_id	id_full	id_short	genome_name	accession	annotation	feature_type	gene	product	figfam_id	anno_type	ortho_id
GV01|SEQ00751	85495664	VBIGarVag247323_0751	SEQ00751	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000007	PATRIC	CDS	NA	Maltose/maltodextrin ABC transporter, permease protein MalF	FIG00019868	figfam	clust_0067
GV02|SEQ01029	85498913	VBIGarVag242669_1029	SEQ01029	Gardnerella vaginalis 00703C2mash	GV02	Gardnerella vaginalis 00703C2mash	ADEU01000020	PATRIC	CDS	NA	Maltose/maltodextrin ABC transporter, permease protein MalF	FIG00019868	figfam	clust_0067
GV03|SEQ00437	85500279	VBIGarVag247424_0437	SEQ00437	Gardnerella vaginalis 00703Dmash	GV03	Gardnerella vaginalis 00703Dmash	ADEV01000006	PATRIC	CDS	NA	Maltose/maltodextrin ABC transporter, permease protein MalF	FIG00019868	figfam	clust_0067
GV04|SEQ01203	85482335	VBIGarVag246433_1203	SEQ01203	Gardnerella vaginalis 0288E	GV04	Gardnerella vaginalis 0288E	ADEN01000011	PATRIC	CDS	NA	Maltose/maltodextrin ABC transporter, permease protein MalF	FIG00019868	figfam	clust_0067
GV05|SEQ00142	52545993	VBIGarVag174900_0142	SEQ00142	Gardnerella vaginalis 101	GV05	Gardnerella vaginalis 101	AEJD01000004	PATRIC	CDS	NA	Maltose/maltodextrin ABC transporter, permease protein MalF	FIG00019868	figfam	clust_0067
GV06|SEQ00497	85489753	VBIGarVag244004_0497	SEQ00497	Gardnerella vaginalis 1400E	GV06	Gardnerella vaginalis 1400E	ADER01000015	PATRIC	CDS	NA	Maltose/maltodextrin ABC transporter, permease protein MalF	FIG00019868	figfam	clust_0067
GV07|SEQ01057	85493800	VBIGarVag249177_1057	SEQ01057	Gardnerella vaginalis 1500E	GV07	Gardnerella vaginalis 1500E	ADES01000020	PATRIC	CDS	NA	Maltose/maltodextrin ABC transporter, permease protein MalF	FIG00019868	figfam	clust_0067
GV08|SEQ00585	85475585	VBIGarVag251521_0585	SEQ00585	Gardnerella vaginalis 284V	GV08	Gardnerella vaginalis 284V	ADEL01000006	PATRIC	CDS	NA	Maltose/maltodextrin ABC transporter, permease protein MalF	FIG00019868	figfam	clust_0067
GV09|SEQ01033	55261287	VBIGarVag169280_1033	SEQ01033	Gardnerella vaginalis 315-A	GV09	Gardnerella vaginalis 315-A	AFDI01000009	PATRIC	CDS	NA	Maltose/maltodextrin ABC transporter, permease protein MalF	FIG00019868	figfam	clust_0067
GV10|SEQ01143	32148384	VBIGarVag136958_1143	SEQ01143	Gardnerella vaginalis 409-05	GV10	Gardnerella vaginalis 409-05	NC_013721	PATRIC	CDS	NA	Maltose/maltodextrin ABC transporter, permease protein MalF	FIG00019868	figfam	clust_0067
GV11|SEQ00013	52548288	VBIGarVag171052_0013	SEQ00013	Gardnerella vaginalis 41V	GV11	Gardnerella vaginalis 41V	AEJE01000002	PATRIC	CDS	NA	Maltose/maltodextrin ABC transporter, permease protein MalF	FIG00019868	figfam	clust_0067
GV12|SEQ00046	37852742	VBIGarVag144721_0046	SEQ00046	Gardnerella vaginalis 5-1	GV12	Gardnerella vaginalis 5-1	NZ_ADAN01000002	PATRIC	CDS	NA	Maltose/maltodextrin ABC transporter, permease protein MalF	FIG00019868	figfam	clust_0067
GV13|SEQ01220	85488492	VBIGarVag244533_1220	SEQ01220	Gardnerella vaginalis 55152	GV13	Gardnerella vaginalis 55152	ADEQ01000024	PATRIC	CDS	NA	Maltose/maltodextrin ABC transporter, permease protein MalF	FIG00019868	figfam	clust_0067
GV14|SEQ00906	85503707	VBIGarVag244375_0906	SEQ00906	Gardnerella vaginalis 6119V5	GV14	Gardnerella vaginalis 6119V5	ADEW01000009	PATRIC	CDS	NA	Maltose/maltodextrin ABC transporter, permease protein MalF	FIG00019868	figfam	clust_0067
