cds_id	locus_tag	genome_name	accession	annotation	feature_type	na_feature_id	start_max	end_min	strand	na_length	gene	product	id_short	ortho_id
GV01|SEQ00010	VBIGarVag247323_0010	Gardnerella vaginalis 00703Bmash	ADET01000001	PATRIC	CDS	85494112	11030	11911	+	882		1-acyl-sn-glycerol-3-phosphate acyltransferase (EC 2.3.1.51)	GV01	clust_0723
GV01|SEQ00011	VBIGarVag247323_0011	Gardnerella vaginalis 00703Bmash	ADET01000001	PATRIC	CDS	85494114	12212	13207	+	996	gpsA	Glycerol-3-phosphate dehydrogenase [NAD(P)+] (EC 1.1.1.94)	GV01	clust_0689
GV01|SEQ00013	VBIGarVag247323_0013	Gardnerella vaginalis 00703Bmash	ADET01000001	PATRIC	CDS	85494118	14454	15464	+	1011		FIG00672090: hypothetical protein	GV01	clust_0610
GV01|SEQ00014	VBIGarVag247323_0014	Gardnerella vaginalis 00703Bmash	ADET01000001	PATRIC	CDS	85494120	15590	16972	+	1383		Homoserine dehydrogenase (EC 1.1.1.3)	GV01	clust_0609
GV01|SEQ00017	VBIGarVag247323_0017	Gardnerella vaginalis 00703Bmash	ADET01000001	PATRIC	CDS	85494126	18539	20038	+	1500		Septum formation protein Maf	GV01	clust_0799
GV01|SEQ00024	VBIGarVag247323_0024	Gardnerella vaginalis 00703Bmash	ADET01000001	PATRIC	CDS	85494140	28075	28383	+	309	rplU	LSU ribosomal protein L21p	GV01	clust_0608
GV01|SEQ00025	VBIGarVag247323_0025	Gardnerella vaginalis 00703Bmash	ADET01000001	PATRIC	CDS	85494142	28417	28668	+	252	rpmA	LSU ribosomal protein L27p	GV01	clust_0752
GV01|SEQ00026	VBIGarVag247323_0026	Gardnerella vaginalis 00703Bmash	ADET01000001	PATRIC	CDS	85494144	28763	30427	+	1665	obgE	COG0536: GTP-binding protein Obg	GV01	clust_0672
GV01|SEQ00027	VBIGarVag247323_0027	Gardnerella vaginalis 00703Bmash	ADET01000001	PATRIC	CDS	85494146	30428	31573	+	1146		Glutamate 5-kinase (EC 2.7.2.11)	GV01	clust_0688
GV01|SEQ00028	VBIGarVag247323_0028	Gardnerella vaginalis 00703Bmash	ADET01000001	PATRIC	CDS	85494148	31754	33037	+	1284		Aspartate aminotransferase (EC 2.6.1.1)	GV01	clust_0769
GV01|SEQ00029	VBIGarVag247323_0029	Gardnerella vaginalis 00703Bmash	ADET01000001	PATRIC	CDS	85494152	33335	33550	+	216	secE	Preprotein translocase subunit SecE (TC 3.A.5.1.1)	GV01	clust_0607
GV01|SEQ00030	VBIGarVag247323_0030	Gardnerella vaginalis 00703Bmash	ADET01000001	PATRIC	CDS	85494154	33579	34418	+	840		Transcription antitermination protein NusG	GV01	clust_0606
GV01|SEQ00031	VBIGarVag247323_0031	Gardnerella vaginalis 00703Bmash	ADET01000001	PATRIC	CDS	85494156	34501	35415	+	915		Biotin-protein ligase (EC 6.3.4.15) / Biotin operon repressor	GV01	clust_0605
GV01|SEQ00032	VBIGarVag247323_0032	Gardnerella vaginalis 00703Bmash	ADET01000001	PATRIC	CDS	85494158	36081	36734	-	654		Substrate-specific component BioY of biotin ECF transporter	GV01	clust_0604
GV01|SEQ00035	VBIGarVag247323_0035	Gardnerella vaginalis 00703Bmash	ADET01000001	PATRIC	CDS	85494164	40578	50198	+	9621		[Acyl-carrier-protein] acetyl transferase of FASI (EC 2.3.1.38) / Enoyl-[acyl-carrier-protein] reductase of FASI (EC 1.3.1.9) / 3-hydroxypalmitoyl-[acyl-carrier-protein] dehydratase of FASI (EC 4.2.1.61) / [Acyl-carrier-protein] malonyl transferase of FASI (EC 2.3.1.39) / [Acyl-carrier-protein] palmitoyl transferase of FASI (EC 2.3.1.-) / Acyl carrier protein of FASI / 3-oxoacyl-[acyl-carrier-protein] reductase of FASI (EC 1.1.1.100) / 3-oxoacyl-[acyl-carrier-protein] synthase of FASI (EC 2.3.1.41)	GV01	clust_0779
GV01|SEQ00036	VBIGarVag247323_0036	Gardnerella vaginalis 00703Bmash	ADET01000001	PATRIC	CDS	85494166	50542	51060	+	519		Holo-[acyl-carrier protein] synthase (EC 2.7.8.7)	GV01	clust_0603
GV01|SEQ00038	VBIGarVag247323_0038	Gardnerella vaginalis 00703Bmash	ADET01000001	PATRIC	CDS	85494172	53559	54458	-	900		Glucose-1-phosphate thymidylyltransferase (EC 2.7.7.24)	GV01	clust_0804
