cds_id	na_feature_id	locus_tag	seq_id	id_full	id_short	genome_name	accession	annotation	feature_type	gene	product	figfam_id	anno_type	ortho_id
LON4|SEQ00020	46888243	VBIBifLon48544_0020	SEQ00020	Bifidobacterium longum subsp. longum JCM 1217	LON4	Bifidobacterium longum subsp. longum JCM 1217	NC_015067	PATRIC	CDS		Mobile element protein	FIG01306568	figfam	NA
LON4|SEQ00039	46888281	VBIBifLon48544_0039	SEQ00039	Bifidobacterium longum subsp. longum JCM 1217	LON4	Bifidobacterium longum subsp. longum JCM 1217	NC_015067	PATRIC	CDS		FIG00426941: hypothetical protein	FIG01457968	figfam	NA
LON4|SEQ00051	46888305	VBIBifLon48544_0051	SEQ00051	Bifidobacterium longum subsp. longum JCM 1217	LON4	Bifidobacterium longum subsp. longum JCM 1217	NC_015067	PATRIC	CDS		hypothetical protein	FIG00638284	figfam	NA
LON4|SEQ00124	46888456	VBIBifLon48544_0124	SEQ00124	Bifidobacterium longum subsp. longum JCM 1217	LON4	Bifidobacterium longum subsp. longum JCM 1217	NC_015067	PATRIC	CDS		hypothetical protein	FIG00638284	figfam	NA
LON4|SEQ00178	46888570	VBIBifLon48544_0178	SEQ00178	Bifidobacterium longum subsp. longum JCM 1217	LON4	Bifidobacterium longum subsp. longum JCM 1217	NC_015067	PATRIC	CDS		Mobile element protein	FIG01306568	figfam	NA
LON4|SEQ00179	46888572	VBIBifLon48544_0179	SEQ00179	Bifidobacterium longum subsp. longum JCM 1217	LON4	Bifidobacterium longum subsp. longum JCM 1217	NC_015067	PATRIC	CDS		Mobile element protein	FIG01306568	figfam	NA
LON4|SEQ00359	46888956	VBIBifLon48544_0359	SEQ00359	Bifidobacterium longum subsp. longum JCM 1217	LON4	Bifidobacterium longum subsp. longum JCM 1217	NC_015067	PATRIC	CDS		fragment of arabinose permease	FIG01356109	figfam	NA
LON4|SEQ00378	46888994	VBIBifLon48544_0378	SEQ00378	Bifidobacterium longum subsp. longum JCM 1217	LON4	Bifidobacterium longum subsp. longum JCM 1217	NC_015067	PATRIC	CDS		Putative glycosyltransferase protein	FIG00062054	figfam	NA
LON4|SEQ00382	46889002	VBIBifLon48544_0382	SEQ00382	Bifidobacterium longum subsp. longum JCM 1217	LON4	Bifidobacterium longum subsp. longum JCM 1217	NC_015067	PATRIC	CDS		Oligosaccharide repeat unit polymerase Wzy	FIG00015833	figfam	NA
LON4|SEQ00384	46889006	VBIBifLon48544_0384	SEQ00384	Bifidobacterium longum subsp. longum JCM 1217	LON4	Bifidobacterium longum subsp. longum JCM 1217	NC_015067	PATRIC	CDS		O-antigen flippase Wzx	FIG00016555	figfam	NA
LON4|SEQ00386	46889010	VBIBifLon48544_0386	SEQ00386	Bifidobacterium longum subsp. longum JCM 1217	LON4	Bifidobacterium longum subsp. longum JCM 1217	NC_015067	PATRIC	CDS		Coenzyme F420-dependent oxidoreductase	FIG00015014	figfam	NA
LON4|SEQ00443	46889125	VBIBifLon48544_0443	SEQ00443	Bifidobacterium longum subsp. longum JCM 1217	LON4	Bifidobacterium longum subsp. longum JCM 1217	NC_015067	PATRIC	CDS		FIG00424334: hypothetical protein	FIG01332167	figfam	NA
LON4|SEQ00559	46889365	VBIBifLon48544_0559	SEQ00559	Bifidobacterium longum subsp. longum JCM 1217	LON4	Bifidobacterium longum subsp. longum JCM 1217	NC_015067	PATRIC	CDS		Mobile element protein	FIG01306568	figfam	NA
LON4|SEQ00638	46889526	VBIBifLon48544_0638	SEQ00638	Bifidobacterium longum subsp. longum JCM 1217	LON4	Bifidobacterium longum subsp. longum JCM 1217	NC_015067	PATRIC	CDS		FIG00424756: hypothetical protein	FIG01447581	figfam	NA
LON4|SEQ00814	46889901	VBIBifLon48544_0814	SEQ00814	Bifidobacterium longum subsp. longum JCM 1217	LON4	Bifidobacterium longum subsp. longum JCM 1217	NC_015067	PATRIC	CDS		FIG00426033: hypothetical protein	FIG01514693	figfam	NA
LON4|SEQ00838	46889949	VBIBifLon48544_0838	SEQ00838	Bifidobacterium longum subsp. longum JCM 1217	LON4	Bifidobacterium longum subsp. longum JCM 1217	NC_015067	PATRIC	CDS		FIG00711245: hypothetical protein	FIG00711243	figfam	NA
