cds_id	na_feature_id	locus_tag	seq_id	id_full	id_short	genome_name	accession	annotation	feature_type	gene	product	figfam_id	anno_type	ortho_id
BRE4|SEQ00311	268610681	VBIBifBre327712_0311	SEQ00311	Bifidobacterium breve JCM 7017	BRE4	Bifidobacterium breve JCM 7017	CP006712	PATRIC	CDS		Sucrose phosphorylase (EC 2.4.1.7)	FIG00138004	figfam	NA
BRE4|SEQ00387	268610841	VBIBifBre327712_0387	SEQ00387	Bifidobacterium breve JCM 7017	BRE4	Bifidobacterium breve JCM 7017	CP006712	PATRIC	CDS		hypothetical protein	FIG00638284	figfam	NA
BRE4|SEQ00407	268610881	VBIBifBre327712_0407	SEQ00407	Bifidobacterium breve JCM 7017	BRE4	Bifidobacterium breve JCM 7017	CP006712	PATRIC	CDS		hypothetical protein	FIG00638284	figfam	NA
BRE4|SEQ00412	268610891	VBIBifBre327712_0412	SEQ00412	Bifidobacterium breve JCM 7017	BRE4	Bifidobacterium breve JCM 7017	CP006712	PATRIC	CDS		Glucose-1-phosphate thymidylyltransferase (EC 2.7.7.24)	FIG00000187	figfam	NA
BRE4|SEQ00418	268610904	VBIBifBre327712_0418	SEQ00418	Bifidobacterium breve JCM 7017	BRE4	Bifidobacterium breve JCM 7017	CP006712	PATRIC	CDS		hypothetical protein	FIG00638284	figfam	NA
BRE4|SEQ00421	268610910	VBIBifBre327712_0421	SEQ00421	Bifidobacterium breve JCM 7017	BRE4	Bifidobacterium breve JCM 7017	CP006712	PATRIC	CDS		Mobile element protein	FIG01306568	figfam	NA
BRE4|SEQ00466	268611001	VBIBifBre327712_0466	SEQ00466	Bifidobacterium breve JCM 7017	BRE4	Bifidobacterium breve JCM 7017	CP006712	PATRIC	CDS		FIG00424334: hypothetical protein	FIG01332167	figfam	NA
BRE4|SEQ00750	268611586	VBIBifBre327712_0750	SEQ00750	Bifidobacterium breve JCM 7017	BRE4	Bifidobacterium breve JCM 7017	CP006712	PATRIC	CDS		hypothetical protein	FIG00638284	figfam	NA
BRE4|SEQ00752	268611590	VBIBifBre327712_0752	SEQ00752	Bifidobacterium breve JCM 7017	BRE4	Bifidobacterium breve JCM 7017	CP006712	PATRIC	CDS		type IIs restriction endonuclease	FIG01682075	figfam	NA
BRE4|SEQ00952	268612008	VBIBifBre327712_0952	SEQ00952	Bifidobacterium breve JCM 7017	BRE4	Bifidobacterium breve JCM 7017	CP006712	PATRIC	CDS		hypothetical protein	FIG00638284	figfam	NA
BRE4|SEQ01402	268612938	VBIBifBre327712_1402	SEQ01402	Bifidobacterium breve JCM 7017	BRE4	Bifidobacterium breve JCM 7017	CP006712	PATRIC	CDS		hypothetical protein	FIG00638284	figfam	NA
BRE4|SEQ01403	268612940	VBIBifBre327712_1403	SEQ01403	Bifidobacterium breve JCM 7017	BRE4	Bifidobacterium breve JCM 7017	CP006712	PATRIC	CDS		Mobile element protein	FIG01306568	figfam	NA
BRE4|SEQ01417	268612968	VBIBifBre327712_1417	SEQ01417	Bifidobacterium breve JCM 7017	BRE4	Bifidobacterium breve JCM 7017	CP006712	PATRIC	CDS		hypothetical protein	FIG00638284	figfam	NA
BRE4|SEQ01525	268613198	VBIBifBre327712_1525	SEQ01525	Bifidobacterium breve JCM 7017	BRE4	Bifidobacterium breve JCM 7017	CP006712	PATRIC	CDS		hypothetical protein	FIG00638284	figfam	NA
BRE4|SEQ01526	268613200	VBIBifBre327712_1526	SEQ01526	Bifidobacterium breve JCM 7017	BRE4	Bifidobacterium breve JCM 7017	CP006712	PATRIC	CDS		hypothetical protein	FIG00638284	figfam	NA
BRE4|SEQ01563	268613275	VBIBifBre327712_1563	SEQ01563	Bifidobacterium breve JCM 7017	BRE4	Bifidobacterium breve JCM 7017	CP006712	PATRIC	CDS		NLP/P60 family protein	FIG00012683	figfam	NA
BRE4|SEQ01593	268613340	VBIBifBre327712_1593	SEQ01593	Bifidobacterium breve JCM 7017	BRE4	Bifidobacterium breve JCM 7017	CP006712	PATRIC	CDS		Beta-glucoside bgl operon antiterminator, BglG family	FIG00001011	figfam	NA
