cds_id	na_feature_id	locus_tag	seq_id	id_full	id_short	genome_name	accession	annotation	feature_type	gene	product	go_id	go_term	anno_type	ortho_id
GV01|SEQ00001	85494094	VBIGarVag247323_0001	SEQ00001	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000001	PATRIC	CDS	NA	Nicotinamidase (EC 3.5.1.19)	GO:0008936	nicotinamidase activity	go	clust_0918
GV01|SEQ00005	85494102	VBIGarVag247323_0005	SEQ00005	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000001	PATRIC	CDS	NA	Zinc ABC transporter, periplasmic-binding protein ZnuA	GO:0005488	binding	go	clust_0915
GV01|SEQ00006	85494104	VBIGarVag247323_0006	SEQ00006	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000001	PATRIC	CDS	NA	Zinc ABC transporter, ATP-binding protein ZnuC	GO:0016887	ATPase activity	go	clust_0914
GV01|SEQ00006	85494104	VBIGarVag247323_0006	SEQ00006	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000001	PATRIC	CDS	NA	Zinc ABC transporter, ATP-binding protein ZnuC	GO:0005524	ATP binding	go	clust_0914
GV01|SEQ00152	85494411	VBIGarVag247323_0152	SEQ00152	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000002	PATRIC	CDS	NA	Uridine phosphorylase (EC 2.4.2.3)	GO:0004850	uridine phosphorylase activity	go	clust_0889
GV01|SEQ00508	85495161	VBIGarVag247323_0508	SEQ00508	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000005	PATRIC	CDS	NA	Alkyl hydroperoxide reductase protein F (EC 1.6.4.-)	GO:0006118	electron transport	go	clust_0919
GV01|SEQ00508	85495161	VBIGarVag247323_0508	SEQ00508	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000005	PATRIC	CDS	NA	Alkyl hydroperoxide reductase protein F (EC 1.6.4.-)	GO:0015036	disulfide oxidoreductase activity	go	clust_0919
GV01|SEQ00508	85495161	VBIGarVag247323_0508	SEQ00508	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000005	PATRIC	CDS	NA	Alkyl hydroperoxide reductase protein F (EC 1.6.4.-)	GO:0009055	electron carrier activity	go	clust_0919
GV01|SEQ00508	85495161	VBIGarVag247323_0508	SEQ00508	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000005	PATRIC	CDS	NA	Alkyl hydroperoxide reductase protein F (EC 1.6.4.-)	GO:0045454	cell redox homeostasis	go	clust_0919
GV01|SEQ00508	85495161	VBIGarVag247323_0508	SEQ00508	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000005	PATRIC	CDS	NA	Alkyl hydroperoxide reductase protein F (EC 1.6.4.-)	GO:0015035	protein disulfide oxidoreductase activity	go	clust_0919
GV02|SEQ00425	85497639	VBIGarVag242669_0425	SEQ00425	Gardnerella vaginalis 00703C2mash	GV02	Gardnerella vaginalis 00703C2mash	ADEU01000008	PATRIC	CDS	NA	Uridine phosphorylase (EC 2.4.2.3)	GO:0004850	uridine phosphorylase activity	go	clust_0889
GV02|SEQ00784	85498405	VBIGarVag242669_0784	SEQ00784	Gardnerella vaginalis 00703C2mash	GV02	Gardnerella vaginalis 00703C2mash	ADEU01000015	PATRIC	CDS	NA	Zinc ABC transporter, ATP-binding protein ZnuC	GO:0005524	ATP binding	go	clust_0914
GV02|SEQ00784	85498405	VBIGarVag242669_0784	SEQ00784	Gardnerella vaginalis 00703C2mash	GV02	Gardnerella vaginalis 00703C2mash	ADEU01000015	PATRIC	CDS	NA	Zinc ABC transporter, ATP-binding protein ZnuC	GO:0016887	ATPase activity	go	clust_0914
GV02|SEQ00785	85498407	VBIGarVag242669_0785	SEQ00785	Gardnerella vaginalis 00703C2mash	GV02	Gardnerella vaginalis 00703C2mash	ADEU01000015	PATRIC	CDS	NA	Zinc ABC transporter, periplasmic-binding protein ZnuA	GO:0005488	binding	go	clust_0915
GV02|SEQ00790	85498417	VBIGarVag242669_0790	SEQ00790	Gardnerella vaginalis 00703C2mash	GV02	Gardnerella vaginalis 00703C2mash	ADEU01000015	PATRIC	CDS	NA	Nicotinamidase (EC 3.5.1.19)	GO:0008936	nicotinamidase activity	go	clust_0918
GV02|SEQ00864	85498570	VBIGarVag242669_0864	SEQ00864	Gardnerella vaginalis 00703C2mash	GV02	Gardnerella vaginalis 00703C2mash	ADEU01000016	PATRIC	CDS	NA	Alkyl hydroperoxide reductase protein F (EC 1.6.4.-)	GO:0015036	disulfide oxidoreductase activity	go	clust_0919
GV02|SEQ00864	85498570	VBIGarVag242669_0864	SEQ00864	Gardnerella vaginalis 00703C2mash	GV02	Gardnerella vaginalis 00703C2mash	ADEU01000016	PATRIC	CDS	NA	Alkyl hydroperoxide reductase protein F (EC 1.6.4.-)	GO:0009055	electron carrier activity	go	clust_0919
GV02|SEQ00864	85498570	VBIGarVag242669_0864	SEQ00864	Gardnerella vaginalis 00703C2mash	GV02	Gardnerella vaginalis 00703C2mash	ADEU01000016	PATRIC	CDS	NA	Alkyl hydroperoxide reductase protein F (EC 1.6.4.-)	GO:0045454	cell redox homeostasis	go	clust_0919
GV02|SEQ00864	85498570	VBIGarVag242669_0864	SEQ00864	Gardnerella vaginalis 00703C2mash	GV02	Gardnerella vaginalis 00703C2mash	ADEU01000016	PATRIC	CDS	NA	Alkyl hydroperoxide reductase protein F (EC 1.6.4.-)	GO:0006118	electron transport	go	clust_0919
GV02|SEQ00864	85498570	VBIGarVag242669_0864	SEQ00864	Gardnerella vaginalis 00703C2mash	GV02	Gardnerella vaginalis 00703C2mash	ADEU01000016	PATRIC	CDS	NA	Alkyl hydroperoxide reductase protein F (EC 1.6.4.-)	GO:0015035	protein disulfide oxidoreductase activity	go	clust_0919
GV03|SEQ00081	85499529	VBIGarVag247424_0081	SEQ00081	Gardnerella vaginalis 00703Dmash	GV03	Gardnerella vaginalis 00703Dmash	ADEV01000003	PATRIC	CDS	NA	Zinc ABC transporter, ATP-binding protein ZnuC	GO:0005524	ATP binding	go	clust_0914
GV03|SEQ00081	85499529	VBIGarVag247424_0081	SEQ00081	Gardnerella vaginalis 00703Dmash	GV03	Gardnerella vaginalis 00703Dmash	ADEV01000003	PATRIC	CDS	NA	Zinc ABC transporter, ATP-binding protein ZnuC	GO:0016887	ATPase activity	go	clust_0914
GV03|SEQ00082	85499531	VBIGarVag247424_0082	SEQ00082	Gardnerella vaginalis 00703Dmash	GV03	Gardnerella vaginalis 00703Dmash	ADEV01000003	PATRIC	CDS	NA	Zinc ABC transporter, periplasmic-binding protein ZnuA	GO:0005488	binding	go	clust_0915
GV03|SEQ00086	85499539	VBIGarVag247424_0086	SEQ00086	Gardnerella vaginalis 00703Dmash	GV03	Gardnerella vaginalis 00703Dmash	ADEV01000003	PATRIC	CDS	NA	Nicotinamidase (EC 3.5.1.19)	GO:0008936	nicotinamidase activity	go	clust_0918
GV03|SEQ00110	85499590	VBIGarVag247424_0110	SEQ00110	Gardnerella vaginalis 00703Dmash	GV03	Gardnerella vaginalis 00703Dmash	ADEV01000004	PATRIC	CDS	NA	Alkyl hydroperoxide reductase protein F (EC 1.6.4.-)	GO:0015035	protein disulfide oxidoreductase activity	go	clust_0919
GV03|SEQ00110	85499590	VBIGarVag247424_0110	SEQ00110	Gardnerella vaginalis 00703Dmash	GV03	Gardnerella vaginalis 00703Dmash	ADEV01000004	PATRIC	CDS	NA	Alkyl hydroperoxide reductase protein F (EC 1.6.4.-)	GO:0015036	disulfide oxidoreductase activity	go	clust_0919
GV03|SEQ00110	85499590	VBIGarVag247424_0110	SEQ00110	Gardnerella vaginalis 00703Dmash	GV03	Gardnerella vaginalis 00703Dmash	ADEV01000004	PATRIC	CDS	NA	Alkyl hydroperoxide reductase protein F (EC 1.6.4.-)	GO:0045454	cell redox homeostasis	go	clust_0919
GV03|SEQ00110	85499590	VBIGarVag247424_0110	SEQ00110	Gardnerella vaginalis 00703Dmash	GV03	Gardnerella vaginalis 00703Dmash	ADEV01000004	PATRIC	CDS	NA	Alkyl hydroperoxide reductase protein F (EC 1.6.4.-)	GO:0009055	electron carrier activity	go	clust_0919
GV03|SEQ00110	85499590	VBIGarVag247424_0110	SEQ00110	Gardnerella vaginalis 00703Dmash	GV03	Gardnerella vaginalis 00703Dmash	ADEV01000004	PATRIC	CDS	NA	Alkyl hydroperoxide reductase protein F (EC 1.6.4.-)	GO:0006118	electron transport	go	clust_0919
GV03|SEQ00692	85500808	VBIGarVag247424_0692	SEQ00692	Gardnerella vaginalis 00703Dmash	GV03	Gardnerella vaginalis 00703Dmash	ADEV01000008	PATRIC	CDS	NA	Uridine phosphorylase (EC 2.4.2.3)	GO:0004850	uridine phosphorylase activity	go	clust_0889
GV04|SEQ00822	85481543	VBIGarVag246433_0822	SEQ00822	Gardnerella vaginalis 0288E	GV04	Gardnerella vaginalis 0288E	ADEN01000007	PATRIC	CDS	NA	Uridine phosphorylase (EC 2.4.2.3)	GO:0004850	uridine phosphorylase activity	go	clust_0889
GV04|SEQ00992	85481896	VBIGarVag246433_0992	SEQ00992	Gardnerella vaginalis 0288E	GV04	Gardnerella vaginalis 0288E	ADEN01000007	PATRIC	CDS	NA	Alkyl hydroperoxide reductase protein F (EC 1.6.4.-)	GO:0015035	protein disulfide oxidoreductase activity	go	clust_0919
GV04|SEQ00992	85481896	VBIGarVag246433_0992	SEQ00992	Gardnerella vaginalis 0288E	GV04	Gardnerella vaginalis 0288E	ADEN01000007	PATRIC	CDS	NA	Alkyl hydroperoxide reductase protein F (EC 1.6.4.-)	GO:0045454	cell redox homeostasis	go	clust_0919
GV04|SEQ00992	85481896	VBIGarVag246433_0992	SEQ00992	Gardnerella vaginalis 0288E	GV04	Gardnerella vaginalis 0288E	ADEN01000007	PATRIC	CDS	NA	Alkyl hydroperoxide reductase protein F (EC 1.6.4.-)	GO:0015036	disulfide oxidoreductase activity	go	clust_0919
