cds_id	na_feature_id	locus_tag	seq_id	id_full	id_short	genome_name	accession	annotation	feature_type	gene	product	go_id	go_term	anno_type	ortho_id
ANI1|SEQ00179	86845260	VBIBifAni240121_0179	SEQ00179	Bifidobacterium animalis subsp. lactis B420	ANI1	Bifidobacterium animalis subsp. lactis B420	CP003497	PATRIC	CDS	NA	Candidate zinc-binding lipoprotein ZinT	GO:0005488	binding	go	clust_3426
ANI1|SEQ00190	86845284	VBIBifAni240121_0190	SEQ00190	Bifidobacterium animalis subsp. lactis B420	ANI1	Bifidobacterium animalis subsp. lactis B420	CP003497	PATRIC	CDS	NA	Transcriptional regulator, ArsR family	GO:0005622	intracellular	go	clust_3431
ANI1|SEQ00190	86845284	VBIBifAni240121_0190	SEQ00190	Bifidobacterium animalis subsp. lactis B420	ANI1	Bifidobacterium animalis subsp. lactis B420	CP003497	PATRIC	CDS	NA	Transcriptional regulator, ArsR family	GO:0003700	transcription factor activity	go	clust_3431
ANI1|SEQ00244	86845396	VBIBifAni240121_0244	SEQ00244	Bifidobacterium animalis subsp. lactis B420	ANI1	Bifidobacterium animalis subsp. lactis B420	CP003497	PATRIC	CDS	NA	Transcriptional regulator, ArsR family	GO:0003700	transcription factor activity	go	clust_3438
ANI1|SEQ00244	86845396	VBIBifAni240121_0244	SEQ00244	Bifidobacterium animalis subsp. lactis B420	ANI1	Bifidobacterium animalis subsp. lactis B420	CP003497	PATRIC	CDS	NA	Transcriptional regulator, ArsR family	GO:0005622	intracellular	go	clust_3438
ANI1|SEQ00437	86845804	VBIBifAni240121_0437	SEQ00437	Bifidobacterium animalis subsp. lactis B420	ANI1	Bifidobacterium animalis subsp. lactis B420	CP003497	PATRIC	CDS	NA	O-acetylhomoserine sulfhydrylase (EC 2.5.1.49) / O-succinylhomoserine sulfhydrylase (EC 2.5.1.48)	GO:0003961	O-acetylhomoserine aminocarboxypropyltransferase activity	go	clust_3457
ANI1|SEQ00438	86845806	VBIBifAni240121_0438	SEQ00438	Bifidobacterium animalis subsp. lactis B420	ANI1	Bifidobacterium animalis subsp. lactis B420	CP003497	PATRIC	CDS	NA	O-acetylhomoserine sulfhydrylase (EC 2.5.1.49) / O-succinylhomoserine sulfhydrylase (EC 2.5.1.48)	GO:0003961	O-acetylhomoserine aminocarboxypropyltransferase activity	go	clust_3458
ANI1|SEQ00468	86845870	VBIBifAni240121_0468	SEQ00468	Bifidobacterium animalis subsp. lactis B420	ANI1	Bifidobacterium animalis subsp. lactis B420	CP003497	PATRIC	CDS	NA	5'-nucleotidase (EC 3.1.3.5)	GO:0008253	5'-nucleotidase activity	go	clust_3466
ANI1|SEQ00508	86845959	VBIBifAni240121_0508	SEQ00508	Bifidobacterium animalis subsp. lactis B420	ANI1	Bifidobacterium animalis subsp. lactis B420	CP003497	PATRIC	CDS	NA	LSU ribosomal protein L31p @ LSU ribosomal protein L31p, zinc-dependent	GO:0003735	structural constituent of ribosome	go	clust_3475
ANI1|SEQ00508	86845959	VBIBifAni240121_0508	SEQ00508	Bifidobacterium animalis subsp. lactis B420	ANI1	Bifidobacterium animalis subsp. lactis B420	CP003497	PATRIC	CDS	NA	LSU ribosomal protein L31p @ LSU ribosomal protein L31p, zinc-dependent	GO:0006412	translation	go	clust_3475
