cds_id	na_feature_id	locus_tag	seq_id	id_full	id_short	genome_name	accession	annotation	feature_type	gene	product	go_id	go_term	anno_type	ortho_id
ADO1|SEQ00012	27186216	VBIBifAdo136061_0012	SEQ00012	Bifidobacterium adolescentis L2-32	ADO1	Bifidobacterium adolescentis L2-32	NZ_DS264422	PATRIC	CDS	NA	Oligo-1,6-glucosidase (EC 3.2.1.10)	GO:0004574	oligo-1,6-glucosidase activity	go	clust_0011
ADO1|SEQ00052	27186296	VBIBifAdo136061_0052	SEQ00052	Bifidobacterium adolescentis L2-32	ADO1	Bifidobacterium adolescentis L2-32	NZ_DS264422	PATRIC	CDS	NA	Oligo-1,6-glucosidase (EC 3.2.1.10)	GO:0004574	oligo-1,6-glucosidase activity	go	clust_0011
ADO1|SEQ00055	27186302	VBIBifAdo136061_0055	SEQ00055	Bifidobacterium adolescentis L2-32	ADO1	Bifidobacterium adolescentis L2-32	NZ_DS264422	PATRIC	CDS	NA	Multiple sugar ABC transporter, membrane-spanning permease protein MsmF	GO:0005215	transporter activity	go	clust_0031
ADO1|SEQ00055	27186302	VBIBifAdo136061_0055	SEQ00055	Bifidobacterium adolescentis L2-32	ADO1	Bifidobacterium adolescentis L2-32	NZ_DS264422	PATRIC	CDS	NA	Multiple sugar ABC transporter, membrane-spanning permease protein MsmF	GO:0016020	membrane	go	clust_0031
ADO1|SEQ00055	27186302	VBIBifAdo136061_0055	SEQ00055	Bifidobacterium adolescentis L2-32	ADO1	Bifidobacterium adolescentis L2-32	NZ_DS264422	PATRIC	CDS	NA	Multiple sugar ABC transporter, membrane-spanning permease protein MsmF	GO:0006810	transport	go	clust_0031
ADO1|SEQ00265	27186772	VBIBifAdo136061_0265	SEQ00265	Bifidobacterium adolescentis L2-32	ADO1	Bifidobacterium adolescentis L2-32	NZ_DS264454	PATRIC	CDS	NA	ABC transporter membrane-spanning permease, Pep export, Vex3	GO:0016020	membrane	go	clust_0742
ADO1|SEQ00266	27186774	VBIBifAdo136061_0266	SEQ00266	Bifidobacterium adolescentis L2-32	ADO1	Bifidobacterium adolescentis L2-32	NZ_DS264454	PATRIC	CDS	NA	ABC transporter membrane-spanning permease, Pep export, Vex3	GO:0016020	membrane	go	clust_0741
ADO1|SEQ00267	27186776	VBIBifAdo136061_0267	SEQ00267	Bifidobacterium adolescentis L2-32	ADO1	Bifidobacterium adolescentis L2-32	NZ_DS264454	PATRIC	CDS	NA	ABC transporter, ATP-binding protein Vex2	GO:0005524	ATP binding	go	clust_0740
ADO1|SEQ00267	27186776	VBIBifAdo136061_0267	SEQ00267	Bifidobacterium adolescentis L2-32	ADO1	Bifidobacterium adolescentis L2-32	NZ_DS264454	PATRIC	CDS	NA	ABC transporter, ATP-binding protein Vex2	GO:0016887	ATPase activity	go	clust_0740
ADO1|SEQ00357	27186974	VBIBifAdo136061_0357	SEQ00357	Bifidobacterium adolescentis L2-32	ADO1	Bifidobacterium adolescentis L2-32	NZ_DS264454	PATRIC	CDS	NA	Chloride channel protein	GO:0006821	chloride transport	go	clust_0722
