cds_id	na_feature_id	locus_tag	seq_id	id_full	id_short	genome_name	accession	annotation	feature_type	gene	product	go_id	go_term	anno_type	ortho_id
ADO1|SEQ00072	27186336	VBIBifAdo136061_0072	SEQ00072	Bifidobacterium adolescentis L2-32	ADO1	Bifidobacterium adolescentis L2-32	NZ_DS264422	PATRIC	CDS	NA	N-Acetyl-D-glucosamine ABC transport system, permease protein 1	GO:0006810	transport	go	clust_1991
ADO1|SEQ00072	27186336	VBIBifAdo136061_0072	SEQ00072	Bifidobacterium adolescentis L2-32	ADO1	Bifidobacterium adolescentis L2-32	NZ_DS264422	PATRIC	CDS	NA	N-Acetyl-D-glucosamine ABC transport system, permease protein 1	GO:0005215	transporter activity	go	clust_1991
ADO1|SEQ00072	27186336	VBIBifAdo136061_0072	SEQ00072	Bifidobacterium adolescentis L2-32	ADO1	Bifidobacterium adolescentis L2-32	NZ_DS264422	PATRIC	CDS	NA	N-Acetyl-D-glucosamine ABC transport system, permease protein 1	GO:0016020	membrane	go	clust_1991
BRE1|SEQ01623	268605286	VBIBifBre340958_1624	SEQ01623	Bifidobacterium breve 12L	BRE1	Bifidobacterium breve 12L	CP006711	PATRIC	CDS	NA	N-Acetyl-D-glucosamine ABC transport system, permease protein 1	GO:0006810	transport	go	clust_1991
BRE1|SEQ01623	268605286	VBIBifBre340958_1624	SEQ01623	Bifidobacterium breve 12L	BRE1	Bifidobacterium breve 12L	CP006711	PATRIC	CDS	NA	N-Acetyl-D-glucosamine ABC transport system, permease protein 1	GO:0005215	transporter activity	go	clust_1991
BRE1|SEQ01623	268605286	VBIBifBre340958_1624	SEQ01623	Bifidobacterium breve 12L	BRE1	Bifidobacterium breve 12L	CP006711	PATRIC	CDS	NA	N-Acetyl-D-glucosamine ABC transport system, permease protein 1	GO:0016020	membrane	go	clust_1991
BRE2|SEQ01731	268609478	VBIBifBre337368_1731	SEQ01731	Bifidobacterium breve 689b	BRE2	Bifidobacterium breve 689b	CP006715	PATRIC	CDS	NA	N-Acetyl-D-glucosamine ABC transport system, permease protein 1	GO:0006810	transport	go	clust_1991
BRE2|SEQ01731	268609478	VBIBifBre337368_1731	SEQ01731	Bifidobacterium breve 689b	BRE2	Bifidobacterium breve 689b	CP006715	PATRIC	CDS	NA	N-Acetyl-D-glucosamine ABC transport system, permease protein 1	GO:0005215	transporter activity	go	clust_1991
BRE2|SEQ01731	268609478	VBIBifBre337368_1731	SEQ01731	Bifidobacterium breve 689b	BRE2	Bifidobacterium breve 689b	CP006715	PATRIC	CDS	NA	N-Acetyl-D-glucosamine ABC transport system, permease protein 1	GO:0016020	membrane	go	clust_1991
BRE3|SEQ01684	54195134	VBIBifBre167886_1684	SEQ01684	Bifidobacterium breve ACS-071-V-Sch8b	BRE3	Bifidobacterium breve ACS-071-V-Sch8b	CP002743	PATRIC	CDS	NA	N-Acetyl-D-glucosamine ABC transport system, permease protein 1	GO:0006810	transport	go	clust_1991
BRE3|SEQ01684	54195134	VBIBifBre167886_1684	SEQ01684	Bifidobacterium breve ACS-071-V-Sch8b	BRE3	Bifidobacterium breve ACS-071-V-Sch8b	CP002743	PATRIC	CDS	NA	N-Acetyl-D-glucosamine ABC transport system, permease protein 1	GO:0005215	transporter activity	go	clust_1991
BRE3|SEQ01684	54195134	VBIBifBre167886_1684	SEQ01684	Bifidobacterium breve ACS-071-V-Sch8b	BRE3	Bifidobacterium breve ACS-071-V-Sch8b	CP002743	PATRIC	CDS	NA	N-Acetyl-D-glucosamine ABC transport system, permease protein 1	GO:0016020	membrane	go	clust_1991
BRE4|SEQ01665	268613487	VBIBifBre327712_1665	SEQ01665	Bifidobacterium breve JCM 7017	BRE4	Bifidobacterium breve JCM 7017	CP006712	PATRIC	CDS	NA	N-Acetyl-D-glucosamine ABC transport system, permease protein 1	GO:0006810	transport	go	clust_1991
BRE4|SEQ01665	268613487	VBIBifBre327712_1665	SEQ01665	Bifidobacterium breve JCM 7017	BRE4	Bifidobacterium breve JCM 7017	CP006712	PATRIC	CDS	NA	N-Acetyl-D-glucosamine ABC transport system, permease protein 1	GO:0005215	transporter activity	go	clust_1991
BRE4|SEQ01665	268613487	VBIBifBre327712_1665	SEQ01665	Bifidobacterium breve JCM 7017	BRE4	Bifidobacterium breve JCM 7017	CP006712	PATRIC	CDS	NA	N-Acetyl-D-glucosamine ABC transport system, permease protein 1	GO:0016020	membrane	go	clust_1991
BRE5|SEQ01787	268617784	VBIBifBre336369_1788	SEQ01787	Bifidobacterium breve JCM 7019	BRE5	Bifidobacterium breve JCM 7019	CP006713	PATRIC	CDS	NA	N-Acetyl-D-glucosamine ABC transport system, permease protein 1	GO:0005215	transporter activity	go	clust_1991
