cds_id	na_feature_id	locus_tag	seq_id	id_full	id_short	genome_name	accession	annotation	feature_type	gene	product	go_id	go_term	anno_type	ortho_id
ADO1|SEQ00682	27187650	VBIBifAdo136061_0682	SEQ00682	Bifidobacterium adolescentis L2-32	ADO1	Bifidobacterium adolescentis L2-32	NZ_DS264454	PATRIC	CDS	NA	Beta-glucoside bgl operon antiterminator, BglG family	GO:0003723	RNA binding	go	clust_1586
BIF1|SEQ01474	86885550	VBIBifBif87902_1474	SEQ01474	Bifidobacterium bifidum BGN4	BIF1	Bifidobacterium bifidum BGN4	CP001361	PATRIC	CDS	NA	Beta-glucoside bgl operon antiterminator, BglG family	GO:0003723	RNA binding	go	clust_1586
BRE1|SEQ01552	268605141	VBIBifBre340958_1553	SEQ01552	Bifidobacterium breve 12L	BRE1	Bifidobacterium breve 12L	CP006711	PATRIC	CDS	NA	Beta-glucoside bgl operon antiterminator, BglG family	GO:0003723	RNA binding	go	clust_1586
BRE2|SEQ01660	268609333	VBIBifBre337368_1660	SEQ01660	Bifidobacterium breve 689b	BRE2	Bifidobacterium breve 689b	CP006715	PATRIC	CDS	NA	Beta-glucoside bgl operon antiterminator, BglG family	GO:0003723	RNA binding	go	clust_1586
BRE3|SEQ01614	54194991	VBIBifBre167886_1614	SEQ01614	Bifidobacterium breve ACS-071-V-Sch8b	BRE3	Bifidobacterium breve ACS-071-V-Sch8b	CP002743	PATRIC	CDS	NA	Beta-glucoside bgl operon antiterminator, BglG family	GO:0003723	RNA binding	go	clust_1586
BRE4|SEQ01592	268613338	VBIBifBre327712_1592	SEQ01592	Bifidobacterium breve JCM 7017	BRE4	Bifidobacterium breve JCM 7017	CP006712	PATRIC	CDS	NA	Beta-glucoside bgl operon antiterminator, BglG family	GO:0003723	RNA binding	go	clust_1586
BRE5|SEQ01715	268617637	VBIBifBre336369_1716	SEQ01715	Bifidobacterium breve JCM 7019	BRE5	Bifidobacterium breve JCM 7019	CP006713	PATRIC	CDS	NA	Beta-glucoside bgl operon antiterminator, BglG family	GO:0003723	RNA binding	go	clust_1586
BRE6|SEQ01483	177656221	VBIBifBre268992_1483	SEQ01483	Bifidobacterium breve JCP7499	BRE6	Bifidobacterium breve JCP7499	AWSX01000070	PATRIC	CDS	NA	Beta-glucoside bgl operon antiterminator, BglG family	GO:0003723	RNA binding	go	clust_1586
BRE7|SEQ01647	268621805	VBIBifBre340732_1647	SEQ01647	Bifidobacterium breve NCFB 2258	BRE7	Bifidobacterium breve NCFB 2258	CP006714	PATRIC	CDS	NA	Beta-glucoside bgl operon antiterminator, BglG family	GO:0003723	RNA binding	go	clust_1586
BRE8|SEQ01598	268625819	VBIBifBre176493_1598	SEQ01598	Bifidobacterium breve S27	BRE8	Bifidobacterium breve S27	CP006716	PATRIC	CDS	NA	Beta-glucoside bgl operon antiterminator, BglG family	GO:0003723	RNA binding	go	clust_1586
BRE9|SEQ01711	58447573	VBIBifBre30019_1711	SEQ01711	Bifidobacterium breve UCC2003	BRE9	Bifidobacterium breve UCC2003	CP000303	PATRIC	CDS	NA	Beta-glucoside bgl operon antiterminator, BglG family	GO:0003723	RNA binding	go	clust_1586
INF1|SEQ01739	46887511	VBIBifLon182273_1739	SEQ01739	Bifidobacterium longum subsp. infantis 157F	INF1	Bifidobacterium longum subsp. infantis 157F	NC_015052	PATRIC	CDS	NA	Beta-glucoside bgl operon antiterminator, BglG family	GO:0003723	RNA binding	go	clust_1586
LON1|SEQ01686	21120522	VBIBifLon107831_1687	SEQ01686	Bifidobacterium longum NCC2705	LON1	Bifidobacterium longum NCC2705	NC_004307	PATRIC	CDS	NA	Beta-glucoside bgl operon antiterminator, BglG family	GO:0003723	RNA binding	go	clust_1586
LON2|SEQ01721	42583057	VBIBifLon171405_1724	SEQ01721	Bifidobacterium longum subsp. longum BBMN68	LON2	Bifidobacterium longum subsp. longum BBMN68	NC_014656	PATRIC	CDS	NA	Beta-glucoside bgl operon antiterminator, BglG family	GO:0003723	RNA binding	go	clust_1586
LON3|SEQ01603	42766378	VBIBifLon156230_1606	SEQ01603	Bifidobacterium longum subsp. longum F8	LON3	Bifidobacterium longum subsp. longum F8	FP929034	PATRIC	CDS	NA	Beta-glucoside bgl operon antiterminator, BglG family	GO:0003723	RNA binding	go	clust_1586
LON4|SEQ01686	46891750	VBIBifLon48544_1686	SEQ01686	Bifidobacterium longum subsp. longum JCM 1217	LON4	Bifidobacterium longum subsp. longum JCM 1217	NC_015067	PATRIC	CDS	NA	Beta-glucoside bgl operon antiterminator, BglG family	GO:0003723	RNA binding	go	clust_1586
