cds_id	na_feature_id	locus_tag	seq_id	id_full	id_short	genome_name	accession	annotation	feature_type	gene	product	go_id	go_term	anno_type	ortho_id
ADO1|SEQ00344	27186946	VBIBifAdo136061_0344	SEQ00344	Bifidobacterium adolescentis L2-32	ADO1	Bifidobacterium adolescentis L2-32	NZ_DS264454	PATRIC	CDS	NA	tRNA-guanine transglycosylase (EC 2.4.2.29)	GO:0008479	queuine tRNA-ribosyltransferase activity	go	clust_0787
ANI1|SEQ00099	86845097	VBIBifAni240121_0099	SEQ00099	Bifidobacterium animalis subsp. lactis B420	ANI1	Bifidobacterium animalis subsp. lactis B420	CP003497	PATRIC	CDS	NA	tRNA-guanine transglycosylase (EC 2.4.2.29)	GO:0008479	queuine tRNA-ribosyltransferase activity	go	clust_0787
ANI2|SEQ00099	86848452	VBIBifAni235968_0099	SEQ00099	Bifidobacterium animalis subsp. lactis Bi-07	ANI2	Bifidobacterium animalis subsp. lactis Bi-07	CP003498	PATRIC	CDS	NA	tRNA-guanine transglycosylase (EC 2.4.2.29)	GO:0008479	queuine tRNA-ribosyltransferase activity	go	clust_0787
ANI3|SEQ00101	42762468	VBIBifAni108068_0101	SEQ00101	Bifidobacterium animalis subsp. lactis V9	ANI3	Bifidobacterium animalis subsp. lactis V9	CP001892	PATRIC	CDS	NA	tRNA-guanine transglycosylase (EC 2.4.2.29)	GO:0008479	queuine tRNA-ribosyltransferase activity	go	clust_0787
BIF1|SEQ00116	86882734	VBIBifBif87902_0116	SEQ00116	Bifidobacterium bifidum BGN4	BIF1	Bifidobacterium bifidum BGN4	CP001361	PATRIC	CDS	NA	tRNA-guanine transglycosylase (EC 2.4.2.29)	GO:0008479	queuine tRNA-ribosyltransferase activity	go	clust_0787
BRE1|SEQ00085	268602091	VBIBifBre340958_0085	SEQ00085	Bifidobacterium breve 12L	BRE1	Bifidobacterium breve 12L	CP006711	PATRIC	CDS	NA	tRNA-guanine transglycosylase (EC 2.4.2.29)	GO:0008479	queuine tRNA-ribosyltransferase activity	go	clust_0787
BRE2|SEQ00079	268606052	VBIBifBre337368_0079	SEQ00079	Bifidobacterium breve 689b	BRE2	Bifidobacterium breve 689b	CP006715	PATRIC	CDS	NA	tRNA-guanine transglycosylase (EC 2.4.2.29)	GO:0008479	queuine tRNA-ribosyltransferase activity	go	clust_0787
BRE3|SEQ00083	54191807	VBIBifBre167886_0083	SEQ00083	Bifidobacterium breve ACS-071-V-Sch8b	BRE3	Bifidobacterium breve ACS-071-V-Sch8b	CP002743	PATRIC	CDS	NA	tRNA-guanine transglycosylase (EC 2.4.2.29)	GO:0008479	queuine tRNA-ribosyltransferase activity	go	clust_0787
BRE4|SEQ00099	268610234	VBIBifBre327712_0099	SEQ00099	Bifidobacterium breve JCM 7017	BRE4	Bifidobacterium breve JCM 7017	CP006712	PATRIC	CDS	NA	tRNA-guanine transglycosylase (EC 2.4.2.29)	GO:0008479	queuine tRNA-ribosyltransferase activity	go	clust_0787
BRE5|SEQ00087	268614258	VBIBifBre336369_0087	SEQ00087	Bifidobacterium breve JCM 7019	BRE5	Bifidobacterium breve JCM 7019	CP006713	PATRIC	CDS	NA	tRNA-guanine transglycosylase (EC 2.4.2.29)	GO:0008479	queuine tRNA-ribosyltransferase activity	go	clust_0787
BRE6|SEQ01272	177655770	VBIBifBre268992_1272	SEQ01272	Bifidobacterium breve JCP7499	BRE6	Bifidobacterium breve JCP7499	AWSX01000062	PATRIC	CDS	NA	tRNA-guanine transglycosylase (EC 2.4.2.29)	GO:0008479	queuine tRNA-ribosyltransferase activity	go	clust_0787
BRE7|SEQ00078	268618551	VBIBifBre340732_0078	SEQ00078	Bifidobacterium breve NCFB 2258	BRE7	Bifidobacterium breve NCFB 2258	CP006714	PATRIC	CDS	NA	tRNA-guanine transglycosylase (EC 2.4.2.29)	GO:0008479	queuine tRNA-ribosyltransferase activity	go	clust_0787
BRE8|SEQ00100	268622708	VBIBifBre176493_0100	SEQ00100	Bifidobacterium breve S27	BRE8	Bifidobacterium breve S27	CP006716	PATRIC	CDS	NA	tRNA-guanine transglycosylase (EC 2.4.2.29)	GO:0008479	queuine tRNA-ribosyltransferase activity	go	clust_0787
BRE9|SEQ00099	58444225	VBIBifBre30019_0099	SEQ00099	Bifidobacterium breve UCC2003	BRE9	Bifidobacterium breve UCC2003	CP000303	PATRIC	CDS	NA	tRNA-guanine transglycosylase (EC 2.4.2.29)	GO:0008479	queuine tRNA-ribosyltransferase activity	go	clust_0787
GV01|SEQ00705	85495571	VBIGarVag247323_0705	SEQ00705	Gardnerella vaginalis 00703Bmash	GV01	Gardnerella vaginalis 00703Bmash	ADET01000006	PATRIC	CDS	NA	tRNA-guanine transglycosylase (EC 2.4.2.29)	GO:0008479	queuine tRNA-ribosyltransferase activity	go	clust_0787
GV02|SEQ00190	85497150	VBIGarVag242669_0190	SEQ00190	Gardnerella vaginalis 00703C2mash	GV02	Gardnerella vaginalis 00703C2mash	ADEU01000003	PATRIC	CDS	NA	tRNA-guanine transglycosylase (EC 2.4.2.29)	GO:0008479	queuine tRNA-ribosyltransferase activity	go	clust_0787
GV03|SEQ00104	85499578	VBIGarVag247424_0104	SEQ00104	Gardnerella vaginalis 00703Dmash	GV03	Gardnerella vaginalis 00703Dmash	ADEV01000004	PATRIC	CDS	NA	tRNA-guanine transglycosylase (EC 2.4.2.29)	GO:0008479	queuine tRNA-ribosyltransferase activity	go	clust_0787
GV04|SEQ00301	85480466	VBIGarVag246433_0301	SEQ00301	Gardnerella vaginalis 0288E	GV04	Gardnerella vaginalis 0288E	ADEN01000003	PATRIC	CDS	NA	tRNA-guanine transglycosylase (EC 2.4.2.29)	GO:0008479	queuine tRNA-ribosyltransferase activity	go	clust_0787
