cds_id	na_feature_id	locus_tag	seq_id	id_full	id_short	genome_name	accession	annotation	feature_type	gene	product	go_id	go_term	anno_type	ortho_id
ADO1|SEQ00647	27187578	VBIBifAdo136061_0647	SEQ00647	Bifidobacterium adolescentis L2-32	ADO1	Bifidobacterium adolescentis L2-32	NZ_DS264454	PATRIC	CDS	NA	SSU ribosomal protein S8p (S15Ae)	GO:0005622	intracellular	go	clust_0389
ADO1|SEQ00647	27187578	VBIBifAdo136061_0647	SEQ00647	Bifidobacterium adolescentis L2-32	ADO1	Bifidobacterium adolescentis L2-32	NZ_DS264454	PATRIC	CDS	NA	SSU ribosomal protein S8p (S15Ae)	GO:0006412	translation	go	clust_0389
ADO1|SEQ00647	27187578	VBIBifAdo136061_0647	SEQ00647	Bifidobacterium adolescentis L2-32	ADO1	Bifidobacterium adolescentis L2-32	NZ_DS264454	PATRIC	CDS	NA	SSU ribosomal protein S8p (S15Ae)	GO:0003735	structural constituent of ribosome	go	clust_0389
ADO1|SEQ00647	27187578	VBIBifAdo136061_0647	SEQ00647	Bifidobacterium adolescentis L2-32	ADO1	Bifidobacterium adolescentis L2-32	NZ_DS264454	PATRIC	CDS	NA	SSU ribosomal protein S8p (S15Ae)	GO:0005840	ribosome	go	clust_0389
ANI1|SEQ00400	86845724	VBIBifAni240121_0400	SEQ00400	Bifidobacterium animalis subsp. lactis B420	ANI1	Bifidobacterium animalis subsp. lactis B420	CP003497	PATRIC	CDS	NA	SSU ribosomal protein S8p (S15Ae)	GO:0005840	ribosome	go	clust_0389
ANI1|SEQ00400	86845724	VBIBifAni240121_0400	SEQ00400	Bifidobacterium animalis subsp. lactis B420	ANI1	Bifidobacterium animalis subsp. lactis B420	CP003497	PATRIC	CDS	NA	SSU ribosomal protein S8p (S15Ae)	GO:0006412	translation	go	clust_0389
ANI1|SEQ00400	86845724	VBIBifAni240121_0400	SEQ00400	Bifidobacterium animalis subsp. lactis B420	ANI1	Bifidobacterium animalis subsp. lactis B420	CP003497	PATRIC	CDS	NA	SSU ribosomal protein S8p (S15Ae)	GO:0005622	intracellular	go	clust_0389
ANI1|SEQ00400	86845724	VBIBifAni240121_0400	SEQ00400	Bifidobacterium animalis subsp. lactis B420	ANI1	Bifidobacterium animalis subsp. lactis B420	CP003497	PATRIC	CDS	NA	SSU ribosomal protein S8p (S15Ae)	GO:0003735	structural constituent of ribosome	go	clust_0389
ANI2|SEQ00400	86849079	VBIBifAni235968_0400	SEQ00400	Bifidobacterium animalis subsp. lactis Bi-07	ANI2	Bifidobacterium animalis subsp. lactis Bi-07	CP003498	PATRIC	CDS	NA	SSU ribosomal protein S8p (S15Ae)	GO:0003735	structural constituent of ribosome	go	clust_0389
ANI2|SEQ00400	86849079	VBIBifAni235968_0400	SEQ00400	Bifidobacterium animalis subsp. lactis Bi-07	ANI2	Bifidobacterium animalis subsp. lactis Bi-07	CP003498	PATRIC	CDS	NA	SSU ribosomal protein S8p (S15Ae)	GO:0005622	intracellular	go	clust_0389
