cds_id	locus_tag	genome_name	accession	annotation	feature_type	na_feature_id	start_max	end_min	strand	na_length	gene	product	id_short	ortho_id
GV10|SEQ00052	VBIGarVag136958_0052	Gardnerella vaginalis 409-05	NC_013721	PATRIC	CDS	32146114	67943	68476	-	534		FIG00672429: hypothetical protein	GV10	NA
GV10|SEQ00159	VBIGarVag136958_0159	Gardnerella vaginalis 409-05	NC_013721	PATRIC	CDS	32146334	193519	193647	+	129		hypothetical protein	GV10	NA
GV10|SEQ00273	VBIGarVag136958_0273	Gardnerella vaginalis 409-05	NC_013721	PATRIC	CDS	32146578	317032	317121	+	90		hypothetical protein	GV10	NA
GV10|SEQ00288	VBIGarVag136958_0288	Gardnerella vaginalis 409-05	NC_013721	PATRIC	CDS	32146608	336831	337226	+	396		Single-stranded DNA-binding protein	GV10	NA
GV10|SEQ00300	VBIGarVag136958_0300	Gardnerella vaginalis 409-05	NC_013721	PATRIC	CDS	32146632	351149	351367	-	219		hypothetical protein	GV10	NA
GV10|SEQ00304	VBIGarVag136958_0304	Gardnerella vaginalis 409-05	NC_013721	PATRIC	CDS	32146640	353530	354000	-	471	rpsP	SSU ribosomal protein S16p	GV10	NA
GV10|SEQ00336	VBIGarVag136958_0336	Gardnerella vaginalis 409-05	NC_013721	PATRIC	CDS	32146710	393404	393589	-	186		hypothetical protein	GV10	NA
GV10|SEQ00337	VBIGarVag136958_0337	Gardnerella vaginalis 409-05	NC_013721	PATRIC	CDS	32146712	393648	393782	-	135		hypothetical protein	GV10	NA
GV10|SEQ00362	VBIGarVag136958_0362	Gardnerella vaginalis 409-05	NC_013721	PATRIC	CDS	32146762	421483	421794	+	312		hypothetical protein	GV10	NA
GV10|SEQ00448	VBIGarVag136958_0448	Gardnerella vaginalis 409-05	NC_013721	PATRIC	CDS	32146948	541658	542302	+	645		hypothetical protein	GV10	NA
GV10|SEQ00495	VBIGarVag136958_0495	Gardnerella vaginalis 409-05	NC_013721	PATRIC	CDS	32147042	611663	612529	+	867		hypothetical protein	GV10	NA
GV10|SEQ00554	VBIGarVag136958_0554	Gardnerella vaginalis 409-05	NC_013721	PATRIC	CDS	32147164	700583	702679	+	2097		Cu+ P-type ATPase	GV10	NA
GV10|SEQ00643	VBIGarVag136958_0643	Gardnerella vaginalis 409-05	NC_013721	PATRIC	CDS	32147346	825886	826047	+	162		hypothetical protein	GV10	NA
