cds_id	locus_tag	genome_name	accession	annotation	feature_type	na_feature_id	start_max	end_min	strand	na_length	gene	product	id_short	ortho_id
GV04|SEQ00041	VBIGarVag246433_0041	Gardnerella vaginalis 0288E	ADEN01000001	PATRIC	CDS	85479918	36684	36845	+	162		hypothetical protein	GV04	NA
GV04|SEQ00117	VBIGarVag246433_0117	Gardnerella vaginalis 0288E	ADEN01000001	PATRIC	CDS	85480082	125003	125125	+	123		hypothetical protein	GV04	NA
GV04|SEQ00130	VBIGarVag246433_0130	Gardnerella vaginalis 0288E	ADEN01000002	PATRIC	CDS	85480109	10322	10474	+	153		hypothetical protein	GV04	NA
GV04|SEQ00137	VBIGarVag246433_0137	Gardnerella vaginalis 0288E	ADEN01000003	PATRIC	CDS	85480124	832	957	-	126		hypothetical protein	GV04	NA
GV04|SEQ00299	VBIGarVag246433_0299	Gardnerella vaginalis 0288E	ADEN01000003	PATRIC	CDS	85480462	193487	193714	+	228		hypothetical protein	GV04	NA
GV04|SEQ00320	VBIGarVag246433_0320	Gardnerella vaginalis 0288E	ADEN01000004	PATRIC	CDS	85480505	10	225	+	216		Exonuclease SbcC	GV04	NA
GV04|SEQ00352	VBIGarVag246433_0352	Gardnerella vaginalis 0288E	ADEN01000004	PATRIC	CDS	85480577	62457	62573	-	117		hypothetical protein	GV04	NA
GV04|SEQ00369	VBIGarVag246433_0369	Gardnerella vaginalis 0288E	ADEN01000004	PATRIC	CDS	85480611	97915	98154	+	240		hypothetical protein	GV04	NA
GV04|SEQ00373	VBIGarVag246433_0373	Gardnerella vaginalis 0288E	ADEN01000004	PATRIC	CDS	85480619	111561	111704	+	144		hypothetical protein	GV04	NA
GV04|SEQ00392	VBIGarVag246433_0392	Gardnerella vaginalis 0288E	ADEN01000004	PATRIC	CDS	85480659	138018	138599	-	582		hypothetical protein	GV04	NA
GV04|SEQ00447	VBIGarVag246433_0447	Gardnerella vaginalis 0288E	ADEN01000005	PATRIC	CDS	85480776	66077	66196	-	120		hypothetical protein	GV04	NA
GV04|SEQ00448	VBIGarVag246433_0448	Gardnerella vaginalis 0288E	ADEN01000005	PATRIC	CDS	85480778	66278	66613	-	336		LPXTG-motif cell wall anchor domain protein	GV04	NA
GV04|SEQ00498	VBIGarVag246433_0498	Gardnerella vaginalis 0288E	ADEN01000005	PATRIC	CDS	85480882	138899	139030	-	132		hypothetical protein	GV04	NA
GV04|SEQ00578	VBIGarVag246433_0578	Gardnerella vaginalis 0288E	ADEN01000005	PATRIC	CDS	85481048	245274	245861	-	588		Exonuclease SbcC	GV04	NA
