cds_id	locus_tag	genome_name	accession	annotation	feature_type	na_feature_id	start_max	end_min	strand	na_length	gene	product	id_short	ortho_id
GV13|SEQ00051	VBIGarVag244533_0051	Gardnerella vaginalis 55152	ADEQ01000002	PATRIC	CDS	85486032	42179	42292	-	114		hypothetical protein	GV13	NA
GV13|SEQ00129	VBIGarVag244533_0129	Gardnerella vaginalis 55152	ADEQ01000002	PATRIC	CDS	85486198	146369	146593	-	225		hypothetical protein	GV13	NA
GV13|SEQ00144	VBIGarVag244533_0144	Gardnerella vaginalis 55152	ADEQ01000002	PATRIC	CDS	85486228	160231	160362	+	132		DNA recombination protein RmuC	GV13	NA
GV13|SEQ00194	VBIGarVag244533_0194	Gardnerella vaginalis 55152	ADEQ01000002	PATRIC	CDS	85486330	213330	213449	+	120		hypothetical protein	GV13	NA
GV13|SEQ00195	VBIGarVag244533_0195	Gardnerella vaginalis 55152	ADEQ01000003	PATRIC	CDS	85486333	122	241	+	120		hypothetical protein	GV13	NA
GV13|SEQ00218	VBIGarVag244533_0218	Gardnerella vaginalis 55152	ADEQ01000003	PATRIC	CDS	85486379	20528	20656	-	129		hypothetical protein	GV13	NA
GV13|SEQ00221	VBIGarVag244533_0221	Gardnerella vaginalis 55152	ADEQ01000003	PATRIC	CDS	85486385	22299	22493	+	195		FIG00672075: hypothetical protein	GV13	NA
GV13|SEQ00297	VBIGarVag244533_0297	Gardnerella vaginalis 55152	ADEQ01000003	PATRIC	CDS	85486542	114303	114599	-	297		Gamma-glutamyl phosphate reductase (EC 1.2.1.41)	GV13	NA
GV13|SEQ00306	VBIGarVag244533_0306	Gardnerella vaginalis 55152	ADEQ01000003	PATRIC	CDS	85486563	124668	124853	+	186		Phosphoribosylaminoimidazole-succinocarboxamide synthase (EC 6.3.2.6)	GV13	NA
GV13|SEQ00338	VBIGarVag244533_0338	Gardnerella vaginalis 55152	ADEQ01000003	PATRIC	CDS	85486627	170650	170772	+	123		hypothetical protein	GV13	NA
GV13|SEQ00366	VBIGarVag244533_0366	Gardnerella vaginalis 55152	ADEQ01000004	PATRIC	CDS	85486684	2277	2393	+	117		hypothetical protein	GV13	NA
GV13|SEQ00367	VBIGarVag244533_0367	Gardnerella vaginalis 55152	ADEQ01000004	PATRIC	CDS	85486686	2450	2569	-	120		FIG00672052: hypothetical protein	GV13	NA
GV13|SEQ00382	VBIGarVag244533_0382	Gardnerella vaginalis 55152	ADEQ01000005	PATRIC	CDS	85486723	14546	15409	-	864		[Acyl-carrier-protein] acetyl transferase of FASI (EC 2.3.1.38) / Enoyl-[acyl-carrier-protein] reductase of FASI (EC 1.3.1.9) / 3-hydroxypalmitoyl-[acyl-carrier-protein] dehydratase of FASI (EC 4.2.1.61) / [Acyl-carrier-protein] malonyl transferase of FASI (EC 2.3.1.39) / [Acyl-carrier-protein] palmitoyl transferase of FASI (EC 2.3.1.-) / Acyl carrier protein of FASI / 3-oxoacyl-[acyl-carrier-protein] reductase of FASI (EC 1.1.1.100) / 3-oxoacyl-[acyl-carrier-protein] synthase of FASI (EC 2.3.1.41)	GV13	NA
GV13|SEQ00440	VBIGarVag244533_0440	Gardnerella vaginalis 55152	ADEQ01000006	PATRIC	CDS	85486840	37199	37336	+	138		hypothetical protein	GV13	NA
GV13|SEQ00463	VBIGarVag244533_0463	Gardnerella vaginalis 55152	ADEQ01000006	PATRIC	CDS	85486889	57196	57312	-	117		hypothetical protein	GV13	NA
GV13|SEQ00472	VBIGarVag244533_0472	Gardnerella vaginalis 55152	ADEQ01000006	PATRIC	CDS	85486907	66653	66796	-	144		hypothetical protein	GV13	NA
GV13|SEQ00473	VBIGarVag244533_0473	Gardnerella vaginalis 55152	ADEQ01000006	PATRIC	CDS	85486909	66968	67429	+	462	rpsP	SSU ribosomal protein S16p	GV13	NA
GV13|SEQ00508	VBIGarVag244533_0508	Gardnerella vaginalis 55152	ADEQ01000006	PATRIC	CDS	85486979	105085	106818	-	1734		Exonuclease SbcC	GV13	NA
GV13|SEQ00598	VBIGarVag244533_0598	Gardnerella vaginalis 55152	ADEQ01000010	PATRIC	CDS	85487169	11125	11379	+	255		Alkanesulfonates-binding protein	GV13	NA
GV13|SEQ00652	VBIGarVag244533_0652	Gardnerella vaginalis 55152	ADEQ01000010	PATRIC	CDS	85487285	78089	79279	-	1191		"Serine/threonine protein kinase "	GV13	NA
GV13|SEQ00687	VBIGarVag244533_0687	Gardnerella vaginalis 55152	ADEQ01000010	PATRIC	CDS	85487358	122645	122869	+	225		Methionine ABC transporter ATP-binding protein	GV13	NA
GV13|SEQ00714	VBIGarVag244533_0714	Gardnerella vaginalis 55152	ADEQ01000010	PATRIC	CDS	85487413	160339	160893	-	555		hypothetical protein	GV13	NA
GV13|SEQ00838	VBIGarVag244533_0838	Gardnerella vaginalis 55152	ADEQ01000010	PATRIC	CDS	85487672	327901	328176	+	276		hypothetical protein	GV13	NA
GV13|SEQ00882	VBIGarVag244533_0882	Gardnerella vaginalis 55152	ADEQ01000011	PATRIC	CDS	85487766	15354	15473	-	120		hypothetical protein	GV13	NA
GV13|SEQ00893	VBIGarVag244533_0893	Gardnerella vaginalis 55152	ADEQ01000012	PATRIC	CDS	85487789	5170	5418	-	249		Preprotein translocase subunit SecG (TC 3.A.5.1.1)	GV13	NA
GV13|SEQ00905	VBIGarVag244533_0905	Gardnerella vaginalis 55152	ADEQ01000012	PATRIC	CDS	85487815	19715	20125	-	411		Carbamoyl-phosphate synthase large chain (EC 6.3.5.5)	GV13	NA
GV13|SEQ00936	VBIGarVag244533_0936	Gardnerella vaginalis 55152	ADEQ01000013	PATRIC	CDS	85487881	1901	2017	+	117		hypothetical protein	GV13	NA
GV13|SEQ00986	VBIGarVag244533_0986	Gardnerella vaginalis 55152	ADEQ01000015	PATRIC	CDS	85487985	9365	9478	-	114		hypothetical protein	GV13	NA
GV13|SEQ00990	VBIGarVag244533_0990	Gardnerella vaginalis 55152	ADEQ01000015	PATRIC	CDS	85487993	12440	12583	+	144		hypothetical protein	GV13	NA
GV13|SEQ00994	VBIGarVag244533_0994	Gardnerella vaginalis 55152	ADEQ01000015	PATRIC	CDS	85488002	19344	19574	+	231		Sugar kinases, ribokinase family	GV13	NA
GV13|SEQ00997	VBIGarVag244533_0997	Gardnerella vaginalis 55152	ADEQ01000015	PATRIC	CDS	85488010	21473	21589	+	117		hypothetical protein	GV13	NA
GV13|SEQ01013	VBIGarVag244533_1013	Gardnerella vaginalis 55152	ADEQ01000016	PATRIC	CDS	85488043	2374	2493	+	120		hypothetical protein	GV13	NA
GV13|SEQ01014	VBIGarVag244533_1014	Gardnerella vaginalis 55152	ADEQ01000016	PATRIC	CDS	85488045	2508	2621	-	114		hypothetical protein	GV13	NA
GV13|SEQ01020	VBIGarVag244533_1020	Gardnerella vaginalis 55152	ADEQ01000016	PATRIC	CDS	85488057	8389	8508	+	120		hypothetical protein	GV13	NA
GV13|SEQ01037	VBIGarVag244533_1037	Gardnerella vaginalis 55152	ADEQ01000016	PATRIC	CDS	85488091	27405	27524	-	120		hypothetical protein	GV13	NA
GV13|SEQ01041	VBIGarVag244533_1041	Gardnerella vaginalis 55152	ADEQ01000016	PATRIC	CDS	85488099	30791	30964	+	174		hypothetical protein	GV13	NA
GV13|SEQ01045	VBIGarVag244533_1045	Gardnerella vaginalis 55152	ADEQ01000016	PATRIC	CDS	85488107	35707	35892	-	186		hypothetical protein	GV13	NA
GV13|SEQ01049	VBIGarVag244533_1049	Gardnerella vaginalis 55152	ADEQ01000016	PATRIC	CDS	85488115	40047	40160	+	114		hypothetical protein	GV13	NA
GV13|SEQ01122	VBIGarVag244533_1122	Gardnerella vaginalis 55152	ADEQ01000016	PATRIC	CDS	85488275	113898	114011	+	114		hypothetical protein	GV13	NA
GV13|SEQ01149	VBIGarVag244533_1149	Gardnerella vaginalis 55152	ADEQ01000018	PATRIC	CDS	85488338	1	678	-	678		Exonuclease SbcC	GV13	NA
GV13|SEQ01154	VBIGarVag244533_1154	Gardnerella vaginalis 55152	ADEQ01000020	PATRIC	CDS	85488356	5482	5595	-	114		hypothetical protein	GV13	NA
GV13|SEQ01155	VBIGarVag244533_1155	Gardnerella vaginalis 55152	ADEQ01000020	PATRIC	CDS	85488358	5559	5717	-	159		hypothetical protein	GV13	NA
GV13|SEQ01162	VBIGarVag244533_1162	Gardnerella vaginalis 55152	ADEQ01000021	PATRIC	CDS	85488373	8266	8406	-	141		hypothetical protein	GV13	NA
GV13|SEQ01184	VBIGarVag244533_1184	Gardnerella vaginalis 55152	ADEQ01000023	PATRIC	CDS	85488419	20827	20985	+	159		Type I restriction-modification system, DNA-methyltransferase subunit M (EC 2.1.1.72)	GV13	NA
GV13|SEQ01224	VBIGarVag244533_1224	Gardnerella vaginalis 55152	ADEQ01000024	PATRIC	CDS	85488500	45227	45406	-	180		hypothetical protein	GV13	NA
GV13|SEQ01240	VBIGarVag244533_1240	Gardnerella vaginalis 55152	ADEQ01000024	PATRIC	CDS	85488532	66560	66703	-	144		hypothetical protein	GV13	NA
GV13|SEQ01263	VBIGarVag244533_1263	Gardnerella vaginalis 55152	ADEQ01000024	PATRIC	CDS	85488578	98611	98724	-	114		hypothetical protein	GV13	NA
GV13|SEQ01291	VBIGarVag244533_1291	Gardnerella vaginalis 55152	ADEQ01000025	PATRIC	CDS	85488635	24672	24905	-	234		Glucosyl tranferase II	GV13	NA
GV13|SEQ01294	VBIGarVag244533_1294	Gardnerella vaginalis 55152	ADEQ01000025	PATRIC	CDS	85488642	27760	28380	+	621		Alpha-L-Rha alpha-1,2-L-rhamnosyltransferase/alpha-L-Rha alpha-1,3-L- rhamnosyltransferase (EC 2.4.1.-)	GV13	NA
