cds_id	locus_tag	genome_name	accession	annotation	feature_type	na_feature_id	start_max	end_min	strand	na_length	gene	product	id_short	ortho_id
GV19|SEQ00016	VBIGarVag39333_0016	Gardnerella vaginalis ATCC 14019	NC_014644	PATRIC	CDS	42626866	17840	18523	+	684		hypothetical protein	GV19	NA
GV19|SEQ00017	VBIGarVag39333_0017	Gardnerella vaginalis ATCC 14019	NC_014644	PATRIC	CDS	42626868	19278	19391	-	114		hypothetical protein	GV19	NA
GV19|SEQ00018	VBIGarVag39333_0018	Gardnerella vaginalis ATCC 14019	NC_014644	PATRIC	CDS	42626870	20098	20217	+	120		hypothetical protein	GV19	NA
GV19|SEQ00065	VBIGarVag39333_0065	Gardnerella vaginalis ATCC 14019	NC_014644	PATRIC	CDS	42626964	69907	70107	-	201	spoU	rRNA methylases	GV19	NA
GV19|SEQ00136	VBIGarVag39333_0136	Gardnerella vaginalis ATCC 14019	NC_014644	PATRIC	CDS	42627111	156718	157095	+	378		Serine/threonine protein kinase PrkC, regulator of stationary phase	GV19	NA
GV19|SEQ00142	VBIGarVag39333_0142	Gardnerella vaginalis ATCC 14019	NC_014644	PATRIC	CDS	42627123	162461	162676	-	216		FIG00672446: hypothetical protein	GV19	NA
GV19|SEQ00199	VBIGarVag39333_0199	Gardnerella vaginalis ATCC 14019	NC_014644	PATRIC	CDS	42627245	235223	235336	+	114		hypothetical protein	GV19	NA
GV19|SEQ00200	VBIGarVag39333_0200	Gardnerella vaginalis ATCC 14019	NC_014644	PATRIC	CDS	42627247	235300	235413	+	114		hypothetical protein	GV19	NA
GV19|SEQ00201	VBIGarVag39333_0201	Gardnerella vaginalis ATCC 14019	NC_014644	PATRIC	CDS	42627253	240609	240743	-	135		hypothetical protein	GV19	NA
GV19|SEQ00247	VBIGarVag39333_0247	Gardnerella vaginalis ATCC 14019	NC_014644	PATRIC	CDS	42627347	303296	303412	-	117		hypothetical protein	GV19	NA
GV19|SEQ00284	VBIGarVag39333_0285	Gardnerella vaginalis ATCC 14019	NC_014644	PATRIC	CDS	42627421	347227	347727	+	501		probable permease protein of ABC transporter system	GV19	NA
GV19|SEQ00294	VBIGarVag39333_0295	Gardnerella vaginalis ATCC 14019	NC_014644	PATRIC	CDS	42627445	363697	363831	-	135		hypothetical protein	GV19	NA
GV19|SEQ00297	VBIGarVag39333_0298	Gardnerella vaginalis ATCC 14019	NC_014644	PATRIC	CDS	42627453	366387	367304	+	918		FIG00672278: hypothetical protein	GV19	NA
GV19|SEQ00313	VBIGarVag39333_0314	Gardnerella vaginalis ATCC 14019	NC_014644	PATRIC	CDS	42627485	385484	385615	+	132		hypothetical protein	GV19	NA
GV19|SEQ00340	VBIGarVag39333_0341	Gardnerella vaginalis ATCC 14019	NC_014644	PATRIC	CDS	42627543	415811	415927	+	117		hypothetical protein	GV19	NA
GV19|SEQ00360	VBIGarVag39333_0361	Gardnerella vaginalis ATCC 14019	NC_014644	PATRIC	CDS	42627583	436817	437254	-	438		Regulator of polyketide synthase expression	GV19	NA
GV19|SEQ00417	VBIGarVag39333_0418	Gardnerella vaginalis ATCC 14019	NC_014644	PATRIC	CDS	42627697	505851	505982	+	132		hypothetical protein	GV19	NA
GV19|SEQ00606	VBIGarVag39333_0607	Gardnerella vaginalis ATCC 14019	NC_014644	PATRIC	CDS	42628096	758494	758637	+	144		hypothetical protein	GV19	NA
GV19|SEQ00613	VBIGarVag39333_0614	Gardnerella vaginalis ATCC 14019	NC_014644	PATRIC	CDS	42628110	766029	766454	+	426	tonB	hypothetical protein	GV19	NA
GV19|SEQ00617	VBIGarVag39333_0618	Gardnerella vaginalis ATCC 14019	NC_014644	PATRIC	CDS	42628118	773650	774354	-	705		FIG00672464: hypothetical protein	GV19	NA
GV19|SEQ00664	VBIGarVag39333_0665	Gardnerella vaginalis ATCC 14019	NC_014644	PATRIC	CDS	42628214	828830	829192	+	363	cas3-2	CRISPR-associated helicase Cas3, protein	GV19	NA
GV19|SEQ00673	VBIGarVag39333_0674	Gardnerella vaginalis ATCC 14019	NC_014644	PATRIC	CDS	42628232	838760	838921	-	162		hypothetical protein	GV19	NA
GV19|SEQ00705	VBIGarVag39333_0706	Gardnerella vaginalis ATCC 14019	NC_014644	PATRIC	CDS	42628304	879964	880143	+	180		hypothetical protein	GV19	NA
GV19|SEQ00735	VBIGarVag39333_0736	Gardnerella vaginalis ATCC 14019	NC_014644	PATRIC	CDS	42628368	917579	917767	+	189		5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase (EC 2.1.1.14)	GV19	NA
GV19|SEQ00761	VBIGarVag39333_0762	Gardnerella vaginalis ATCC 14019	NC_014644	PATRIC	CDS	42628420	949511	949759	+	249	secG	Preprotein translocase subunit SecG (TC 3.A.5.1.1)	GV19	NA
GV19|SEQ00774	VBIGarVag39333_0775	Gardnerella vaginalis ATCC 14019	NC_014644	PATRIC	CDS	42628446	960972	961094	+	123		hypothetical protein	GV19	NA
GV19|SEQ00814	VBIGarVag39333_0815	Gardnerella vaginalis ATCC 14019	NC_014644	PATRIC	CDS	42628527	1007451	1007849	-	399	ugpA	UTP--glucose-1-phosphate uridylyltransferase (EC 2.7.7.9)	GV19	NA
GV19|SEQ00875	VBIGarVag39333_0876	Gardnerella vaginalis ATCC 14019	NC_014644	PATRIC	CDS	42628655	1085946	1086260	-	315		FIG00672106: hypothetical protein	GV19	NA
GV19|SEQ00926	VBIGarVag39333_0927	Gardnerella vaginalis ATCC 14019	NC_014644	PATRIC	CDS	42628757	1148045	1148167	-	123		1,4-beta-N-acetylmuramidase	GV19	NA
GV19|SEQ00946	VBIGarVag39333_0947	Gardnerella vaginalis ATCC 14019	NC_014644	PATRIC	CDS	42628797	1178165	1179550	+	1386		hypothetical protein	GV19	NA
GV19|SEQ00973	VBIGarVag39333_0974	Gardnerella vaginalis ATCC 14019	NC_014644	PATRIC	CDS	42628857	1204412	1204582	-	171		FIG00672056: hypothetical protein	GV19	NA
GV19|SEQ00990	VBIGarVag39333_0991	Gardnerella vaginalis ATCC 14019	NC_014644	PATRIC	CDS	42628891	1224071	1224190	-	120		hypothetical protein	GV19	NA
GV19|SEQ01004	VBIGarVag39333_1005	Gardnerella vaginalis ATCC 14019	NC_014644	PATRIC	CDS	42628919	1238772	1238915	-	144	xylL	3-oxoacyl-[acyl-carrier protein] reductase (EC 1.1.1.100)	GV19	NA
