cds_id	locus_tag	genome_name	accession	annotation	feature_type	na_feature_id	start_max	end_min	strand	na_length	gene	product	id_short	ortho_id
GV08|SEQ00073	VBIGarVag251521_0073	Gardnerella vaginalis 284V	ADEL01000001	PATRIC	CDS	85474511	86725	86850	-	126		Cytidine/deoxycytidylate deaminase family protein	GV08	NA
GV08|SEQ00083	VBIGarVag251521_0083	Gardnerella vaginalis 284V	ADEL01000001	PATRIC	CDS	85474531	95604	95852	-	249		Preprotein translocase subunit SecG (TC 3.A.5.1.1)	GV08	NA
GV08|SEQ00168	VBIGarVag251521_0168	Gardnerella vaginalis 284V	ADEL01000001	PATRIC	CDS	85474715	206489	206650	+	162		hypothetical protein	GV08	NA
GV08|SEQ00171	VBIGarVag251521_0171	Gardnerella vaginalis 284V	ADEL01000002	PATRIC	CDS	85474722	1000	1221	+	222		hypothetical protein	GV08	NA
GV08|SEQ00178	VBIGarVag251521_0178	Gardnerella vaginalis 284V	ADEL01000002	PATRIC	CDS	85474736	10191	10322	+	132		hypothetical protein	GV08	NA
GV08|SEQ00194	VBIGarVag251521_0194	Gardnerella vaginalis 284V	ADEL01000002	PATRIC	CDS	85474772	29359	29475	+	117		hypothetical protein	GV08	NA
GV08|SEQ00217	VBIGarVag251521_0217	Gardnerella vaginalis 284V	ADEL01000002	PATRIC	CDS	85474818	54438	54848	-	411		hypothetical protein	GV08	NA
GV08|SEQ00288	VBIGarVag251521_0288	Gardnerella vaginalis 284V	ADEL01000003	PATRIC	CDS	85474967	89384	89506	+	123		hypothetical protein	GV08	NA
GV08|SEQ00335	VBIGarVag251521_0335	Gardnerella vaginalis 284V	ADEL01000003	PATRIC	CDS	85475065	158863	159138	-	276		hypothetical protein	GV08	NA
GV08|SEQ00519	VBIGarVag251521_0519	Gardnerella vaginalis 284V	ADEL01000005	PATRIC	CDS	85475452	8803	8922	-	120		hypothetical protein	GV08	NA
GV08|SEQ00542	VBIGarVag251521_0542	Gardnerella vaginalis 284V	ADEL01000005	PATRIC	CDS	85475498	41347	41484	+	138		hypothetical protein	GV08	NA
GV08|SEQ00631	VBIGarVag251521_0631	Gardnerella vaginalis 284V	ADEL01000007	PATRIC	CDS	85475680	48947	49090	-	144		hypothetical protein	GV08	NA
GV08|SEQ00634	VBIGarVag251521_0634	Gardnerella vaginalis 284V	ADEL01000007	PATRIC	CDS	85475686	54808	54930	-	123		hypothetical protein	GV08	NA
GV08|SEQ00693	VBIGarVag251521_0693	Gardnerella vaginalis 284V	ADEL01000009	PATRIC	CDS	85475812	46166	46285	-	120		hypothetical protein	GV08	NA
GV08|SEQ00703	VBIGarVag251521_0703	Gardnerella vaginalis 284V	ADEL01000009	PATRIC	CDS	85475832	56838	57284	+	447		hypothetical protein	GV08	NA
GV08|SEQ00710	VBIGarVag251521_0710	Gardnerella vaginalis 284V	ADEL01000009	PATRIC	CDS	85475846	65659	65787	+	129		Substrate-specific component STY3230 of queuosine-regulated ECF transporter	GV08	NA
GV08|SEQ00732	VBIGarVag251521_0732	Gardnerella vaginalis 284V	ADEL01000009	PATRIC	CDS	85475890	87422	87541	-	120		hypothetical protein	GV08	NA
GV08|SEQ00791	VBIGarVag251521_0791	Gardnerella vaginalis 284V	ADEL01000009	PATRIC	CDS	85476010	154706	154858	-	153		hypothetical protein	GV08	NA
GV08|SEQ00795	VBIGarVag251521_0795	Gardnerella vaginalis 284V	ADEL01000009	PATRIC	CDS	85476018	157084	157236	+	153		hypothetical protein	GV08	NA
GV08|SEQ00816	VBIGarVag251521_0816	Gardnerella vaginalis 284V	ADEL01000009	PATRIC	CDS	85476061	180933	181049	+	117		hypothetical protein	GV08	NA
