cds_id	locus_tag	genome_name	accession	annotation	feature_type	na_feature_id	start_max	end_min	strand	na_length	gene	product	id_short	ortho_id
GV01|SEQ00018	VBIGarVag247323_0018	Gardnerella vaginalis 00703Bmash	ADET01000001	PATRIC	CDS	85494128	20743	22410	+	1668		myosin heavy chain	GV01	NA
GV01|SEQ00019	VBIGarVag247323_0019	Gardnerella vaginalis 00703Bmash	ADET01000001	PATRIC	CDS	85494130	22465	22605	+	141		hypothetical protein	GV01	NA
GV01|SEQ00059	VBIGarVag247323_0059	Gardnerella vaginalis 00703Bmash	ADET01000001	PATRIC	CDS	85494216	82224	82370	+	147		hypothetical protein	GV01	NA
GV01|SEQ00066	VBIGarVag247323_0066	Gardnerella vaginalis 00703Bmash	ADET01000001	PATRIC	CDS	85494230	95707	95850	+	144		hypothetical protein	GV01	NA
GV01|SEQ00069	VBIGarVag247323_0069	Gardnerella vaginalis 00703Bmash	ADET01000001	PATRIC	CDS	85494236	100687	100809	-	123		hypothetical protein	GV01	NA
GV01|SEQ00086	VBIGarVag247323_0086	Gardnerella vaginalis 00703Bmash	ADET01000001	PATRIC	CDS	85494272	115526	115675	-	150		hypothetical protein	GV01	NA
GV01|SEQ00091	VBIGarVag247323_0091	Gardnerella vaginalis 00703Bmash	ADET01000001	PATRIC	CDS	85494282	120972	121157	+	186		hypothetical protein	GV01	NA
GV01|SEQ00144	VBIGarVag247323_0144	Gardnerella vaginalis 00703Bmash	ADET01000002	PATRIC	CDS	85494395	3644	3781	-	138		hypothetical protein	GV01	NA
GV01|SEQ00175	VBIGarVag247323_0175	Gardnerella vaginalis 00703Bmash	ADET01000002	PATRIC	CDS	85494457	45107	45223	-	117		hypothetical protein	GV01	NA
GV01|SEQ00262	VBIGarVag247323_0262	Gardnerella vaginalis 00703Bmash	ADET01000002	PATRIC	CDS	85494642	148765	149040	+	276		hypothetical protein	GV01	NA
GV01|SEQ00306	VBIGarVag247323_0306	Gardnerella vaginalis 00703Bmash	ADET01000004	PATRIC	CDS	85494738	10	123	+	114		hypothetical protein	GV01	NA
GV01|SEQ00373	VBIGarVag247323_0373	Gardnerella vaginalis 00703Bmash	ADET01000005	PATRIC	CDS	85494885	88244	89119	+	876		ABC-type amino acid transport system, permease component	GV01	NA
GV01|SEQ00516	VBIGarVag247323_0516	Gardnerella vaginalis 00703Bmash	ADET01000005	PATRIC	CDS	85495177	265852	265971	-	120		hypothetical protein	GV01	NA
GV01|SEQ00526	VBIGarVag247323_0526	Gardnerella vaginalis 00703Bmash	ADET01000005	PATRIC	CDS	85495197	276779	276892	-	114		hypothetical protein	GV01	NA
GV01|SEQ00542	VBIGarVag247323_0542	Gardnerella vaginalis 00703Bmash	ADET01000005	PATRIC	CDS	85495229	291277	291525	-	249		Preprotein translocase subunit SecG (TC 3.A.5.1.1)	GV01	NA
GV01|SEQ00588	VBIGarVag247323_0588	Gardnerella vaginalis 00703Bmash	ADET01000005	PATRIC	CDS	85495324	346232	347110	+	879		Translation initiation factor 2	GV01	NA
GV01|SEQ00595	VBIGarVag247323_0595	Gardnerella vaginalis 00703Bmash	ADET01000006	PATRIC	CDS	85495339	6446	6574	-	129		hypothetical protein	GV01	NA
GV01|SEQ00603	VBIGarVag247323_0603	Gardnerella vaginalis 00703Bmash	ADET01000006	PATRIC	CDS	85495355	12362	12487	+	126		hypothetical protein	GV01	NA
GV01|SEQ00687	VBIGarVag247323_0687	Gardnerella vaginalis 00703Bmash	ADET01000006	PATRIC	CDS	85495531	115527	115640	-	114		hypothetical protein	GV01	NA
GV01|SEQ00762	VBIGarVag247323_0762	Gardnerella vaginalis 00703Bmash	ADET01000007	PATRIC	CDS	85495686	50186	50305	+	120		hypothetical protein	GV01	NA
GV01|SEQ00773	VBIGarVag247323_0773	Gardnerella vaginalis 00703Bmash	ADET01000007	PATRIC	CDS	85495708	70180	70338	-	159		hypothetical protein	GV01	NA
GV01|SEQ00815	VBIGarVag247323_0815	Gardnerella vaginalis 00703Bmash	ADET01000012	PATRIC	CDS	85495797	28981	29211	-	231		hypothetical protein	GV01	NA
GV01|SEQ00841	VBIGarVag247323_0841	Gardnerella vaginalis 00703Bmash	ADET01000012	PATRIC	CDS	85495851	57573	57692	-	120		hypothetical protein	GV01	NA
GV01|SEQ00885	VBIGarVag247323_0885	Gardnerella vaginalis 00703Bmash	ADET01000012	PATRIC	CDS	85495943	107496	107633	+	138		hypothetical protein	GV01	NA
GV01|SEQ00896	VBIGarVag247323_0896	Gardnerella vaginalis 00703Bmash	ADET01000012	PATRIC	CDS	85495967	121112	121279	+	168		hypothetical protein	GV01	NA
GV01|SEQ00909	VBIGarVag247323_0909	Gardnerella vaginalis 00703Bmash	ADET01000012	PATRIC	CDS	85495993	133203	133355	-	153		hypothetical protein	GV01	NA
GV01|SEQ00984	VBIGarVag247323_0984	Gardnerella vaginalis 00703Bmash	ADET01000012	PATRIC	CDS	85496153	209274	209402	+	129		hypothetical protein	GV01	NA
GV01|SEQ01013	VBIGarVag247323_1013	Gardnerella vaginalis 00703Bmash	ADET01000012	PATRIC	CDS	85496215	246226	246354	-	129		hypothetical protein	GV01	NA
GV01|SEQ01048	VBIGarVag247323_1048	Gardnerella vaginalis 00703Bmash	ADET01000013	PATRIC	CDS	85496294	44164	44625	-	462	rpsP	SSU ribosomal protein S16p	GV01	NA
GV01|SEQ01074	VBIGarVag247323_1074	Gardnerella vaginalis 00703Bmash	ADET01000013	PATRIC	CDS	85496347	70931	71065	+	135		hypothetical protein	GV01	NA
GV01|SEQ01093	VBIGarVag247323_1093	Gardnerella vaginalis 00703Bmash	ADET01000013	PATRIC	CDS	85496387	96002	96184	-	183		hypothetical protein	GV01	NA
GV01|SEQ01094	VBIGarVag247323_1094	Gardnerella vaginalis 00703Bmash	ADET01000013	PATRIC	CDS	85496389	96512	96634	+	123		hypothetical protein	GV01	NA
GV01|SEQ01144	VBIGarVag247323_1144	Gardnerella vaginalis 00703Bmash	ADET01000013	PATRIC	CDS	85496490	158545	159384	+	840		hypothetical protein	GV01	NA
GV01|SEQ01154	VBIGarVag247323_1154	Gardnerella vaginalis 00703Bmash	ADET01000013	PATRIC	CDS	85496510	169051	169167	+	117		hypothetical protein	GV01	NA
GV01|SEQ01167	VBIGarVag247323_1167	Gardnerella vaginalis 00703Bmash	ADET01000013	PATRIC	CDS	85496536	179226	179372	+	147		hypothetical protein	GV01	NA
GV01|SEQ01191	VBIGarVag247323_1191	Gardnerella vaginalis 00703Bmash	ADET01000013	PATRIC	CDS	85496584	208873	209013	-	141		hypothetical protein	GV01	NA
GV01|SEQ01200	VBIGarVag247323_1200	Gardnerella vaginalis 00703Bmash	ADET01000013	PATRIC	CDS	85496602	218992	219135	+	144		streptococcal hemagglutinin protein	GV01	NA
