cds_id	na_feature_id	locus_tag	seq_id	id_full	id_short	genome_name	accession	annotation	feature_type	gene	product	go_id	go_term	anno_type	ortho_id
GV24|SEQ00613	183976396	VBIGarVag268944_0614	SEQ00613	Gardnerella vaginalis JCP7672	GV24	Gardnerella vaginalis JCP7672	ATJP01000041	PATRIC	CDS	NA	glutamyl-Q-tRNA synthetase	GO:0004818	glutamate-tRNA ligase activity	go	NA
GV24|SEQ00613	183976396	VBIGarVag268944_0614	SEQ00613	Gardnerella vaginalis JCP7672	GV24	Gardnerella vaginalis JCP7672	ATJP01000041	PATRIC	CDS	NA	glutamyl-Q-tRNA synthetase	GO:0005524	ATP binding	go	NA
GV24|SEQ00613	183976396	VBIGarVag268944_0614	SEQ00613	Gardnerella vaginalis JCP7672	GV24	Gardnerella vaginalis JCP7672	ATJP01000041	PATRIC	CDS	NA	glutamyl-Q-tRNA synthetase	GO:0006424	glutamyl-tRNA aminoacylation	go	NA
GV24|SEQ00640	183976453	VBIGarVag268944_0641	SEQ00640	Gardnerella vaginalis JCP7672	GV24	Gardnerella vaginalis JCP7672	ATJP01000044	PATRIC	CDS	NA	Alanyl-tRNA synthetase (EC 6.1.1.7)	GO:0004813	alanine-tRNA ligase activity	go	NA
GV24|SEQ00940	183977107	VBIGarVag268944_0941	SEQ00940	Gardnerella vaginalis JCP7672	GV24	Gardnerella vaginalis JCP7672	ATJP01000086	PATRIC	CDS	NA	Preprotein translocase subunit SecG (TC 3.A.5.1.1)	GO:0016021	integral to membrane	go	NA
GV24|SEQ00940	183977107	VBIGarVag268944_0941	SEQ00940	Gardnerella vaginalis JCP7672	GV24	Gardnerella vaginalis JCP7672	ATJP01000086	PATRIC	CDS	NA	Preprotein translocase subunit SecG (TC 3.A.5.1.1)	GO:0015450	P-P-bond-hydrolysis-driven protein transmembrane transporter activity	go	NA
GV24|SEQ00940	183977107	VBIGarVag268944_0941	SEQ00940	Gardnerella vaginalis JCP7672	GV24	Gardnerella vaginalis JCP7672	ATJP01000086	PATRIC	CDS	NA	Preprotein translocase subunit SecG (TC 3.A.5.1.1)	GO:0009306	protein secretion	go	NA
GV24|SEQ01034	183977317	VBIGarVag268944_1035	SEQ01034	Gardnerella vaginalis JCP7672	GV24	Gardnerella vaginalis JCP7672	ATJP01000092	PATRIC	CDS	NA	Translation initiation factor 2	GO:0005525	GTP binding	go	NA
GV24|SEQ01034	183977317	VBIGarVag268944_1035	SEQ01034	Gardnerella vaginalis JCP7672	GV24	Gardnerella vaginalis JCP7672	ATJP01000092	PATRIC	CDS	NA	Translation initiation factor 2	GO:0006412	translation	go	NA
GV24|SEQ01034	183977317	VBIGarVag268944_1035	SEQ01034	Gardnerella vaginalis JCP7672	GV24	Gardnerella vaginalis JCP7672	ATJP01000092	PATRIC	CDS	NA	Translation initiation factor 2	GO:0006413	translational initiation	go	NA
GV24|SEQ01034	183977317	VBIGarVag268944_1035	SEQ01034	Gardnerella vaginalis JCP7672	GV24	Gardnerella vaginalis JCP7672	ATJP01000092	PATRIC	CDS	NA	Translation initiation factor 2	GO:0003743	translation initiation factor activity	go	NA
GV24|SEQ01113	183977507	VBIGarVag268944_1114	SEQ01113	Gardnerella vaginalis JCP7672	GV24	Gardnerella vaginalis JCP7672	ATJP01000116	PATRIC	CDS	NA	Cytoplasmic axial filament protein CafA and Ribonuclease G (EC 3.1.4.-)	GO:0003723	RNA binding	go	NA
