cds_id	na_feature_id	locus_tag	seq_id	id_full	id_short	genome_name	accession	annotation	feature_type	gene	product	ec_number	ec_name	anno_type	ortho_id
ADO1|SEQ00779	27187858	VBIBifAdo136061_0779	SEQ00779	Bifidobacterium adolescentis L2-32	ADO1	Bifidobacterium adolescentis L2-32	NZ_DS264454	PATRIC	CDS	NA	Citrate synthase (si) (EC 2.3.3.1)	2.3.3.1	Citrate (Si)-synthase	ec	clust_1300
ANI1|SEQ00539	86846021	VBIBifAni240121_0539	SEQ00539	Bifidobacterium animalis subsp. lactis B420	ANI1	Bifidobacterium animalis subsp. lactis B420	CP003497	PATRIC	CDS	NA	Citrate synthase (si) (EC 2.3.3.1)	2.3.3.1	Citrate (Si)-synthase	ec	clust_1300
ANI2|SEQ00539	86849375	VBIBifAni235968_0539	SEQ00539	Bifidobacterium animalis subsp. lactis Bi-07	ANI2	Bifidobacterium animalis subsp. lactis Bi-07	CP003498	PATRIC	CDS	NA	Citrate synthase (si) (EC 2.3.3.1)	2.3.3.1	Citrate (Si)-synthase	ec	clust_1300
ANI3|SEQ00541	42763388	VBIBifAni108068_0541	SEQ00541	Bifidobacterium animalis subsp. lactis V9	ANI3	Bifidobacterium animalis subsp. lactis V9	CP001892	PATRIC	CDS	NA	Citrate synthase (si) (EC 2.3.3.1)	2.3.3.1	Citrate (Si)-synthase	ec	clust_1300
BIF1|SEQ01343	86885273	VBIBifBif87902_1343	SEQ01343	Bifidobacterium bifidum BGN4	BIF1	Bifidobacterium bifidum BGN4	CP001361	PATRIC	CDS	NA	Citrate synthase (si) (EC 2.3.3.1)	2.3.3.1	Citrate (Si)-synthase	ec	clust_1300
BRE1|SEQ01410	268604840	VBIBifBre340958_1411	SEQ01410	Bifidobacterium breve 12L	BRE1	Bifidobacterium breve 12L	CP006711	PATRIC	CDS	NA	Citrate synthase (si) (EC 2.3.3.1)	2.3.3.1	Citrate (Si)-synthase	ec	clust_1300
BRE2|SEQ01526	268609049	VBIBifBre337368_1526	SEQ01526	Bifidobacterium breve 689b	BRE2	Bifidobacterium breve 689b	CP006715	PATRIC	CDS	NA	Citrate synthase (si) (EC 2.3.3.1)	2.3.3.1	Citrate (Si)-synthase	ec	clust_1300
BRE3|SEQ01485	54194717	VBIBifBre167886_1485	SEQ01485	Bifidobacterium breve ACS-071-V-Sch8b	BRE3	Bifidobacterium breve ACS-071-V-Sch8b	CP002743	PATRIC	CDS	NA	Citrate synthase (si) (EC 2.3.3.1)	2.3.3.1	Citrate (Si)-synthase	ec	clust_1300
BRE4|SEQ01451	268613039	VBIBifBre327712_1451	SEQ01451	Bifidobacterium breve JCM 7017	BRE4	Bifidobacterium breve JCM 7017	CP006712	PATRIC	CDS	NA	Citrate synthase (si) (EC 2.3.3.1)	2.3.3.1	Citrate (Si)-synthase	ec	clust_1300
BRE5|SEQ01603	268617398	VBIBifBre336369_1604	SEQ01603	Bifidobacterium breve JCM 7019	BRE5	Bifidobacterium breve JCM 7019	CP006713	PATRIC	CDS	NA	Citrate synthase (si) (EC 2.3.3.1)	2.3.3.1	Citrate (Si)-synthase	ec	clust_1300
BRE6|SEQ00946	177655083	VBIBifBre268992_0946	SEQ00946	Bifidobacterium breve JCP7499	BRE6	Bifidobacterium breve JCP7499	AWSX01000049	PATRIC	CDS	NA	Citrate synthase (si) (EC 2.3.3.1)	2.3.3.1	Citrate (Si)-synthase	ec	clust_1300
BRE7|SEQ01480	268621456	VBIBifBre340732_1480	SEQ01480	Bifidobacterium breve NCFB 2258	BRE7	Bifidobacterium breve NCFB 2258	CP006714	PATRIC	CDS	NA	Citrate synthase (si) (EC 2.3.3.1)	2.3.3.1	Citrate (Si)-synthase	ec	clust_1300
BRE8|SEQ01503	268625615	VBIBifBre176493_1503	SEQ01503	Bifidobacterium breve S27	BRE8	Bifidobacterium breve S27	CP006716	PATRIC	CDS	NA	Citrate synthase (si) (EC 2.3.3.1)	2.3.3.1	Citrate (Si)-synthase	ec	clust_1300
BRE9|SEQ01567	58447269	VBIBifBre30019_1567	SEQ01567	Bifidobacterium breve UCC2003	BRE9	Bifidobacterium breve UCC2003	CP000303	PATRIC	CDS	NA	Citrate synthase (si) (EC 2.3.3.1)	2.3.3.1	Citrate (Si)-synthase	ec	clust_1300
DEN1|SEQ00109	43461471	VBIBifDen165269_0109	SEQ00109	Bifidobacterium dentium ATCC 27679	DEN1	Bifidobacterium dentium ATCC 27679	NZ_GL405225	PATRIC	CDS	NA	Citrate synthase (si) (EC 2.3.3.1)	2.3.3.1	Citrate (Si)-synthase	ec	clust_1300
DEN2|SEQ01897	42112210	VBIBifDen39005_1898	SEQ01897	Bifidobacterium dentium JCVIHMP022	DEN2	Bifidobacterium dentium JCVIHMP022	NZ_AEHJ01000032	PATRIC	CDS	NA	Citrate synthase (si) (EC 2.3.3.1)	2.3.3.1	Citrate (Si)-synthase	ec	clust_1300
INF1|SEQ01624	46887264	VBIBifLon182273_1624	SEQ01624	Bifidobacterium longum subsp. infantis 157F	INF1	Bifidobacterium longum subsp. infantis 157F	NC_015052	PATRIC	CDS	NA	Citrate synthase (si) (EC 2.3.3.1)	2.3.3.1	Citrate (Si)-synthase	ec	clust_1300
LON1|SEQ01788	21120740	VBIBifLon107831_1789	SEQ01788	Bifidobacterium longum NCC2705	LON1	Bifidobacterium longum NCC2705	NC_004307	PATRIC	CDS	NA	Citrate synthase (si) (EC 2.3.3.1)	2.3.3.1	Citrate (Si)-synthase	ec	clust_1300
LON2|SEQ01826	42583281	VBIBifLon171405_1829	SEQ01826	Bifidobacterium longum subsp. longum BBMN68	LON2	Bifidobacterium longum subsp. longum BBMN68	NC_014656	PATRIC	CDS	NA	Citrate synthase (si) (EC 2.3.3.1)	2.3.3.1	Citrate (Si)-synthase	ec	clust_1300
