cds_id	na_feature_id	locus_tag	seq_id	id_full	id_short	genome_name	accession	annotation	feature_type	gene	product	ec_number	ec_name	anno_type	ortho_id
ADO1|SEQ00154	27186524	VBIBifAdo136061_0154	SEQ00154	Bifidobacterium adolescentis L2-32	ADO1	Bifidobacterium adolescentis L2-32	NZ_DS264436	PATRIC	CDS	NA	Alpha/beta hydrolase fold (EC 3.8.1.5)	3.8.1.5	Haloalkane dehalogenase	ec	clust_1048
ANI1|SEQ01356	86847719	VBIBifAni240121_1356	SEQ01356	Bifidobacterium animalis subsp. lactis B420	ANI1	Bifidobacterium animalis subsp. lactis B420	CP003497	PATRIC	CDS	NA	Alpha/beta hydrolase fold (EC 3.8.1.5)	3.8.1.5	Haloalkane dehalogenase	ec	clust_1048
ANI2|SEQ01356	86851072	VBIBifAni235968_1356	SEQ01356	Bifidobacterium animalis subsp. lactis Bi-07	ANI2	Bifidobacterium animalis subsp. lactis Bi-07	CP003498	PATRIC	CDS	NA	Alpha/beta hydrolase fold (EC 3.8.1.5)	3.8.1.5	Haloalkane dehalogenase	ec	clust_1048
ANI3|SEQ01366	42765092	VBIBifAni108068_1366	SEQ01366	Bifidobacterium animalis subsp. lactis V9	ANI3	Bifidobacterium animalis subsp. lactis V9	CP001892	PATRIC	CDS	NA	Alpha/beta hydrolase fold (EC 3.8.1.5)	3.8.1.5	Haloalkane dehalogenase	ec	clust_1048
BIF1|SEQ00362	86883255	VBIBifBif87902_0362	SEQ00362	Bifidobacterium bifidum BGN4	BIF1	Bifidobacterium bifidum BGN4	CP001361	PATRIC	CDS	NA	Alpha/beta hydrolase fold (EC 3.8.1.5)	3.8.1.5	Haloalkane dehalogenase	ec	clust_1048
BRE1|SEQ00407	268602767	VBIBifBre340958_0407	SEQ00407	Bifidobacterium breve 12L	BRE1	Bifidobacterium breve 12L	CP006711	PATRIC	CDS	NA	Alpha/beta hydrolase fold (EC 3.8.1.5)	3.8.1.5	Haloalkane dehalogenase	ec	clust_1048
BRE2|SEQ00464	268606852	VBIBifBre337368_0464	SEQ00464	Bifidobacterium breve 689b	BRE2	Bifidobacterium breve 689b	CP006715	PATRIC	CDS	NA	Alpha/beta hydrolase fold (EC 3.8.1.5)	3.8.1.5	Haloalkane dehalogenase	ec	clust_1048
BRE3|SEQ01397	54194536	VBIBifBre167886_1397	SEQ01397	Bifidobacterium breve ACS-071-V-Sch8b	BRE3	Bifidobacterium breve ACS-071-V-Sch8b	CP002743	PATRIC	CDS	NA	Alpha/beta hydrolase fold (EC 3.8.1.5)	3.8.1.5	Haloalkane dehalogenase	ec	clust_1048
BRE4|SEQ00429	268610926	VBIBifBre327712_0429	SEQ00429	Bifidobacterium breve JCM 7017	BRE4	Bifidobacterium breve JCM 7017	CP006712	PATRIC	CDS	NA	Alpha/beta hydrolase fold (EC 3.8.1.5)	3.8.1.5	Haloalkane dehalogenase	ec	clust_1048
BRE5|SEQ00440	268614995	VBIBifBre336369_0441	SEQ00440	Bifidobacterium breve JCM 7019	BRE5	Bifidobacterium breve JCM 7019	CP006713	PATRIC	CDS	NA	Alpha/beta hydrolase fold (EC 3.8.1.5)	3.8.1.5	Haloalkane dehalogenase	ec	clust_1048
BRE6|SEQ01979	177657274	VBIBifBre268992_1979	SEQ01979	Bifidobacterium breve JCP7499	BRE6	Bifidobacterium breve JCP7499	AWSX01000088	PATRIC	CDS	NA	Alpha/beta hydrolase fold (EC 3.8.1.5)	3.8.1.5	Haloalkane dehalogenase	ec	clust_1048
BRE7|SEQ00437	268619299	VBIBifBre340732_0437	SEQ00437	Bifidobacterium breve NCFB 2258	BRE7	Bifidobacterium breve NCFB 2258	CP006714	PATRIC	CDS	NA	Alpha/beta hydrolase fold (EC 3.8.1.5)	3.8.1.5	Haloalkane dehalogenase	ec	clust_1048
